"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0775862068965517,0.0588235294117647,1.11083715568409,0.60944921875,0.567611008390026,0.0281029827160074,0.700772312919684,3.68e-05,5281842,346875.410844076,0,0,0,0.01721420632104,0,-169.853702777147,174644163
0.0775862068965517,0.0588235294117647,1.11493544621953,0.60944921875,0.565759412038962,0.0281025649104088,0.702389716618608,3.68e-05,5281842,346876.297497197,0,0,0,0.01721420632104,0,-169.807719713157,25386762
0.0775862068965517,0.0588235294117647,1.11295102758199,0.60944921875,0.575842124049072,0.0284459547881707,0.699700049362039,3.68e-05,5281842,346875.421733101,0,0,0,0.01721420632104,0,-169.843079389495,701592749
0.0775862068965517,0.0588235294117647,1.1129075613497,0.60944921875,0.571957527313704,0.028460254622183,0.704592737963589,3.68e-05,5281842,346875.362698622,0,0,0,0.01721420632104,0,-169.847252811326,638345975
0.0775862068965517,0.0588235294117647,1.11247181194408,0.60944921875,0.577697192429933,0.0276945988372737,0.695613347328282,3.68e-05,5281842,346874.703867637,0,0,0,0.01721420632104,0,-169.891969584714,694764031
0.0775862068965518,0.0588235294117647,0.414427528922047,0.10954421875,1.04876783925133,0.0200131399627355,0.323945371555021,3.68e-05,5281842,46877.0665930512,0,0,0,0.01721420632104,0,-184.332453260025,571238483
0.0775862068965517,0.0588235294117647,0.414421761641869,0.10954421875,1.04564818249835,0.019894721298826,0.324583995307057,3.68e-05,5281842,46878.0155578658,0,0,0,0.01721420632104,0,-184.327225529659,861445174
0.0775862068965518,0.0588235294117647,0.412780227836226,0.10954421875,1.04591285591087,0.0200425185279744,0.322745510379109,3.68e-05,5281842,46877.0272186552,0,0,0,0.01721420632104,0,-184.32896225333,325889960
0.0775862068965517,0.0588235294117647,0.417054212734027,0.10954421875,1.04207431583155,0.0199315152610576,0.322406766099413,3.67999999999999e-05,5281842,46876.5749795262,0,0,0,0.01721420632104,0,-184.333430360139,49769279
0.0775862068965517,0.0588235294117647,0.410156162503692,0.10954421875,1.047301390591,0.0200971598852783,0.32822909831746,3.68e-05,5281842,46874.8090928249,0,0,0,0.01721420632104,0,-184.316747989201,432358262
0.0775862068965517,0.0588235294117647,1.15255744326081,0.35949671875,0.646367406460845,0.0384504095682011,0.739663699242199,3.68e-05,5281842,496873.973170006,0,0,0,0.01721420632104,0,-171.168789304248,267578241
0.0775862068965517,0.0588235294117647,1.14934530211404,0.35949671875,0.652638747715664,0.0382685144145492,0.737722819230094,3.68e-05,5281842,496875.187260186,0,0,0,0.01721420632104,0,-171.177081694493,758647174
0.0775862068965518,0.0588235294117647,1.15157549957058,0.35949671875,0.648330669563338,0.0386209732574748,0.738185788098494,3.68e-05,5281842,496875.404029913,0,0,0,0.01721420632104,0,-171.175774471713,960258863
