"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0,0.0588235294117647,1.43026987034577,0.07830015625,134.872483301096,0.0795975396262242,0.833158442434899,3.68e-05,5281842,253126.128100583,0,0,0,0.01721420632104,0,-423.150065819852,1041582333
0,0.0588235294117647,1.83254470564659,0.07830015625,133.927206780549,0.111865049545007,0.772420306501993,3.68e-05,5281842,253125.950786785,0,0,0,0.01721420632104,0,-423.168089315778,197124991
0,0.0588235294117647,1.8350666974393,0.07830015625,134.310091067404,0.0629603301109464,0.796647928104755,3.68e-05,5281842,253125.414183846,0,0,0,0.01721420632104,0,-423.160122853997,765061796
0,0.0588235294117647,1.27299677463694,0.07830015625,133.970899562554,0.127958966697447,0.703688357455258,3.68000000000001e-05,5281842,253126.533986541,0,0,0,0.01721420632104,0,-423.167133876255,424928790
0,0.0588235294117647,1.30235978428474,0.07830015625,134.639041348451,0.0670687409537621,0.778990820728878,3.68e-05,5281842,253125.911739858,0,0,0,0.01721420632104,0,-423.154004907115,1050294495
0,0.0588235294117647,2.61282896816333,0.57820515625,134.383513835711,0.0113799575704177,0.366818739642859,3.67999999999999e-05,5281842,553124.543935508,0,0,0,0.01721420632104,0,-423.1586994361,586781456
0,0.0588235294117647,3.59651609446424,0.57820515625,134.503608935276,0.0165149987517467,0.278887935457165,3.68e-05,5281842,553124.442275184,0,0,0,0.01721420632104,0,-423.156443007358,835520311
0,0.0588235294117647,2.94999471205033,0.57820515625,133.918529717923,0.0233234776152219,0.150769642004854,3.68000000000001e-05,5281842,553124.910257037,0,0,0,0.01721420632104,0,-423.168280486922,15462308
0,0.0588235294117647,3.0422450291301,0.57820515625,134.947553263904,0.00972711749122963,0.228248141429633,3.68e-05,5281842,553125.56318324,0,0,0,0.01721420632104,0,-423.14886955684,739384613
0,0.0588235294117647,2.63532131728375,0.57820515625,134.65149946588,0.0106449830259024,0.26704004410276,3.68e-05,5281842,553125.942046779,0,0,0,0.01721420632104,0,-423.153786283113,891660517
0,0.0588235294117647,0.526724432487743,0.82815765625,0.256893936080564,0.0570084074362526,0.536270642883607,3.68e-05,5281842,103126.209602873,0,0,0,0.01721420632104,0,-1017.74261110337,899661442
0,0.0588235294117647,0.334517394963311,0.82815765625,0.490814540629899,0.142075947906712,0.322468947098079,3.67999999999999e-05,5281842,103125.802101698,0,0,0,0.01721420632104,0,-1017.74261110337,563742183
0,0.0588235294117647,0.451853945698251,0.82815765625,0.132141658335177,0.0486373248565357,0.49863864653079,3.68e-05,5281842,103126.0588175,0,0,0,0.01721420632104,0,-1017.74261110337,194848860
0,0.0588235294117647,0.502025057414586,0.82815765625,0.116327048501841,0.0472965816434089,0.511315697939397,3.68e-05,5281842,103125.799178162,0,0,0,0.01721420632104,0,-1017.74261110337,20984042
0,0.0588235294117647,0.71051450166319,0.82815765625,0.404943181343677,0.0350839408344734,0.451722655267731,3.68000000000001e-05,5281842,103126.511375794,0,0,0,0.01721420632104,0,-1017.74261110337,618302515
0,0.0588235294117647,2.18188508746076,0.32825265625,134.526784820822,0.126801965308144,0.0539765288723435,3.68e-05,5281842,403123.694541019,0,0,0,0.01721420632104,0,-423.156017795087,950839939
0,0.0588235294117647,2.18967863015633,0.32825265625,134.604216619162,0.181076364265558,0.0409147800135851,3.68e-05,5281842,403124.871691981,0,0,0,0.01721420632104,0,-423.154621080897,1004419682
0,0.0588235294117647,2.20995235737978,0.32825265625,134.336806583032,0.0796534576870191,0.0493246449158109,3.68e-05,5281842,403125.309853159,0,0,0,0.01721420632104,0,-423.159601067704,650795835
0,0.0588235294117647,2.03618886909434,0.32825265625,134.190294616972,0.116787250984422,0.0348536555620175,3.68e-05,5281842,403125.604607375,0,0,0,0.01721420632104,0,-423.162517092345,904671303
0,0.0588235294117647,2.26392002498193,0.32825265625,134.496331152781,0.122098109664052,0.0466620068900889,3.68e-05,5281842,403125.882515853,0,0,0,0.01721420632104,0,-423.156577216223,230630723
0,0.0588235294117647,0.126264153468012,0.70318140625,134.574815496675,0.0495916371423719,0.0900267494449499,3.68e-05,5281842,178125.093393506,0,0,0,0.01721420632104,0,-423.155147081982,571900860
0,0.0588235294117647,0.0450083149482781,0.70318140625,134.546518589948,0.0659190262787619,0.232265866882174,3.68e-05,5281842,178126.000142187,0,0,0,0.01721420632104,0,-423.155658340139,211798303
0,0.0588235294117647,0.361473528125161,0.70318140625,134.58648976997,0.104915319529643,0.311105160413978,3.68000000000001e-05,5281842,178125.51113597,0,0,0,0.01721420632104,0,-423.154937588286,731444968
0,0.0588235294117647,0.0537188648561577,0.70318140625,134.527481108729,0.0384857606763176,0.13993339004797,3.68e-05,5281842,178124.573652464,0,0,0,0.01721420632104,0,-423.156005071295,593715638
0,0.0588235294117647,0.475365654838032,0.70318140625,134.441047538722,0.0744959674051687,0.13628349433999,3.68e-05,5281842,178126.156892064,0,0,0,0.01721420632104,0,-423.157607350257,82318328
0,0.0588235294117647,1.83362788676767,0.20327640625,134.130131778252,0.153121174834953,0.577881253703498,3.68e-05,5281842,478126.301162115,0,0,0,0.01721420632104,0,-423.163753184742,726892838
0,0.0588235294117647,1.90592312583761,0.20327640625,134.48445048526,0.143272125241142,0.659563225660376,3.68e-05,5281842,478124.279687352,0,0,0,0.01721420632104,0,-423.156797007235,390431997
0,0.0588235294117647,1.82642010322774,0.20327640625,134.524540707272,0.144127555827543,0.627756560753169,3.68e-05,5281842,478125.470749804,0,0,0,0.01721420632104,0,-423.156058823755,319036541
0,0.0588235294117647,2.04955182578981,0.20327640625,134.729650961186,0.144885527820052,0.679726339152992,3.68e-05,5281842,478125.368255429,0,0,0,0.01721420632104,0,-423.152436484795,688394208
0,0.0588235294117647,2.01226715222839,0.20327640625,134.520203079105,0.103806596601484,0.715964433792876,3.68e-05,5281842,478125.938869818,0,0,0,0.01721420632104,0,-423.156138215523,1039772984
