"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.120689655172414,0.0588235294117647,0.817235566706199,0.26576453125,0.996828696485848,0.0781199972692189,0.789836591354783,3.68e-05,5281842,215624.659013642,0,0,0,0.01721420632104,0,-185.003393066167,395941582
0.120689655172414,0.0588235294117647,0.817282797845611,0.26576453125,0.996212221702387,0.0743232512458146,0.78509262715759,3.68e-05,5281842,215623.945998793,0,0,0,0.01721420632104,0,-184.98176921703,947252650
0.120689655172414,0.0588235294117647,0.823817817886142,0.26576453125,0.995461216787454,0.072212158864487,0.774070702960513,3.68e-05,5281842,215628.280484168,0,0,0,0.01721420632104,0,-185.023089738352,546137176
0.120689655172414,0.0588235294117647,0.813549360794659,0.26576453125,0.995777360557924,0.080235239528821,0.807504801011173,3.68e-05,5281842,215624.611807713,0,0,0,0.01721420632104,0,-185.031903727838,303302875
0.120689655172414,0.0588235294117647,0.80564349039347,0.26576453125,0.993284016726272,0.0821379596519113,0.818034347556423,3.68e-05,5281842,215625.543350138,0,0,0,0.01721420632104,0,-185.052673658589,761299580
0.120689655172414,0.0588235294117647,1.02942742958543,0.76566953125,0.804853942011385,0.0512793317854924,0.812736306727694,3.68e-05,5281842,515625.273294905,0,0,0,0.01721420632104,0,-181.587521679251,700210933
0.120689655172414,0.0588235294117647,1.03213874056169,0.76566953125,0.797189664924403,0.0460186764691001,0.813683678097434,3.68000000000001e-05,5281842,515624.02005513,0,0,0,0.01721420632104,0,-181.544152457709,449317174
0.120689655172414,0.0588235294117647,1.02456968170532,0.76566953125,0.809546235162812,0.0501666138922003,0.816016072814019,3.68e-05,5281842,515626.489927491,0,0,0,0.01721420632104,0,-181.517221274228,134540275
0.120689655172414,0.0588235294117647,1.03267724474321,0.76566953125,0.810871260076038,0.0506999337212774,0.814149906210946,3.68e-05,5281842,515625.704162314,0,0,0,0.01721420632104,0,-181.560299789877,156251932
0.120689655172414,0.0588235294117647,1.03211622584617,0.76566953125,0.802363788837875,0.0482001187805381,0.808051980657236,3.68000000000001e-05,5281842,515624.805483972,0,0,0,0.01721420632104,0,-181.520417612861,1038657777
0.120689655172414,0.0588235294117647,0.680254118659674,0.51571703125,1.03409280956347,0.0520015030040719,0.688236128935915,3.68e-05,5281842,65624.8973719147,0,0,0,0.01721420632104,0,-188.527029923687,30007514
0.120689655172414,0.0588235294117647,0.670539188045988,0.51571703125,1.0658926898753,0.0546456120193832,0.697071689116613,3.67999999999999e-05,5281842,65625.0703710813,0,0,0,0.01721420632104,0,-188.464441880375,178122545
0.120689655172414,0.0588235294117647,0.677788767970373,0.51571703125,1.04346593219164,0.0529250669964515,0.684269983899729,3.68e-05,5281842,65625.7293809713,0,0,0,0.01721420632104,0,-188.530391494169,706929668
0.120689655172414,0.0588235294117647,0.685608831656062,0.51571703125,1.05656879606102,0.0530211411234098,0.684832405385898,3.68e-05,5281842,65624.7065331116,0,0,0,0.01721420632104,0,-188.498786013289,447560893
0.120689655172414,0.0588235294117647,0.678413295077609,0.51571703125,1.06481361505761,0.0540579786998888,0.676365297364839,3.68e-05,5281842,65626.9578633936,0,0,0,0.01721420632104,0,-188.504884522603,905766008
0.120689655172414,0.0588235294117647,0.900753424462371,0.01581203125,0.958273985021214,0.089590177167016,0.824774422669132,3.68e-05,5281842,365625.307146523,0,0,0,0.01721420632104,0,-182.319355232149,336768744
0.120689655172414,0.0588235294117647,0.900256033039771,0.01581203125,0.961795446557032,0.089038041126877,0.826640064074677,3.67999999999999e-05,5281842,365625.92828075,0,0,0,0.01721420632104,0,-182.31144402473,773214875
0.120689655172414,0.0588235294117647,0.901039729408306,0.01581203125,0.960517969738746,0.0893662544834799,0.824195514694217,3.68e-05,5281842,365624.598789782,0,0,0,0.01721420632104,0,-182.315053768873,584903197
0.120689655172414,0.0588235294117647,0.89990226472884,0.01581203125,0.958198960512442,0.0892153298365297,0.824756546148711,3.68e-05,5281842,365624.993198332,0,0,0,0.01721420632104,0,-182.301286153799,1006893876
0.120689655172414,0.0588235294117647,0.900194914333847,0.01581203125,0.958099008205013,0.0899648605952336,0.824595297562706,3.68e-05,5281842,365625.392400179,0,0,0,0.01721420632104,0,-182.321978625211,1054520230
0.120689655172414,0.0588235294117647,0.972479393650395,0.89064578125,0.779762543125055,0.0382832627856507,0.81039678696273,3.68e-05,5281842,290624.307854406,0,0,0,0.01721420632104,0,-182.015052306412,663236826
0.120689655172414,0.0588235294117647,0.983261879015619,0.89064578125,0.785285623675569,0.0366261794596358,0.792403048684546,3.68e-05,5281842,290622.826545416,0,0,0,0.01721420632104,0,-182.079494854322,526674207
0.120689655172414,0.0588235294117647,0.955552813811571,0.89064578125,0.78888629220835,0.0402528526641826,0.796724098543256,3.68e-05,5281842,290623.708747394,0,0,0,0.01721420632104,0,-182.070646817049,411948129
0.120689655172414,0.0588235294117647,0.972441734640962,0.89064578125,0.764878060787956,0.0360716886573042,0.805024661618349,3.67999999999999e-05,5281842,290625.494600421,0,0,0,0.01721420632104,0,-182.045446717767,658553440
0.120689655172414,0.0588235294117647,0.962338338380568,0.89064578125,0.809005549705313,0.0373066951017624,0.795928945529616,3.68e-05,5281842,290623.561531032,0,0,0,0.01721420632104,0,-182.077331572046,900697361
0.120689655172414,0.0588235294117647,1.02177266741943,0.39074078125,0.894426505585322,0.0846149364026086,0.844224973076874,3.68000000000001e-05,5281842,590624.625953654,0,0,0,0.01721420632104,0,-182.26912317004,1042641114
0.120689655172414,0.0588235294117647,1.02023764862522,0.39074078125,0.908076907717786,0.0820615474502301,0.840292641645498,3.68e-05,5281842,590624.12920023,0,0,0,0.01721420632104,0,-182.262659901088,246273737
0.120689655172414,0.0588235294117647,1.02686011038446,0.39074078125,0.908570401834028,0.0807615270447275,0.826948037642265,3.68e-05,5281842,590624.548721829,0,0,0,0.01721420632104,0,-182.281066195782,700041221
0.120689655172414,0.0588235294117647,1.02215919636909,0.39074078125,0.892478201038257,0.0816256245300125,0.835672773542308,3.68e-05,5281842,590624.201881639,0,0,0,0.01721420632104,0,-182.259113597933,400562015
0.120689655172414,0.0588235294117647,1.02396554297523,0.39074078125,0.899129257821204,0.0801569824393591,0.830018023301076,3.68e-05,5281842,590624.450411554,0,0,0,0.01721420632104,0,-182.28734780277,609962542
0.120689655172414,0.0588235294117647,0.725885427766059,0.14078828125,1.05840270631673,0.0748063708369888,0.73325515630114,3.68e-05,5281842,140624.587493991,0,0,0,0.01721420632104,0,-186.130035387495,107233363
0.120689655172414,0.0588235294117647,0.728510631833799,0.14078828125,1.06848264077964,0.0745898752586554,0.728267167122038,3.68e-05,5281842,140625.416681455,0,0,0,0.01721420632104,0,-186.126856915708,812249714
0.120689655172414,0.0588235294117647,0.728961762319079,0.14078828125,1.05857585170219,0.0742393633262221,0.72594519361806,3.68e-05,5281842,140625.259852489,0,0,0,0.01721420632104,0,-186.125561493203,973941016
0.120689655172414,0.0588235294117647,0.729603168674863,0.14078828125,1.06346044464431,0.0753760470476358,0.731040655110761,3.68e-05,5281842,140625.714604495,0,0,0,0.01721420632104,0,-186.138079611416,189497156
