"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.25,0.0588235294117647,1.08703275811419,0.26576453125,1.23674008603933,0.39068656013703,0.928950168814073,3.67999999999999e-05,5281842,215625.451538369,0,0,0,0.01721420632104,0,-193.900486627412,677248499
0.25,0.0588235294117647,1.08111589899732,0.26576453125,1.23183471675921,0.375393294076191,0.929459977872929,3.67999999999999e-05,5281842,215624.103030133,0,0,0,0.01721420632104,0,-193.994560262939,586421789
0.25,0.0588235294117647,1.08612960876356,0.26576453125,1.2377195578356,0.391402558761533,0.924968357002184,3.68e-05,5281842,215626.850388747,0,0,0,0.01721420632104,0,-193.938748807836,502450110
0.25,0.0588235294117647,1.0876117251299,0.26576453125,1.24140681346601,0.39056791125942,0.929330034613065,3.67999999999999e-05,5281842,215624.66124407,0,0,0,0.01721420632104,0,-193.889452902586,740872656
0.25,0.0588235294117647,1.06918807035836,0.26576453125,1.2550900206783,0.447572892905837,0.964767347306825,3.68e-05,5281842,215626.606295059,0,0,0,0.01721420632104,0,-194.167791182316,451946822
0.25,0.0588235294117647,1.04503315267343,0.76566953125,1.33666167906563,0.190582366974154,0.867715920195031,3.68e-05,5281842,515623.283531896,0,0,0,0.01721420632104,0,-194.192326388686,891207286
0.25,0.0588235294117647,1.15617273035597,0.76566953125,1.18934478234136,0.265806938063937,0.80437832728509,3.68e-05,5281842,515626.582671224,0,0,0,0.01721420632104,0,-194.569388949529,642418316
0.25,0.0588235294117647,1.18519748081812,0.76566953125,1.21612778861992,0.19937886155937,0.825005688361289,3.68e-05,5281842,515625.881096056,0,0,0,0.01721420632104,0,-193.859462732311,830397634
0.25,0.0588235294117647,1.10201570828968,0.76566953125,1.09479548537636,0.214809923389794,0.880071418918628,3.68e-05,5281842,515623.18459882,0,0,0,0.01721420632104,0,-193.331129819823,430145658
0.25,0.0588235294117647,1.14640248205372,0.76566953125,1.15945191338371,0.229017523428934,0.804160792859509,3.68000000000001e-05,5281842,515624.156785648,0,0,0,0.01721420632104,0,-194.351043982935,874132827
0.25,0.0588235294117647,0.961277850786579,0.51571703125,1.15225701652402,0.23819920828697,0.922695975448961,3.68e-05,5281842,65627.4573556245,0,0,0,0.01721420632104,0,-193.380170302273,216306650
0.25,0.0588235294117647,0.962024414642375,0.51571703125,1.18627453555383,0.258569533475888,0.903740831975435,3.68000000000001e-05,5281842,65625.138596087,0,0,0,0.01721420632104,0,-193.356972004686,49337659
0.25,0.0588235294117647,0.961146597368043,0.51571703125,1.17215648101169,0.261741183076598,0.91723442605297,3.68000000000001e-05,5281842,65624.9844898243,0,0,0,0.01721420632104,0,-193.326314140284,888530433
0.25,0.0588235294117647,0.970929963605682,0.51571703125,1.19127049440883,0.263577530140799,0.914800854641774,3.68e-05,5281842,65625.3400480053,0,0,0,0.01721420632104,0,-193.316793633265,990385152
0.25,0.0588235294117647,0.954212170955765,0.51571703125,1.19117110052284,0.251445982835414,0.92479350890655,3.68e-05,5281842,65625.2482694725,0,0,0,0.01721420632104,0,-193.287218199239,894245707
0.25,0.0588235294117647,1.16959033014477,0.01581203125,1.2950648908352,0.488315049949671,0.920760823556229,3.68000000000001e-05,5281842,365626.2690955,0,0,0,0.01721420632104,0,-194.214916398988,358591555
0.25,0.0588235294117647,1.17092461569587,0.01581203125,1.2903781017259,0.500371199277445,0.921087870870683,3.68e-05,5281842,365625.442335699,0,0,0,0.01721420632104,0,-194.008942328157,29493646
0.25,0.0588235294117647,1.16868282794565,0.01581203125,1.29011612903357,0.49931565951343,0.924383608242889,3.68e-05,5281842,365623.710050893,0,0,0,0.01721420632104,0,-194.055378117549,870659937
0.25,0.0588235294117647,1.17018193980416,0.01581203125,1.276264651635,0.481751623317537,0.922315030267596,3.68e-05,5281842,365626.34307963,0,0,0,0.01721420632104,0,-194.064581998549,711620756
0.25,0.0588235294117647,1.16749814078602,0.01581203125,1.2932025019435,0.494980147901761,0.924673355059437,3.68e-05,5281842,365627.732091265,0,0,0,0.01721420632104,0,-194.17942057565,564323718
0.25,0.0588235294117647,1.03420855539187,0.89064578125,2.72970831360537,0.490926574898144,0.219643233255679,3.68e-05,5281842,290626.07371723,0,0,0,0.01721420632104,0,-255.740351818331,345497953
0.25,0.0588235294117647,1.15455460389008,0.89064578125,1.31720118001423,0.651444889173896,0.777140522876321,3.68e-05,5281842,290626.727170263,0,0,0,0.01721420632104,0,-197.319791563228,77840058
0.25,0.0588235294117647,1.59085010841662,0.89064578125,3.06801166979079,0.705904259674681,0.2557972369919,3.68000000000001e-05,5281842,290626.613097263,0,0,0,0.01721420632104,0,-232.60011782188,323489604
0.25,0.0588235294117647,1.54016342524074,0.89064578125,6.26581520061954,0.338741174679604,0.124818996403493,3.68e-05,5281842,290624.659579346,0,0,0,0.01721420632104,0,-281.307900234807,936835176
0.25,0.0588235294117647,0.990217876680426,0.89064578125,2.06640417560037,0.45053349027114,0.333263149021799,3.68e-05,5281842,290625.605586871,0,0,0,0.01721420632104,0,-249.005302288845,789545774
0.25,0.0588235294117647,1.18443742340157,0.39074078125,1.26184123713594,0.398417311230589,0.913867443203797,3.68e-05,5281842,590623.212834547,0,0,0,0.01721420632104,0,-195.288055889001,661215056
0.25,0.0588235294117647,1.17525880083431,0.39074078125,1.23626821815021,0.414240419522939,0.924898714236576,3.68e-05,5281842,590625.726691128,0,0,0,0.01721420632104,0,-195.330062801203,16212017
0.25,0.0588235294117647,1.19606960444199,0.39074078125,1.28651406952152,0.39706336682994,0.902652750887002,3.68e-05,5281842,590625.911856993,0,0,0,0.01721420632104,0,-195.339459713645,955470817
0.25,0.0588235294117647,1.1867258621967,0.39074078125,1.26417536665579,0.397964271386326,0.910093385398193,3.68e-05,5281842,590625.237015078,0,0,0,0.01721420632104,0,-195.34903619091,778536624
0.25,0.0588235294117647,1.16328653682981,0.39074078125,1.28966499889043,0.424973482118661,0.931714846767456,3.68e-05,5281842,590625.392556049,0,0,0,0.01721420632104,0,-195.477408361542,259666774
0.25,0.0588235294117647,1.05421811442294,0.14078828125,1.24058026091609,0.392839297300007,0.932163938249992,3.68e-05,5281842,140625.11204772,0,0,0,0.01721420632104,0,-193.321967435875,461453997
0.25,0.0588235294117647,1.05638420472162,0.14078828125,1.2458820308282,0.383518316862457,0.926921204219823,3.68000000000001e-05,5281842,140626.97158551,0,0,0,0.01721420632104,0,-193.333699825144,477793121
0.25,0.0588235294117647,1.05771386301616,0.14078828125,1.25030469979027,0.39178123006532,0.926899205034427,3.68e-05,5281842,140626.095037753,0,0,0,0.01721420632104,0,-193.294336624539,404651525
0.25,0.0588235294117647,1.05235181663908,0.14078828125,1.24594714879224,0.387374898143262,0.932099546618432,3.68e-05,5281842,140627.186393293,0,0,0,0.01721420632104,0,-193.352500247934,470526419
0.25,0.0588235294117647,1.05660310204422,0.14078828125,1.24414940277115,0.385011990583828,0.925599534469423,3.68e-05,5281842,140626.884544184,0,0,0,0.01721420632104,0,-193.332993863494,616589432
0.25,0.0588235294117647,1.12526187822149,0.64069328125,1.26545851989195,0.243180336834163,0.896647847665656,3.68e-05,5281842,440625.295738696,0,0,0,0.01721420632104,0,-193.789286995094,982088054
0.25,0.0588235294117647,1.14544526605864,0.64069328125,1.21092935806476,0.292511118661389,0.879040962757979,3.68e-05,5281842,440625.279484933,0,0,0,0.01721420632104,0,-193.917081123814,849791813
0.25,0.0588235294117647,1.15650076793022,0.64069328125,1.11600710558819,0.21921067013732,0.898568945520482,3.68e-05,5281842,440625.853348417,0,0,0,0.01721420632104,0,-193.962120003355,590680492
0.25,0.0588235294117647,1.14540102639872,0.64069328125,1.13403462718043,0.152077477582903,0.87354269014405,3.68000000000001e-05,5281842,440625.09821156,0,0,0,0.01721420632104,0,-194.57761615363,66058402
0.25,0.0588235294117647,1.09554806315479,0.64069328125,1.06385339085515,0.224868920356125,0.839228198906688,3.68e-05,5281842,440625.47550091,0,0,0,0.01721420632104,0,-193.987072007563,77777464
0.25,0.0588235294117647,1.12333055561996,0.07830015625,1.26748904168064,0.448296626728315,0.925077299009183,3.68e-05,5281842,253125.712470142,0,0,0,0.01721420632104,0,-193.624466288421,203482838
0.25,0.0588235294117647,1.11968195907971,0.07830015625,1.2558370042065,0.440569420458591,0.928685019440356,3.68000000000001e-05,5281842,253126.901690434,0,0,0,0.01721420632104,0,-193.704032563885,224856432
0.25,0.0588235294117647,1.11911682620989,0.07830015625,1.26790936370498,0.451243428892857,0.930065433430573,3.68e-05,5281842,253126.279721598,0,0,0,0.01721420632104,0,-193.678243500729,585153374
0.25,0.0588235294117647,1.11945596541384,0.07830015625,1.27464751761182,0.467797485784389,0.930303926148821,3.68000000000001e-05,5281842,253126.191683333,0,0,0,0.01721420632104,0,-193.652684962438,880583741
