"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.189655172413793,0.0588235294117647,0.917361470690132,0.445417890625,1.09827314405289,0.168525937813103,0.894896952974607,3.68e-05,5281842,145313.016959194,0,0,0,0.01721420632104,0,-189.855558953748,620880863
0.189655172413793,0.0588235294117647,0.920665211497223,0.445417890625,1.09581757289492,0.168202567954834,0.900711596562931,3.68e-05,5281842,145312.837893726,0,0,0,0.01721420632104,0,-189.824300784278,941874516
0.189655172413793,0.0588235294117647,0.91343407647083,0.445417890625,1.11433872295047,0.175363459364945,0.907210711683416,3.68000000000001e-05,5281842,145313.044636681,0,0,0,0.01721420632104,0,-189.813483389514,730623569
0.189655172413793,0.0588235294117647,0.915856547812003,0.445417890625,1.10898201436564,0.17308181367309,0.902010590358426,3.68000000000001e-05,5281842,145312.4973549,0,0,0,0.01721420632104,0,-189.831200707619,229273359
0.189655172413793,0.0588235294117647,0.924098561535035,0.445417890625,1.08983226897831,0.178282859974471,0.898454656595368,3.68e-05,5281842,145313.230223653,0,0,0,0.01721420632104,0,-189.881163827077,919114905
0.189655172413793,0.0588235294117647,1.02652451739251,0.945322890625,0.999860581981472,0.102491804139686,0.871695231793248,3.68e-05,5281842,445310.993232026,0,0,0,0.01721420632104,0,-188.29744513464,529094162
0.189655172413793,0.0588235294117647,1.00629295619594,0.945322890625,1.00906585321376,0.1051335304072,0.828903770176197,3.68e-05,5281842,445312.864025707,0,0,0,0.01721420632104,0,-188.593773761072,814275109
0.189655172413793,0.0588235294117647,1.04146214000502,0.945322890625,1.02082795560968,0.0926809870310882,0.841604162892341,3.68e-05,5281842,445312.247767074,0,0,0,0.01721420632104,0,-188.344930697408,503086285
0.189655172413793,0.0588235294117647,1.04844938807394,0.945322890625,0.992239799908661,0.0965828328923524,0.850199147293082,3.68e-05,5281842,445313.132111584,0,0,0,0.01721420632104,0,-188.298566315559,158528705
0.189655172413793,0.0588235294117647,1.11576797710066,0.945322890625,1.15517480444552,0.135831855060116,0.698010326013148,3.68e-05,5281842,445313.95328103,0,0,0,0.01721420632104,0,-191.186192639268,630968830
0.189655172413793,0.0588235294117647,0.999495880309705,0.695370390625,1.03564598592297,0.140497170260217,0.892597963040362,3.68e-05,5281842,295312.791981337,0,0,0,0.01721420632104,0,-189.106196093287,838975871
0.189655172413793,0.0588235294117647,1.03781241657329,0.695370390625,1.01294066851721,0.119322491926869,0.836925093328068,3.68e-05,5281842,295315.887234572,0,0,0,0.01721420632104,0,-189.395701722421,1015841680
0.189655172413793,0.0588235294117647,0.996258022694126,0.695370390625,1.05670392676249,0.135572407006571,0.873379405175691,3.68000000000001e-05,5281842,295314.276940116,0,0,0,0.01721420632104,0,-189.139214745513,171002524
0.189655172413793,0.0588235294117647,0.985409608501019,0.695370390625,1.05540705692774,0.142067635944094,0.894739056375274,3.68e-05,5281842,295310.979428879,0,0,0,0.01721420632104,0,-189.200328613857,643848844
0.189655172413793,0.0588235294117647,1.01180272106167,0.695370390625,1.05049434019196,0.110711259607589,0.847628694463498,3.68e-05,5281842,295314.636904924,0,0,0,0.01721420632104,0,-189.266453501649,930112859
0.189655172413793,0.0588235294117647,1.13610365953664,0.195465390625,1.15214371473973,0.270700536927098,0.878759782722896,3.67999999999999e-05,5281842,595313.220796265,0,0,0,0.01721420632104,0,-190.54184101402,132712994
0.189655172413793,0.0588235294117647,1.12638655534217,0.195465390625,1.14342953056087,0.255329642573565,0.891661833936319,3.68e-05,5281842,595313.211003246,0,0,0,0.01721420632104,0,-190.4920595255,1046505003
0.189655172413793,0.0588235294117647,1.12274525744708,0.195465390625,1.16558167744543,0.264759827027581,0.903415867860602,3.67999999999999e-05,5281842,595310.668538383,0,0,0,0.01721420632104,0,-190.356177163377,983526425
0.189655172413793,0.0588235294117647,1.13022866490696,0.195465390625,1.14642527591013,0.245718783931092,0.884252687553174,3.68e-05,5281842,595313.659751722,0,0,0,0.01721420632104,0,-190.514498484981,32326721
0.189655172413793,0.0588235294117647,2.11547450916087,0.195465390625,17.6338086529273,0.483747764037854,0.131117337220433,3.68e-05,5281842,595315.035896727,0,0,0,0.01721420632104,0,-334.553536046346,366899089
0.189655172413793,0.0588235294117647,0.888412926270881,0.820346640625,1.15534935137921,0.124620218027181,0.69003485382086,3.68e-05,5281842,70313.6602363721,0,0,0,0.01721420632104,0,-192.445568666659,944241407
0.189655172413793,0.0588235294117647,0.880964121919472,0.820346640625,1.07487389250957,0.103361060328022,0.846360788221564,3.68000000000001e-05,5281842,70313.6208350143,0,0,0,0.01721420632104,0,-190.231266553483,1512127
0.189655172413793,0.0588235294117647,0.888050222971046,0.820346640625,1.11072412296258,0.0848836131622596,0.753395087318497,3.68000000000001e-05,5281842,70313.7229970389,0,0,0,0.01721420632104,0,-190.925940734593,601507342
0.189655172413793,0.0588235294117647,0.893552796399525,0.820346640625,1.05461831014334,0.106964757253198,0.874052444437625,3.68e-05,5281842,70314.997376791,0,0,0,0.01721420632104,0,-190.219891459398,360141899
0.189655172413793,0.0588235294117647,0.88324961174985,0.820346640625,1.0840858753623,0.101609494053768,0.845967930594761,3.68e-05,5281842,70314.3673046663,0,0,0,0.01721420632104,0,-190.21381733626,245302909
0.189655172413793,0.0588235294117647,1.03601827718236,0.320441640625,1.11733095384938,0.215182389672356,0.905864882306148,3.67999999999999e-05,5281842,370313.212022114,0,0,0,0.01721420632104,0,-189.687022344562,337686836
0.189655172413793,0.0588235294117647,1.02985677027135,0.320441640625,1.10275506730601,0.222747622036448,0.913636718235536,3.68000000000001e-05,5281842,370314.754768585,0,0,0,0.01721420632104,0,-189.702369670995,907316966
0.189655172413793,0.0588235294117647,1.03278218501524,0.320441640625,1.10563836955806,0.218451989267341,0.904522756159805,3.68e-05,5281842,370312.618797325,0,0,0,0.01721420632104,0,-189.73451174025,32464969
0.189655172413793,0.0588235294117647,1.03529185642517,0.320441640625,1.10350343517044,0.212640242888698,0.908491326850671,3.68e-05,5281842,370312.309258647,0,0,0,0.01721420632104,0,-189.706428349686,462780995
0.189655172413793,0.0588235294117647,1.02933802785309,0.320441640625,1.11576999257256,0.216255645881868,0.914984345584779,3.68e-05,5281842,370313.910971172,0,0,0,0.01721420632104,0,-189.7141200085,916392611
0.189655172413793,0.0588235294117647,0.977884932298164,0.070489140625,1.11042279120767,0.225403160471427,0.912471619297244,3.67999999999999e-05,5281842,220312.899093423,0,0,0,0.01721420632104,0,-188.735306524871,10073955
0.189655172413793,0.0588235294117647,0.977061928043815,0.070489140625,1.11928181734169,0.225205476353617,0.912414457025555,3.68e-05,5281842,220311.954615346,0,0,0,0.01721420632104,0,-188.758921229152,1055048622
0.189655172413793,0.0588235294117647,0.980117873747016,0.070489140625,1.12275024665866,0.221994995925748,0.906656905278913,3.67999999999999e-05,5281842,220313.922698173,0,0,0,0.01721420632104,0,-188.738816932994,1055998968
0.189655172413793,0.0588235294117647,0.977606073047087,0.070489140625,1.11362626058182,0.228275233279462,0.916570687514335,3.68e-05,5281842,220312.077657589,0,0,0,0.01721420632104,0,-188.712378004122,828615560
0.189655172413793,0.0588235294117647,0.979107549952188,0.070489140625,1.12527618646859,0.223391162513378,0.909913080994813,3.68e-05,5281842,220312.07348218,0,0,0,0.01721420632104,0,-188.738436549321,228361613
0.189655172413793,0.0588235294117647,1.02040282386137,0.570394140625,1.08808181297191,0.214131128396738,0.942779382241966,3.67999999999999e-05,5281842,520311.686880134,0,0,0,0.01721420632104,0,-189.878441487628,69085791
0.189655172413793,0.0588235294117647,1.0526112839552,0.570394140625,1.07941252750067,0.171302075551558,0.902608964200658,3.68e-05,5281842,520313.766219782,0,0,0,0.01721420632104,0,-189.434902058412,835140427
0.189655172413793,0.0588235294117647,1.05546317647113,0.570394140625,1.08789883319597,0.168315863106752,0.902464153992117,3.68e-05,5281842,520315.239340638,0,0,0,0.01721420632104,0,-189.498601668491,722878361
0.189655172413793,0.0588235294117647,1.04907616994565,0.570394140625,1.09033016767742,0.195953805175633,0.918357118613922,3.68e-05,5281842,520311.886236322,0,0,0,0.01721420632104,0,-189.569938264774,973158528
0.189655172413793,0.0588235294117647,1.04010080559706,0.570394140625,1.0379399122154,0.187488509068501,0.921371627802937,3.68000000000001e-05,5281842,520312.173353755,0,0,0,0.01721420632104,0,-189.631311932635,848377830
0.198275862068966,0.0588235294117647,1.01358611294853,0.60944921875,1.08138798977929,0.157854859978231,0.899585605901304,3.68e-05,5281842,346876.257196245,0,0,0,0.01721420632104,0,-189.866347694599,54860303
0.198275862068966,0.0588235294117647,1.0247761288787,0.60944921875,1.06142600147886,0.170930184847239,0.889945231885086,3.68e-05,5281842,346876.005890592,0,0,0,0.01721420632104,0,-190.045136282431,642934202
0.198275862068966,0.0588235294117647,1.0038574207499,0.60944921875,1.05148979230056,0.166845695063036,0.877641753373875,3.68e-05,5281842,346876.312010327,0,0,0,0.01721420632104,0,-190.049151396673,448986281
0.198275862068966,0.0588235294117647,1.03232358969549,0.60944921875,1.05194871422753,0.156344457896792,0.891682336463581,3.68e-05,5281842,346874.250433548,0,0,0,0.01721420632104,0,-189.992288380792,92804445
0.198275862068966,0.0588235294117647,1.02382465747833,0.60944921875,1.02706623332075,0.153667620156918,0.883461107714466,3.68e-05,5281842,346875.169644254,0,0,0,0.01721420632104,0,-190.093662634028,903023852
0.198275862068966,0.0588235294117647,0.845362481635403,0.10954421875,1.16865415241928,0.206405496073486,0.869423368595388,3.68e-05,5281842,46874.9592937076,0,0,0,0.01721420632104,0,-190.535722299832,150658114
0.198275862068966,0.0588235294117647,1.03744165586367,0.10954421875,1.61313390708709,0.642651500723431,0.58374507588691,3.67999999999999e-05,5281842,46876.8836825899,0,0,0,0.01721420632104,0,-199.396779811316,794663432
0.198275862068966,0.0588235294117647,0.877603154919058,0.10954421875,1.29057115999725,0.390338627703303,0.770904189303747,3.67999999999999e-05,5281842,46874.4618864944,0,0,0,0.01721420632104,0,-193.331420210728,419276790
0.198275862068966,0.0588235294117647,0.836877780918894,0.10954421875,1.1572530725097,0.204492810882726,0.892758642942221,3.68e-05,5281842,46875.2340736899,0,0,0,0.01721420632104,0,-190.352119573292,997598505
0.198275862068966,0.0588235294117647,0.831188723352822,0.10954421875,1.15743390391974,0.207080585956532,0.906407947620266,3.68e-05,5281842,46876.1503274083,0,0,0,0.01721420632104,0,-190.303835666239,1066086133
0.198275862068966,0.0588235294117647,1.0825032221983,0.35949671875,1.13228143002315,0.24452361833337,0.911659822309861,3.68e-05,5281842,496876.606523212,0,0,0,0.01721420632104,0,-190.745409822481,562255552
0.198275862068966,0.0588235294117647,1.07915157171145,0.35949671875,1.13122625794688,0.237017841031016,0.915588860447021,3.68000000000001e-05,5281842,496874.832196654,0,0,0,0.01721420632104,0,-190.786416046517,58979319
0.198275862068966,0.0588235294117647,1.08176257478576,0.35949671875,1.13161462525026,0.250491701829629,0.914774250857636,3.68e-05,5281842,496875.322690123,0,0,0,0.01721420632104,0,-190.743105532351,789431959
0.198275862068966,0.0588235294117647,1.08639252951221,0.35949671875,1.09854229790551,0.232264533930331,0.906315181558067,3.68e-05,5281842,496873.931086691,0,0,0,0.01721420632104,0,-190.813191531842,697493483
0.198275862068966,0.0588235294117647,1.08324312894897,0.35949671875,1.12716814548571,0.237299708036794,0.9059859992495,3.68e-05,5281842,496876.832704842,0,0,0,0.01721420632104,0,-190.800092842185,185988997
