"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0086206896551724,0.0588235294117647,0.103682479668365,0.79691359375,20.2640196699489,0.841647403469244,0.447879241517856,3.68e-05,5281842,384374.44666647,0,0,0,0.01721420632104,0,-353.2008036263,428867473
0.00862068965517241,0.0588235294117647,0.292912301695106,0.79691359375,21.7018233007653,0.843946181706011,0.360798213608314,3.68e-05,5281842,384374.98481794,0,0,0,0.01721420632104,0,-353.291106706349,698258157
0.00862068965517241,0.0588235294117647,0.31019450073787,0.79691359375,20.3830258365021,0.86207782010397,0.740583743256108,3.68e-05,5281842,384377.112951474,0,0,0,0.01721420632104,0,-350.585727657047,368020029
0.00862068965517241,0.0588235294117647,-0.0798272292638907,0.79691359375,20.7865243499493,0.831996625999014,0.573919465835081,3.68e-05,5281842,384376.478825427,0,0,0,0.01721420632104,0,-352.214481480125,512318174
0.00862068965517241,0.0588235294117647,-0.566761892776487,0.79691359375,23.5097924643757,0.849983642529586,0.507728097878819,3.67999999999999e-05,5281842,384374.470598783,0,0,0,0.01721420632104,0,-354.881753972111,35066183
0.00862068965517241,0.0588235294117647,1.83578045294829,0.29700859375,25.3542592669695,0.730959984922293,0.0810526085493291,3.68e-05,5281842,84375.3091868161,0,0,0,0.01721420632104,0,-361.775695578872,616456973
0.00862068965517241,0.0588235294117647,1.99011353698336,0.29700859375,24.1412076963996,0.841759862947332,0.0501077227909755,3.68e-05,5281842,84376.1290469575,0,0,0,0.01721420632104,0,-358.790150892253,230681325
0.0086206896551724,0.0588235294117647,1.45809838412613,0.29700859375,22.5302430999952,0.865196810291613,0.107024399893615,3.68e-05,5281842,84378.2280255841,0,0,0,0.01721420632104,0,-357.864773077518,797730941
0.00862068965517241,0.0588235294117647,2.33465724717399,0.29700859375,23.4287148423803,0.817329402792083,0.0303416296120445,3.68e-05,5281842,84374.941958662,0,0,0,0.01721420632104,0,-359.469887872559,772004040
0.00862068965517241,0.0588235294117647,1.64085753275748,0.29700859375,22.7264044035001,0.77191418444204,0.0715292732321838,3.68e-05,5281842,84373.9391824089,0,0,0,0.01721420632104,0,-360.841868909706,776167420
0.00862068965517241,0.0588235294117647,0.311516808169185,0.04705609375,21.374946253921,0.816445931101028,0.805487636166685,3.68e-05,5281842,534372.953527751,0,0,0,0.01721420632104,0,-352.017998851377,1045759826
0.00862068965517241,0.0588235294117647,0.2577966035621,0.04705609375,21.8744087914119,0.739142602791504,0.873364179028223,3.68e-05,5281842,534374.700734407,0,0,0,0.01721420632104,0,-352.979882145559,567030233
