"b_1","gamma","b_3","sigma_P","sigma_M","rho","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-1.22413793103448,0.0588235294117647,-2.13077999577342,0.76566953125,2.22777683045538,0.29056491070619,-2.60133692101093,3.68e-05,5301405,515626.571198194,0,0,0,0,0,-211.236891374833,715292288
-1.22413793103448,0.0588235294117647,-3.60837608218144,0.51571703125,1.13734409780896,0.0661038897228798,-1.59471950340541,3.68e-05,5301405,65625.6925050177,0,0,0,0,0,-191.051802328853,232405570
-1.22413793103448,0.0588235294117647,-3.62297494153632,0.51571703125,1.14550672370103,0.0630404461993467,-1.59856049463317,3.68e-05,5301405,65628.1882386543,0,0,0,0,0,-191.034926379229,226637643
-1.22413793103448,0.0588235294117647,-3.68124017452189,0.51571703125,1.17489489747582,0.0817551217370718,-1.5280118503673,3.67999999999999e-05,5301405,65626.3020457802,0,0,0,0,0,-191.243648445757,353703053
-1.22413793103448,0.0588235294117647,-3.60018607740522,0.51571703125,1.14502637663542,0.06744468063604,-1.58635977560705,3.68e-05,5301405,65624.3929808994,0,0,0,0,0,-191.02483160641,73553986
-1.22413793103448,0.0588235294117647,-3.63181179143471,0.51571703125,1.12892283252147,0.0657625252780422,-1.58475177380438,3.68e-05,5301405,65627.2582203933,0,0,0,0,0,-191.072200920448,902713735
-1.22413793103448,0.0588235294117647,5.77349615082748,0.01581203125,9.1451536905291,0.472013395460056,-4.64915307802854,3.68e-05,5301405,365626.301917483,0,0,0,0,0,-412.915890400186,13774234
-1.22413793103448,0.0588235294117647,5.5940410900109,0.01581203125,5.35686620115452,0.468443797971072,-4.16655010243379,3.68e-05,5301405,365627.349932833,0,0,0,0,0,-422.020553756879,463647421
-1.22413793103448,0.0588235294117647,6.4563646838277,0.01581203125,11.8521413706574,0.3084018579073,-3.06535444710141,3.68e-05,5301405,365626.359540384,0,0,0,0,0,-409.339832517267,83351910
-1.22413793103448,0.0588235294117647,5.26427863735398,0.01581203125,4.61273858622438,0.312585078232867,-3.24132127834188,3.68e-05,5301405,365625.861298642,0,0,0,0,0,-424.802349681808,889647714
-1.22413793103448,0.0588235294117647,5.31704097923272,0.01581203125,4.44227623765864,0.547752651452173,-4.45786937296852,3.68e-05,5301405,365622.662047333,0,0,0,0,0,-420.032043537999,143818252
-1.22413793103448,0.0588235294117647,-4.7569858902905,0.89064578125,0.773844338186193,0.3947409484838,-3.46247563074461,3.68e-05,5301405,290625.335369746,0,0,0,0,0,-178.54214481395,198865870
-1.22413793103448,0.0588235294117647,-4.63224657703526,0.89064578125,0.665200770724309,0.228485310999702,-3.48309952034505,3.68e-05,5301405,290623.829393133,0,0,0,0,0,-175.500558929511,161588911
-1.22413793103448,0.0588235294117647,-4.92455161430861,0.89064578125,0.801079369861575,0.556055949226305,-3.4010471946741,3.68e-05,5301405,290626.488421644,0,0,0,0,0,-180.543923282281,204788835
-1.22413793103448,0.0588235294117647,-4.9094156887728,0.89064578125,0.764991786689954,0.437416699158574,-3.3674730875126,3.68e-05,5301405,290627.552826556,0,0,0,0,0,-179.306281776289,835399022
-1.22413793103448,0.0588235294117647,-4.81234746149458,0.89064578125,0.754912717162944,0.36321196759099,-3.40982136546577,3.68e-05,5301405,290624.759334773,0,0,0,0,0,-178.165924635038,1017922326
-1.22413793103448,0.0588235294117647,5.18921296516829,0.39074078125,5.46230905873726,0.826036591158712,4.92236899477538,3.68000000000001e-05,5301405,590624.615474463,0,0,0,0,0,-272.345347357075,470070039
-1.22413793103448,0.0588235294117647,5.39573342316224,0.39074078125,7.43426258982587,0.749948406699667,4.58952711457865,3.68e-05,5301405,590626.973056947,0,0,0,0,0,-278.623791201331,471323199
-1.22413793103448,0.0588235294117647,4.75179489495137,0.39074078125,7.90954088502083,0.699794484776907,4.00469413304561,3.68e-05,5301405,590624.336832444,0,0,0,0,0,-291.949575597519,709283248
-1.22413793103448,0.0588235294117647,3.88261306344001,0.39074078125,4.38559783286738,0.607969154951609,3.46352430908478,3.68e-05,5301405,590624.174196297,0,0,0,0,0,-331.01428870389,451216090
-1.22413793103448,0.0588235294117647,4.66547181686802,0.39074078125,7.78242115341424,0.641187145064286,2.99738324189817,3.68e-05,5301405,590622.96176741,0,0,0,0,0,-312.701759101693,580311771
-1.22413793103448,0.0588235294117647,-10.256898893954,0.14078828125,2.83741004766723,0.856649713651828,-0.898550006406956,3.68e-05,5301405,140625.383820775,0,0,0,0,0,-234.785353125189,525821234
-1.22413793103448,0.0588235294117647,-10.7052751270254,0.14078828125,3.01344333583035,0.825956842753134,-0.794302586459864,3.68e-05,5301405,140625.094058512,0,0,0,0,0,-241.013233600883,285999635
-1.22413793103448,0.0588235294117647,-10.47736977274,0.14078828125,2.93051282746885,0.804804439520112,-0.858667822662548,3.68e-05,5301405,140626.589910476,0,0,0,0,0,-238.629168659392,542632069
-1.22413793103448,0.0588235294117647,-10.2384836997404,0.14078828125,2.8564359028121,0.79938744149734,-0.966168727852434,3.68e-05,5301405,140624.635954318,0,0,0,0,0,-235.914347516955,333596450
-1.22413793103448,0.0588235294117647,-10.1095001017622,0.14078828125,2.8235337577676,0.831737270910978,-0.92320265944621,3.68e-05,5301405,140628.381732515,0,0,0,0,0,-233.667122820048,1071739878
-1.22413793103448,0.0588235294117647,-2.71146324533586,0.64069328125,8.85047287763721,0.781819296149913,6.00383341519565,3.67999999999999e-05,5301405,440624.702618157,0,0,0,0,0,-303.653970360398,240024958
-1.22413793103448,0.0588235294117647,-1.43893245031505,0.64069328125,8.46352941223054,0.764699213941427,5.31762285988,3.68e-05,5301405,440625.768482204,0,0,0,0,0,-302.249299833661,270177604
-1.22413793103448,0.0588235294117647,-2.91139616755258,0.64069328125,9.79457134026409,0.695850028174992,5.38631406530615,3.68e-05,5301405,440627.80265605,0,0,0,0,0,-309.332992770778,1072459929
-1.22413793103448,0.0588235294117647,-2.96829368452748,0.64069328125,7.97541957656815,0.800417330969904,5.50928051298381,3.68e-05,5301405,440624.231362683,0,0,0,0,0,-306.078812700336,238059224
-1.22413793103448,0.0588235294117647,-2.26831112178329,0.64069328125,9.41068694193487,0.646603796476247,5.99114172875788,3.68e-05,5301405,440626.866832664,0,0,0,0,0,-305.985661045721,1000056116
-1.22413793103448,0.0588235294117647,-6.76452202029515,0.07830015625,11.5044040337788,0.77186732188994,6.21314590126698,3.68e-05,5301405,253126.666776517,0,0,0,0,0,-315.081256034659,403793489
-1.22413793103448,0.0588235294117647,-6.22771657395768,0.07830015625,9.54327771118108,0.867949868263276,6.48459857236712,3.67999999999999e-05,5301405,253127.099040693,0,0,0,0,0,-310.602716103117,211822258
-1.22413793103448,0.0588235294117647,-4.23260010004099,0.07830015625,0.598280743013154,0.0394754592254108,-3.20282668257337,3.68000000000001e-05,5301405,253126.92338343,0,0,0,0,0,-167.033773786786,927333685
-1.22413793103448,0.0588235294117647,-6.46806060703141,0.07830015625,11.2863868795809,0.816698340325269,6.46177644871747,3.68e-05,5301405,253124.459754493,0,0,0,0,0,-313.195772927202,761425296
-1.22413793103448,0.0588235294117647,-6.24171365410791,0.07830015625,10.403000170561,0.823671086466587,5.71696603011146,3.68e-05,5301405,253124.697462064,0,0,0,0,0,-315.34436488112,719168561
-1.22413793103448,0.0588235294117647,3.78302277246976,0.57820515625,33.94958199842,0.744103164358745,-3.75344167163572,3.68e-05,5301405,553123.877412188,0,0,0,0,0,-374.654449182608,315452703
-1.22413793103448,0.0588235294117647,3.56474822628383,0.57820515625,35.3197393097886,0.630957768427711,-4.59913346617765,3.67999999999999e-05,5301405,553125.1119741,0,0,0,0,0,-380.336344873525,963538780
-1.22413793103448,0.0588235294117647,4.93680128164881,0.57820515625,29.7738535401946,0.731419037512373,-3.69677256203205,3.68e-05,5301405,553124.052641792,0,0,0,0,0,-371.784880413318,474948752
-1.22413793103448,0.0588235294117647,5.29290920611818,0.57820515625,33.1740718313551,0.551551095580806,-3.63906691290014,3.68e-05,5301405,553127.257575724,0,0,0,0,0,-377.651118164275,623737525
-1.22413793103448,0.0588235294117647,3.61651312785336,0.57820515625,33.9155799859027,0.612782571166822,-3.63061656635357,3.68e-05,5301405,553125.553328006,0,0,0,0,0,-378.579647625882,72466171
-1.22413793103448,0.0588235294117647,-14.2675318427448,0.82815765625,0.0355892665020856,0.0809731046110041,-0.633669140301226,3.68e-05,5301405,103124.646011943,0,0,0,0,0,-834.866032932603,762244436
-1.22413793103448,0.0588235294117647,-14.4896843461033,0.82815765625,0.0766986526123164,0.020964561920235,0.0442071075833015,3.68e-05,5301405,103126.581018267,0,0,0,0,0,-834.722837704738,168837282
-1.22413793103448,0.0588235294117647,-12.446749653086,0.82815765625,0.589622085427231,0.0813524880612938,-0.745921586998842,3.68e-05,5301405,103125.453649995,0,0,0,0,0,-602.886242376806,988550569
-1.22413793103448,0.0588235294117647,-14.5559850210195,0.82815765625,0.134322922948674,0.266361665392832,-0.962385671319819,3.68000000000001e-05,5301405,103125.222743167,0,0,0,0,0,-774.46055193307,823980324
-1.22413793103448,0.0588235294117647,-13.9237373468109,0.82815765625,0.0201054790172952,0.151493499894816,-0.784923724601196,3.67999999999999e-05,5301405,103124.393729555,0,0,0,0,0,-834.942346976555,373740893
-1.22413793103448,0.0588235294117647,-4.17152745848003,0.32825265625,0.61884694335443,0.0399237110914349,-3.11659916958515,3.68e-05,5301405,403125.377226905,0,0,0,0,0,-169.236654893787,789100259
-1.22413793103448,0.0588235294117647,-4.17343120905397,0.32825265625,0.62060805191577,0.0397683643668365,-3.11452258203726,3.68e-05,5301405,403124.72043968,0,0,0,0,0,-169.250599859047,685750593
-1.22413793103448,0.0588235294117647,-4.16389971767964,0.32825265625,0.614290726740329,0.0388562102381338,-3.11075728892057,3.68e-05,5301405,403125.132515088,0,0,0,0,0,-169.233444290181,237196116
-1.22413793103448,0.0588235294117647,-4.16797063288659,0.32825265625,0.621904464865321,0.0395431461283852,-3.12041264910431,3.68e-05,5301405,403124.702348253,0,0,0,0,0,-169.240593756751,115256483
-1.22413793103448,0.0588235294117647,-4.17128485138531,0.32825265625,0.61731200292502,0.0394908232775163,-3.11207915902663,3.68e-05,5301405,403126.855493046,0,0,0,0,0,-169.235515558552,470135690
-1.22413793103448,0.0588235294117647,-13.8066607095116,0.70318140625,4.7098859850239,0.793623750446331,0.0228994284457015,3.68e-05,5301405,178126.525261714,0,0,0,0,0,-269.180473629148,829428100
-1.22413793103448,0.0588235294117647,-15.1996944069828,0.70318140625,5.04073674837597,0.829120893677743,0.160220624902402,3.68e-05,5301405,178124.952204718,0,0,0,0,0,-281.484392028784,255753550
-1.22413793103448,0.0588235294117647,-14.4957212372168,0.70318140625,7.93125192478741,0.692635815193744,-0.689185338904513,3.68e-05,5301405,178124.460579434,0,0,0,0,0,-289.42797712687,703292120
-1.22413793103448,0.0588235294117647,-13.982320542992,0.70318140625,5.28244102090224,0.771953625891244,0.0277574041299956,3.67999999999999e-05,5301405,178126.013878597,0,0,0,0,0,-271.641285456962,1001168666
-1.22413793103448,0.0588235294117647,-13.7279958938675,0.70318140625,4.75429474211197,0.807829474619177,-0.00110123077242368,3.68e-05,5301405,178124.922054791,0,0,0,0,0,-267.953214647951,837588897
-1.22413793103448,0.0588235294117647,-4.13992828998177,0.20327640625,0.656424611861707,0.042100395846132,-3.06873726106043,3.68e-05,5301405,478124.428446541,0,0,0,0,0,-170.483434846737,194394506
-1.22413793103448,0.0588235294117647,-4.13799075116172,0.20327640625,0.65931393406749,0.042514893099132,-3.07422298321643,3.68e-05,5301405,478124.479091199,0,0,0,0,0,-170.480714099897,658737396
-1.22413793103448,0.0588235294117647,-4.14121618922617,0.20327640625,0.660865982228588,0.0422854216658271,-3.06807045480077,3.68000000000001e-05,5301405,478126.538006074,0,0,0,0,0,-170.477496395263,668765335
-1.22413793103448,0.0588235294117647,-4.13741321656867,0.20327640625,0.658595499683939,0.0420648488888559,-3.06720384067389,3.68e-05,5301405,478125.316670116,0,0,0,0,0,-170.491802641712,571352654
-1.22413793103448,0.0588235294117647,-4.14023938932418,0.20327640625,0.655675546207298,0.0422166136301134,-3.06951171977933,3.68e-05,5301405,478125.605696599,0,0,0,0,0,-170.476983333769,585216732
-1.22413793103448,0.0588235294117647,-5.35972002098807,0.45322890625,1.28721858708604,0.46048846791352,-2.23638595168112,3.68e-05,5301405,28125.5745579042,0,0,0,0,0,-192.458196091393,568205833
-1.22413793103448,0.0588235294117647,-4.6819961000228,0.45322890625,1.01706767875313,0.130752813459501,-2.64862551866578,3.67999999999999e-05,5301405,28126.2583429705,0,0,0,0,0,-184.036895827822,891890890
-1.22413793103448,0.0588235294117647,-5.54727157069357,0.45322890625,1.35059694572886,0.660795678886337,-2.13900742759949,3.68e-05,5301405,28125.16022093,0,0,0,0,0,-194.600376926622,47783108
-1.22413793103448,0.0588235294117647,-5.22536927332754,0.45322890625,1.234719368012,0.374654959841277,-2.31719793095073,3.68e-05,5301405,28125.5039926651,0,0,0,0,0,-191.072758497699,547736264
-1.22413793103448,0.0588235294117647,-5.27706323030029,0.45322890625,1.26925256302306,0.417688080488324,-2.28501348647199,3.68e-05,5301405,28127.9590407037,0,0,0,0,0,-191.786737018179,987360493
-1.22413793103448,0.0588235294117647,4.75647177701183,0.95313390625,3.39467152820264,0.747823599639934,7.73530663857749,3.68e-05,5301405,328126.700695187,0,0,0,0,0,-239.794063020368,1022760396
-1.22413793103448,0.0588235294117647,4.14116518868245,0.95313390625,2.80913357924857,0.846117631748915,9.15251031179315,3.68e-05,5301405,328125.397565688,0,0,0,0,0,-230.400414855219,95351128
-1.22413793103448,0.0588235294117647,5.15330255215336,0.95313390625,2.56876961708068,0.823975400022317,8.78100572393116,3.68e-05,5301405,328125.950421092,0,0,0,0,0,-226.449409994623,681314069
-1.22413793103448,0.0588235294117647,5.39527972294821,0.95313390625,2.59008213794586,0.800469985691909,8.70439256524901,3.68e-05,5301405,328127.062527726,0,0,0,0,0,-225.946628067977,952444411
-1.22413793103448,0.0588235294117647,5.15201911124466,0.95313390625,3.3253083471009,0.733693087397257,7.20866872014166,3.68e-05,5301405,328126.153177487,0,0,0,0,0,-242.006389107694,684953763
-1.22413793103448,0.0588235294117647,-6.32881026441574,0.445417890625,8.40571368211131,0.854296240074284,6.04526181292575,3.68e-05,5301405,145315.195261205,0,0,0,0,0,-309.438909163445,770142906
-1.22413793103448,0.0588235294117647,-7.16593726463994,0.445417890625,10.903521248677,0.841597943240368,6.68913941826,3.68e-05,5301405,145314.765724709,0,0,0,0,0,-313.226872113512,377061194
-1.22413793103448,0.0588235294117647,-6.79871920783792,0.445417890625,10.4242690517588,0.810947089426302,6.81743092169736,3.68e-05,5301405,145312.49305976,0,0,0,0,0,-312.904690262314,153967925
-1.22413793103448,0.0588235294117647,-7.23373611622944,0.445417890625,8.41246555379781,0.88515293090343,6.59605294897732,3.68e-05,5301405,145314.664936783,0,0,0,0,0,-313.966279215937,991697789
-1.22413793103448,0.0588235294117647,-6.71209036925442,0.445417890625,10.6767378642116,0.838979825950574,6.64360574118562,3.68e-05,5301405,145313.384645788,0,0,0,0,0,-312.334562441336,1056411214
-1.22413793103448,0.0588235294117647,5.53021400179211,0.945322890625,31.4775555645193,0.551336120942448,-3.08342049875037,3.68e-05,5301405,445312.359821789,0,0,0,0,0,-373.057600811235,734081056
-1.22413793103448,0.0588235294117647,3.58276680451634,0.945322890625,39.4779148580437,0.386404688878848,-3.45637024843446,3.68e-05,5301405,445312.68843314,0,0,0,0,0,-387.687920928896,722215893
-1.22413793103448,0.0588235294117647,4.8026060552157,0.945322890625,6.86788210792233,0.244059972291128,-2.2961720866976,3.68e-05,5301405,445312.717085661,0,0,0,0,0,-413.286256677037,529588040
-1.22413793103448,0.0588235294117647,4.66735092251216,0.945322890625,30.6594806798852,0.634815441127085,-1.96567710661075,3.67999999999999e-05,5301405,445315.401603876,0,0,0,0,0,-365.019476183767,14902024
-1.22413793103448,0.0588235294117647,5.34080152211583,0.945322890625,5.58203001147601,0.398778514186484,-2.08202287751352,3.68e-05,5301405,445311.26310171,0,0,0,0,0,-407.288184145224,694979541
-1.22413793103448,0.0588235294117647,-10.3644923591815,0.695370390625,2.62054092357545,0.708170678243838,-0.039468791261693,3.68e-05,5301405,295313.030796158,0,0,0,0,0,-233.173546920185,314840487
-1.22413793103448,0.0588235294117647,-10.6286268404744,0.695370390625,2.63285523717444,0.679784693896933,-0.199510984013713,3.68e-05,5301405,295313.242256398,0,0,0,0,0,-235.880384805337,25535247
-1.22413793103448,0.0588235294117647,-8.68348605884399,0.695370390625,1.81709828316631,0.721681805108671,-0.769125109244938,3.68000000000001e-05,5301405,295313.294888671,0,0,0,0,0,-214.614684012169,693880081
-1.22413793103448,0.0588235294117647,-10.298376803662,0.695370390625,2.66241160404537,0.688293064186712,-0.0103666383842298,3.68e-05,5301405,295312.026182084,0,0,0,0,0,-233.194268372429,7037186
-1.22413793103448,0.0588235294117647,-8.59596392486635,0.695370390625,1.90691615083412,0.731446031711796,-0.734249622424126,3.68e-05,5301405,295313.674577369,0,0,0,0,0,-213.743448177312,964230338
-1.22413793103448,0.0588235294117647,-4.05338169425772,0.195465390625,0.725654120191771,0.0479129914501024,-3.00131279805016,3.68e-05,5301405,595311.614272315,0,0,0,0,0,-173.455353532759,291223234
-1.22413793103448,0.0588235294117647,-4.05246055464652,0.195465390625,0.725411877474792,0.0480965577944103,-3.00177238903744,3.67999999999999e-05,5301405,595312.934562195,0,0,0,0,0,-173.45248659956,185325034
-1.22413793103448,0.0588235294117647,-4.05462043895284,0.195465390625,0.724769348997385,0.0480322807985085,-3.00007254518777,3.68e-05,5301405,595312.67694799,0,0,0,0,0,-173.451745700875,847013637
-1.22413793103448,0.0588235294117647,-4.05626237944889,0.195465390625,0.723151759337123,0.0481910805785879,-3.001437965817,3.68e-05,5301405,595311.264035295,0,0,0,0,0,-173.441164174939,339624641
-1.22413793103448,0.0588235294117647,-4.05481817647493,0.195465390625,0.72401417305235,0.0481183355234075,-3.00439992439518,3.68e-05,5301405,595311.531040661,0,0,0,0,0,-173.440485050187,122606125
-1.22413793103448,0.0588235294117647,-13.6174849848263,0.820346640625,5.65014238567789,0.588303409302275,0.122606200819298,3.68e-05,5301405,70312.4445568224,0,0,0,0,0,-278.610184301318,876481968
-1.22413793103448,0.0588235294117647,-15.0867475728217,0.820346640625,6.50391824578916,0.731850112298535,0.278160373144747,3.68e-05,5301405,70314.7827593279,0,0,0,0,0,-288.6113164063,985919627
-1.22413793103448,0.0588235294117647,-14.8584912962696,0.820346640625,7.02249240802668,0.661397363527508,0.26590193813401,3.68e-05,5301405,70313.4956701743,0,0,0,0,0,-289.124845839864,771003503
-1.22413793103448,0.0588235294117647,-14.3429703811135,0.820346640625,5.83705990371549,0.685628092807939,0.313970223493742,3.68e-05,5301405,70313.4022380594,0,0,0,0,0,-282.626852259402,1032868628
-1.22413793103448,0.0588235294117647,-14.9173047568144,0.820346640625,6.23065170909191,0.753714432551186,0.188534013227125,3.68000000000001e-05,5301405,70312.2307854303,0,0,0,0,0,-286.508703082738,327077093
-1.22413793103448,0.0588235294117647,-3.87935163576576,0.320441640625,9.21443905091877,0.803097554586087,5.84755000079408,3.68e-05,5301405,370313.465149862,0,0,0,0,0,-307.276574438896,1069844559
-1.22413793103448,0.0588235294117647,-3.74011448966936,0.320441640625,10.00391152534,0.749929278842575,5.49794288295089,3.68e-05,5301405,370313.45454091,0,0,0,0,0,-310.306246107872,573423873
-1.22413793103448,0.0588235294117647,-3.59293538553975,0.320441640625,9.77338240619669,0.814247625803811,5.76766886320388,3.68e-05,5301405,370310.449061363,0,0,0,0,0,-306.530786699914,394565755
-1.22413793103448,0.0588235294117647,-4.99852224812137,0.320441640625,9.09082318076936,0.833985934959428,6.11774064569084,3.68e-05,5301405,370310.859337597,0,0,0,0,0,-309.548810064826,993896086
-1.22413793103448,0.0588235294117647,-4.40054846766077,0.320441640625,9.63987432418304,0.870788328079754,5.81287096828794,3.68000000000001e-05,5301405,370314.534030666,0,0,0,0,0,-307.044548647893,90564072
-1.22413793103448,0.0588235294117647,-4.70810011266094,0.070489140625,0.886086237277778,0.0773798196634961,-2.74758845815071,3.68000000000001e-05,5301405,220314.60520263,0,0,0,0,0,-176.65522066779,231538651
-1.22413793103448,0.0588235294117647,-4.767955427919,0.070489140625,0.938791105655949,0.0850496011365931,-2.68457800246879,3.68e-05,5301405,220311.763072647,0,0,0,0,0,-178.111931388658,1015690356
-1.22413793103448,0.0588235294117647,-4.84984914462478,0.070489140625,0.95423356494955,0.0953062520346852,-2.61303745692307,3.68e-05,5301405,220313.236707192,0,0,0,0,0,-179.627585817663,693815348
-1.22413793103448,0.0588235294117647,-4.46141821120468,0.070489140625,0.717263433113545,0.0528467698811898,-2.98426625061842,3.67999999999999e-05,5301405,220314.10807808,0,0,0,0,0,-170.536403041864,251698213
-1.22413793103448,0.0588235294117647,-4.91521982338953,0.070489140625,1.00125808919459,0.112462039376091,-2.55827471439221,3.68e-05,5301405,220311.153173485,0,0,0,0,0,-181.476202184645,231233512
-1.22413793103448,0.0588235294117647,4.9654025827161,0.570394140625,2.44995380311337,0.826567816984694,9.81908499708897,3.68e-05,5301405,520314.015127726,0,0,0,0,0,-223.317362363264,738834929
-1.22413793103448,0.0588235294117647,6.67819526602774,0.570394140625,2.10232393216618,0.817449242246284,10.9931295713097,3.68e-05,5301405,520311.188480477,0,0,0,0,0,-211.279994414682,746889449
-1.22413793103448,0.0588235294117647,4.76242491854302,0.570394140625,2.69216360000201,0.800159595199218,9.63856957135703,3.67999999999999e-05,5301405,520312.854778318,0,0,0,0,0,-226.034472127153,745613150
-1.22413793103448,0.0588235294117647,5.68421199064742,0.570394140625,2.4034688376838,0.869338114094619,9.51734144238252,3.68e-05,5301405,520313.424543794,0,0,0,0,0,-220.489558189022,1031877061
-1.22413793103448,0.0588235294117647,3.93285175492742,0.570394140625,2.92481001944313,0.790779569465255,9.16272716700861,3.68e-05,5301405,520313.61240775,0,0,0,0,0,-235.048613529946,256449367
-0.827586206896552,0.0588235294117647,-6.99144057428483,0.60944921875,1.42655342719743,0.70310956974642,-1.86072158947021,3.68e-05,5301405,346876.754907849,0,0,0,0,0,-196.921535722087,311427786
-0.827586206896552,0.0588235294117647,-5.36305107068404,0.60944921875,0.857316963052645,0.411797193900769,-3.46986725779731,3.67999999999999e-05,5301405,346876.143002916,0,0,0,0,0,-181.481895746851,75454117
-0.827586206896552,0.0588235294117647,-5.29803006293767,0.60944921875,0.87717025521354,0.50165980229171,-3.58335895988949,3.68e-05,5301405,346875.637791306,0,0,0,0,0,-181.69536536195,956825891
-0.827586206896552,0.0588235294117647,-6.35175461946819,0.60944921875,1.20645920450095,0.753264126870517,-2.76958421149001,3.68e-05,5301405,346875.087907774,0,0,0,0,0,-190.973807069344,119266098
-0.827586206896552,0.0588235294117647,-8.64109432604853,0.60944921875,1.7418845204358,0.808344702273982,-1.25218133261533,3.68e-05,5301405,346875.004413491,0,0,0,0,0,-208.930131011612,677440313
-0.827586206896552,0.0588235294117647,-4.30846408906428,0.10954421875,0.928871460368089,0.578381143259782,-4.464963294039,3.68e-05,5301405,46878.0048002139,0,0,0,0,0,-183.113950343303,329683555
-0.827586206896552,0.0588235294117647,-3.95280857416789,0.10954421875,1.17800897230608,0.516444568459333,-4.85950599425524,3.68e-05,5301405,46876.4203339314,0,0,0,0,0,-188.198424385098,305435134
-0.827586206896552,0.0588235294117647,-2.99266330543606,0.10954421875,1.8917919981571,0.487103327307894,-6.15132554200205,3.68e-05,5301405,46876.6542913488,0,0,0,0,0,-202.808283736981,987506400
-0.827586206896552,0.0588235294117647,-4.42112046007069,0.10954421875,0.903019349378823,0.523718325032746,-4.31171629680949,3.68e-05,5301405,46874.7153479417,0,0,0,0,0,-182.276664861859,189047033
-0.827586206896552,0.0588235294117647,-3.01463346079567,0.10954421875,2.88906803309145,0.38896632202326,-6.0906143210703,3.68e-05,5301405,46874.8359832027,0,0,0,0,0,-211.653534800775,815713265
-0.827586206896552,0.0588235294117647,-14.8000735631742,0.35949671875,6.81318973258212,0.823492758030559,2.04175283742576,3.68e-05,5301405,496877.79049594,0,0,0,0,0,-283.483059531739,152182824
-0.827586206896552,0.0588235294117647,-14.1831979658041,0.35949671875,5.64508662944269,0.80328009289656,1.7027371943078,3.68e-05,5301405,496874.965063937,0,0,0,0,0,-278.728830253336,280470469
-0.827586206896552,0.0588235294117647,-14.7468492707128,0.35949671875,6.04622087893235,0.883454129624435,2.11827946691739,3.68e-05,5301405,496875.249372306,0,0,0,0,0,-281.930068753855,990415369
-0.827586206896552,0.0588235294117647,-14.8849417851334,0.35949671875,7.05575777120998,0.822518971330885,1.91361910161713,3.68000000000001e-05,5301405,496877.309013149,0,0,0,0,0,-286.18369085714,214168015
-0.827586206896552,0.0588235294117647,-15.0157546446197,0.35949671875,6.46278868670374,0.875364966853186,2.26247096684886,3.68e-05,5301405,496877.183367363,0,0,0,0,0,-284.552559748282,847456008
-0.827586206896552,0.0588235294117647,-4.45393164616582,0.85940171875,0.64498041162578,0.0458023111843028,-3.23926069324692,3.68e-05,5301405,196876.035255713,0,0,0,0,0,-174.925789771717,826618660
-0.827586206896552,0.0588235294117647,-4.46858739067857,0.85940171875,0.643549208377748,0.0446532970953444,-3.19991487458281,3.68e-05,5301405,196875.835641224,0,0,0,0,0,-174.844203922813,156318180
-0.827586206896552,0.0588235294117647,-4.47784072308548,0.85940171875,0.63762491611011,0.0437229316907162,-3.20097296629472,3.68e-05,5301405,196875.197621098,0,0,0,0,0,-174.859894585947,924706211
-0.827586206896552,0.0588235294117647,-4.46383883213514,0.85940171875,0.635763636266882,0.045940712180069,-3.23256790637416,3.68e-05,5301405,196874.871220287,0,0,0,0,0,-174.834263153608,216110794
-0.827586206896552,0.0588235294117647,-4.47494330244598,0.85940171875,0.647188263574632,0.0449893915848528,-3.21133687354964,3.68e-05,5301405,196874.756606283,0,0,0,0,0,-174.902767771125,668094721
-0.827586206896552,0.0588235294117647,-9.27480850299034,0.23452046875,2.1043373184497,0.851252850984184,-1.30906839886602,3.68e-05,5301405,421875.959900309,0,0,0,0,0,-215.279975605046,813282977
-0.827586206896552,0.0588235294117647,-7.86986757023625,0.23452046875,1.62398953052522,0.86313487659935,-1.53061729004668,3.68e-05,5301405,421875.773087505,0,0,0,0,0,-202.16764528632,631409610
-0.827586206896552,0.0588235294117647,-8.61366875712029,0.23452046875,1.73256452203082,0.889857046263351,-1.41721969248449,3.68e-05,5301405,421875.497829457,0,0,0,0,0,-208.120355008028,364944750
-0.827586206896552,0.0588235294117647,-7.61634379834346,0.23452046875,1.52138945753668,0.860012534317226,-1.60130321624764,3.68000000000001e-05,5301405,421877.003353861,0,0,0,0,0,-200.311367971225,1005615124
-0.827586206896552,0.0588235294117647,-8.87730360790801,0.23452046875,1.88088681683149,0.846046348161881,-1.3099077503318,3.68e-05,5301405,421874.52944813,0,0,0,0,0,-211.292122453918,815768989
-0.827586206896552,0.0588235294117647,-1.29561285508025,0.73442546875,8.65551927482233,0.648945200238685,4.99478177984431,3.67999999999999e-05,5301405,121876.476896925,0,0,0,0,0,-299.855371439884,1014750339
-0.827586206896552,0.0588235294117647,-1.57746421573233,0.73442546875,8.10230072837225,0.792641563006317,4.72488550520149,3.68e-05,5301405,121875.438242695,0,0,0,0,0,-298.288881847893,623048751
-0.827586206896552,0.0588235294117647,-0.744928600988168,0.73442546875,8.3452123758163,0.616235860048085,4.91893306041558,3.68000000000001e-05,5301405,121876.939214913,0,0,0,0,0,-300.768814073525,796473028
