"","time","sim_data_median","sim_data_low_Q","sim_data_high_Q","combo_num"
"134",273,198.5,55.6,446.075,4
"135",304,159.5,40.85,425.775,4
"136",334,205,76.425,598.4,4
"137",365,682,210.7,1635.45,4
"138",396,2980.5,1011.05,7443.675,4
"139",424,6275.5,1761.125,16074.975,4
"140",455,10842,3060.5,23907.4,4
"141",485,6414.5,1787.475,20944.15,4
"142",516,3328,893.8,6449.95,4
"143",546,887.5,211.6,2366.65,4
"144",577,239,52.95,593.05,4
"145",608,66.5,16.425,210.4,4
"146",638,22,4.475,65.05,4
"147",669,12.5,2,35.525,4
"148",699,12,1,35.625,4
"149",730,19,4.425,47.05,4
"150",761,38.5,11,141.375,4
"151",790,62.5,11.325,197.3,4
"152",821,66,15.95,265.975,4
"153",851,47.5,10.425,114.2,4
"154",882,16,3,46.525,4
"155",912,5,0,14,4
"156",943,1,0,5,4
"157",974,0,0,2,4
"158",1004,0,0,2,4
"159",1035,0,0,1,4
"160",1065,0,0,1,4
"161",1096,0,0,2,4
"162",1127,0,0,3.52499999999999,4
"163",1155,0,0,4,4
"164",1186,0,0,4,4
"165",1216,0,0,2.52499999999999,4
"166",1247,0,0,2,4
"167",1277,0,0,0,4
"168",1308,0,0,0,4
"169",1339,0,0,0,4
"170",1369,0,0,0,4
"171",1400,0,0,0,4
"172",1430,0,0,0,4
"173",151,5486,1296.575,17158.7,5
"174",181,2618,789.15,8091.3,5
"175",212,944.5,167.25,2179.625,5
"176",243,360.5,108.325,890.699999999999,5
"177",273,187.5,35.85,562.4,5
"178",304,180,24,352.575,5
"179",334,240.5,77.875,612.925,5
"180",365,703,202.8,1795.325,5
"181",396,2682,903.575,8056.49999999999,5
"182",424,6001,1449.05,17147.925,5
"183",455,10219,2721,27801.95,5
"184",485,7459,2162.525,17410.15,5
"185",516,3212,998.525,7794.725,5
"186",546,763,160.8,1801.625,5
"187",577,234,32.9,579.725,5
"188",608,52.5,11.95,191.05,5
"189",638,20,4,46.1,5
"190",669,12,2,35.575,5
"191",699,11,2,31.575,5
"192",730,22,4,58,5
"193",761,42.5,12.9,126.525,5
"194",790,76.5,9.475,215.125,5
"195",821,69,13.95,180.55,5
"196",851,36,12,131,5
"197",882,19,3.475,61,5
"198",912,6,0,19.05,5
"199",943,1,0,5.52499999999999,5
"200",974,0,0,2,5
"201",1004,0,0,2,5
"202",1035,0,0,1,5
"203",1065,0,0,1,5
"204",1096,0,0,2,5
"205",1127,0,0,4,5
"206",1155,0,0,5.52499999999999,5
"207",1186,0,0,6.52499999999999,5
"208",1216,0,0,4.04999999999998,5
"209",1247,0,0,2,5
"210",1277,0,0,1,5
"211",1308,0,0,0,5
"212",1339,0,0,0,5
"213",1369,0,0,0,5
"214",1400,0,0,0,5
"215",1430,0,0,0,5
"216",151,7194,2218.8,18875.4,6
"217",181,3259,899.6,9473.825,6
"218",212,1279.5,304.525,3873.575,6
"219",243,427,100.8,1216.15,6
"220",273,215.5,44.95,526.8,6
"221",304,171.5,51.75,447.525,6
"222",334,252,49.75,618.6,6
"223",365,790.5,234.525,2135.15,6
"224",396,3290,781.65,7905.275,6
"225",424,6441,1557.975,19607.775,6
"226",455,9287.5,2482.225,25612.725,6
"227",485,6893.5,1301.975,22965.25,6
"228",516,2596,530.875,7634.52499999998,6
"229",546,783.5,179.1,2498.5,6
"230",577,209.5,34.125,516.249999999999,6
"231",608,47,6.85,151.575,6
"232",638,18,3.475,46.6749999999999,6
"233",669,10,1,35.525,6
"234",699,9.5,1,27.575,6
"235",730,15,2.475,53.575,6
"236",761,41,4.475,98.8249999999999,6
"237",790,62,9.95,186.4,6
"238",821,67,15.475,183.45,6
"239",851,43,6.95,126.575,6
"240",882,14.5,2.475,49,6
"241",912,4,0,14.525,6
"242",943,1,0,5,6
"243",974,0,0,2,6
"244",1004,0,0,1,6
"245",1035,0,0,1,6
"246",1065,0,0,2,6
"247",1096,0,0,1.52499999999999,6
"248",1127,0,0,2.52499999999999,6
"249",1155,0,0,5,6
"250",1186,0,0,7.62499999999996,6
"251",1216,0,0,3.04999999999998,6
"252",1247,0,0,1.52499999999999,6
"253",1277,0,0,0,6
"254",1308,0,0,0,6
"255",1339,0,0,0,6
"256",1369,0,0,0,6
"257",1400,0,0,0,6
"258",1430,0,0,0,6
"259",151,7179,2075.05,17090.2,7
"260",181,3709.5,932.325,9922.575,7
"261",212,1248.5,297.05,3578.7,7
"262",243,472.5,56.325,1046.1,7
"263",273,205.5,54,506.674999999999,7
"264",304,160.5,52.95,408.25,7
"265",334,263,62.95,589.55,7
"266",365,904,195.85,2047.85,7
"267",396,2963.5,954.9,7456.34999999999,7
"268",424,6520.5,1338.325,19970.125,7
"269",455,10061,2608.45,26494.675,7
"270",485,6192,1917.825,17883.275,7
"271",516,2913,755.05,7847.24999999999,7
"272",546,811.5,165.725,1843.275,7
"273",577,211.5,46.95,577.549999999999,7
"274",608,59,9,164.4,7
"275",638,17.5,2,43,7
"276",669,10,1.475,28.525,7
"277",699,9,1,31.1,7
"278",730,17,1.475,51.1999999999999,7
"279",761,37.5,10.95,132.1,7
"280",790,70.5,12.475,234.775,7
"281",821,71.5,11.95,252.725,7
"282",851,41,9.475,167.3,7
"283",882,17,2.475,56.625,7
"284",912,4,0,13.525,7
"285",943,1,0,5.52499999999999,7
"286",974,0,0,1.52499999999999,7
"287",1004,0,0,2,7
"288",1035,0,0,1,7
"289",1065,0,0,1,7
"290",1096,0,0,1.52499999999999,7
"291",1127,0,0,3.52499999999999,7
"292",1155,0,0,7.04999999999998,7
"293",1186,0,0,5.52499999999999,7
"294",1216,0,0,3.52499999999999,7
"295",1247,0,0,1,7
"296",1277,0,0,0,7
"297",1308,0,0,0,7
"298",1339,0,0,0,7
"299",1369,0,0,0,7
"300",1400,0,0,0,7
"301",1430,0,0,0,7
"302",151,8469,1825.025,20453.4,8
"303",181,3482,511.525,9298.15,8
"304",212,1254,389.9,2808.85,8
"305",243,471,110.95,1095.1,8
"306",273,209.5,64.425,453.15,8
"307",304,211,49.075,498.775,8
"308",334,273,41.95,748.275,8
"309",365,780.5,191.175,2049.45,8
"310",396,3047,687.3,9168.75,8
"311",424,6200,1628.525,17610.475,8
"312",455,10837.5,2110.975,28317,8
"313",485,6198,1714.825,17466.2,8
"314",516,2502.5,540.7,7522.4,8
"315",546,774.5,201.475,1888.225,8
"316",577,223,42.475,519.524999999999,8
"317",608,59.5,14.85,151.975,8
"318",638,17.5,2,58.525,8
"319",669,11,1,30,8
"320",699,10,1,26.525,8
"321",730,18,1.475,68.6749999999999,8
"322",761,36,6.9,106,8
"323",790,60.5,13.475,240.25,8
"324",821,62.5,10.475,194.1,8
"325",851,35,6.9,116.3,8
"326",882,15.5,2,41.7249999999999,8
"327",912,5,0,16.05,8
"328",943,1,0,5,8
"329",974,0,0,2.52499999999999,8
"330",1004,0,0,1,8
"331",1035,0,0,1,8
"332",1065,0,0,1,8
"333",1096,0,0,2.52499999999999,8
"334",1127,0,0,3,8
"335",1155,0,0,5.52499999999999,8
"336",1186,0,0,6.04999999999998,8
"337",1216,0,0,2,8
"338",1247,0,0,1.52499999999999,8
"339",1277,0,0,0.524999999999991,8
"340",1308,0,0,0,8
"341",1339,0,0,0,8
"342",1369,0,0,0,8
"343",1400,0,0,0,8
"344",1430,0,0,0,8
"345",151,6486,1769.05,13360.8,9
"346",181,2513,859.4,6794.15,9
"347",212,1035,242.65,2245.275,9
"348",243,389.5,132.375,911.55,9
"349",273,181,33.475,453.45,9
"350",304,147,45.8,385.925,9
"351",334,224.5,59.475,561.725,9
"352",365,821,307.125,2031.325,9
"353",396,2949,786.575,6320.525,9
"354",424,7133.5,1356.6,18752.7,9
"355",455,9838.5,2973.325,24988.725,9
"356",485,7618,1933.6,14955.425,9
"357",516,2796.5,910.175,7534.4,9
"358",546,786.5,171.425,2047.65,9
"359",577,231,55.175,680.474999999999,9
"360",608,68,16.325,173.15,9
"361",638,22.5,5,49.05,9
"362",669,11,2,37.05,9
"363",699,10.5,2,28.05,9
"364",730,20.5,3.475,50.575,9
"365",761,36.5,6.95,108.05,9
"366",790,59.5,11.95,202.2,9
"367",821,75.5,10.95,221.675,9
"368",851,43,7,129.675,9
"369",882,17,3,60.1499999999999,9
"370",912,5,0,17,9
"371",943,1,0,5.52499999999999,9
"372",974,0,0,2.52499999999999,9
"373",1004,0,0,1,9
"374",1035,0,0,1,9
"375",1065,0,0,1.52499999999999,9
"376",1096,0,0,2,9
"377",1127,0,0,3.52499999999999,9
"378",1155,0,0,4,9
"379",1186,0,0,6,9
"380",1216,0,0,5.09999999999997,9
"381",1247,0,0,2,9
"382",1277,0,0,1,9
"383",1308,0,0,0,9
"384",1339,0,0,0,9
"385",1369,0,0,0,9
"386",1400,0,0,0,9
"387",1430,0,0,0,9
"388",151,6443,1375.3,15327.625,10
"389",181,2465,576.875,6928.575,10
"390",212,1027,222.925,2582.825,10
"391",243,429,151.925,898.45,10
"392",273,178.5,36.85,543.975,10
"393",304,167,40.425,450.9,10
"394",334,250.5,62.8,695.075,10
"395",365,830.5,241.175,2260.125,10
"396",396,2921,675.975,8909.47499999999,10
"397",424,6472.5,2112.725,20389.95,10
"398",455,10511,3352.65,27537.275,10
"399",485,6475,1794.7,20525.35,10
"400",516,2735.5,550.7,6475.375,10
"401",546,867.5,227.6,2043.2,10
"402",577,237.5,54.9,616.675,10
"403",608,61.5,18.475,194,10
"404",638,21,6,53,10
"405",669,12,1,37.525,10
"406",699,10,0.475,30.1,10
"407",730,21,4.475,52.6749999999999,10
"408",761,39.5,6.95,101.15,10
"409",790,54,12.325,167.775,10
"410",821,61.5,15,164.525,10
"411",851,36.5,8.95,132.45,10
"412",882,17,2,47.525,10
"413",912,5,0,20,10
"414",943,1,0,4.52499999999999,10
"415",974,0,0,2,10
"416",1004,0,0,1,10
"417",1035,0,0,1,10
"418",1065,0,0,1,10
"419",1096,0,0,1.52499999999999,10
"420",1127,0,0,2.52499999999999,10
"421",1155,0,0,3,10
"422",1186,0,0,3,10
"423",1216,0,0,1,10
"424",1247,0,0,0.524999999999991,10
"425",1277,0,0,0,10
"426",1308,0,0,0,10
"427",1339,0,0,0,10
"428",1369,0,0,0,10
"429",1400,0,0,0,10
"430",1430,0,0,0,10
"431",151,6594.5,1943.725,15157.2,11
"432",181,2515.5,696.075,5202.575,11
"433",212,1052.5,235.4,2324.275,11
"434",243,400.5,100.475,866.875,11
"435",273,201.5,52.425,422.725,11
"436",304,157,36.375,479.1,11
"437",334,239.5,53.95,635.675,11
"438",365,731.5,184.975,2204.1,11
"439",396,3176,752.5,8296.72499999999,11
"440",424,6937,1546.6,16628,11
"441",455,8397,2130.4,27986.975,11
"442",485,7205.5,1530.25,20747.225,11
"443",516,2629,828.875,6284.225,11
"444",546,793,217,1979.475,11
"445",577,245.5,58.75,720.275,11
"446",608,71,9,136.525,11
"447",638,22,4.475,54.1,11
"448",669,12,3,34,11
"449",699,12,2,33.525,11
"450",730,20,6,52.525,11
"451",761,37.5,10.475,115.1,11
"452",790,71,14.425,187.375,11
"453",821,74.5,12.325,238.575,11
"454",851,38,7.475,108.525,11
"455",882,16,1,45.525,11
"456",912,5,0.475,20.575,11
"457",943,1,0,5,11
"458",974,0,0,2,11
"459",1004,0,0,1,11
"460",1035,0,0,1,11
"461",1065,0,0,1.52499999999999,11
"462",1096,0,0,2.52499999999999,11
"463",1127,0,0,5.04999999999998,11
"464",1155,0,0,9.52499999999999,11
"465",1186,0,0,12.1,11
"466",1216,0,0,5.04999999999998,11
"467",1247,0,0,1.52499999999999,11
"468",1277,0,0,1,11
"469",1308,0,0,0,11
"470",1339,0,0,0,11
"471",1369,0,0,0,11
"472",1400,0,0,0,11
"473",1430,0,0,0,11
"474",151,6615,1520.45,17801.525,12
"475",181,2527.5,587.05,7249.24999999999,12
"476",212,976,221.375,2479,12
"477",243,349.5,68.65,942.574999999999,12
"478",273,178,45.85,416.825,12
"479",304,147.5,34.85,429.4,12
"480",334,247,47.95,752.45,12
"481",365,837.5,248.675,1654.75,12
"482",396,2956.5,939.325,7436.65,12
"483",424,6383.5,1546.9,16859.825,12
"484",455,10409,2371.175,24933.25,12
"485",485,6726.5,1468.7,15695.45,12
"486",516,2773.5,734.6,6861.125,12
"487",546,741,223.975,1894.15,12
"488",577,259,70.95,590.35,12
"489",608,66,17,154.15,12
"490",638,22,5.475,55.05,12
"491",669,11,1,29,12
"492",699,11,1,39,12
"493",730,20,5,45,12
"494",761,42.5,7.95,120.625,12
"495",790,55.5,12.475,194.7,12
"496",821,71,17.425,258.75,12
"497",851,44,7.475,130.35,12
"498",882,18,2.475,50.525,12
"499",912,4,0,17,12
"500",943,1,0,6.57499999999997,12
"501",974,0,0,2,12
"502",1004,0,0,2,12
"503",1035,0,0,1,12
"504",1065,0,0,1,12
"505",1096,0,0,1,12
"506",1127,0,0,3,12
"507",1155,0,0,6.52499999999999,12
"508",1186,0,0,5.09999999999997,12
"509",1216,0,0,3,12
"510",1247,0,0,1.04999999999998,12
"511",1277,0,0,1,12
"512",1308,0,0,0,12
"513",1339,0,0,0,12
"514",1369,0,0,0,12
"515",1400,0,0,0,12
"516",1430,0,0,0,12
"517",151,6227,1744.3,16099.65,13
"518",181,2575.5,1065.975,6666.75,13
"519",212,1048,210.875,2278.325,13
"520",243,402,73.5,1094.725,13
"521",273,199.5,50.425,412.75,13
"522",304,168.5,42.8,371.625,13
"523",334,258,49.475,680.075,13
"524",365,697,159.375,1972.775,13
"525",396,2605.5,785.55,7546.075,13
"526",424,7630.5,1730.35,20331.925,13
"527",455,10263.5,2055.15,25217.225,13
"528",485,5978.5,1426.35,19865.275,13
"529",516,3063,675.275,9033,13
"530",546,795,186.025,1972.525,13
"531",577,219,61.9,551.225,13
"532",608,68,11.95,186.725,13
"533",638,23,4.475,53.575,13
"534",669,12,2,31.05,13
"535",699,11,1.475,29.1,13
"536",730,20,5,48.1499999999999,13
"537",761,39.5,7.475,138.15,13
"538",790,65.5,14.95,208.725,13
"539",821,73.5,14.95,191.675,13
"540",851,45.5,11,132.675,13
"541",882,17,2,41.1,13
"542",912,5,0,14,13
"543",943,1,0,6,13
"544",974,0,0,3,13
"545",1004,0,0,1,13
"546",1035,0,0,1,13
"547",1065,0,0,1,13
"548",1096,0,0,1,13
"549",1127,0,0,3,13
"550",1155,0,0,5.04999999999998,13
"551",1186,0,0,6.52499999999999,13
"552",1216,0,0,2.52499999999999,13
"553",1247,0,0,2,13
"554",1277,0,0,0,13
"555",1308,0,0,0,13
"556",1339,0,0,0,13
"557",1369,0,0,0,13
"558",1400,0,0,0,13
"559",1430,0,0,0,13
"560",151,8091.5,2733.075,21291.6,14
"561",181,3671.5,1017.75,8711.92499999999,14
"562",212,1239.5,330.8,3658.5,14
"563",243,487,116.425,1247.025,14
"564",273,210,46.8,580.575,14
"565",304,177.5,45,506.025,14
"566",334,276.5,50.375,920.374999999998,14
"567",365,755,152.175,2420.77499999999,14
"568",396,2977,673.775,9668.69999999999,14
"569",424,6090,1387.125,17478.875,14
"570",455,8607,1647.55,26471.8749999999,14
"571",485,6566,1706.65,14194.425,14
"572",516,2415,590.85,6934.85,14
"573",546,780.5,182.85,2262.925,14
"574",577,228.5,34.025,401.325,14
"575",608,65,12.475,161.575,14
"576",638,18,4,47.05,14
"577",669,10.5,1.475,29,14
"578",699,9,1,35,14
"579",730,16,2,51.625,14
"580",761,36.5,7,124.15,14
"581",790,67,11.375,223.825,14
"582",821,70,18.95,199.725,14
"583",851,42.5,9,162.55,14
"584",882,16.5,3.475,50.575,14
"585",912,5.5,0,16.05,14
"586",943,1,0,5.52499999999999,14
"587",974,0,0,2,14
"588",1004,0,0,1.52499999999999,14
"589",1035,0,0,1,14
"590",1065,0,0,1,14
"591",1096,0,0,2,14
"592",1127,0,0,4.52499999999999,14
"593",1155,0,0,7,14
"594",1186,0,0,6,14
"595",1216,0,0,4,14
"596",1247,0,0,1.52499999999999,14
"597",1277,0,0,1,14
"598",1308,0,0,0,14
"599",1339,0,0,0,14
"600",1369,0,0,0,14
"601",1400,0,0,0,14
"602",1430,0,0,0,14
"603",151,5508.5,1420.625,16316.675,15
"604",181,2804,581.775,7985.65,15
"605",212,968,217.325,2259.525,15
"606",243,347.5,81.925,915.599999999999,15
"607",273,193.5,38.375,521.974999999999,15
"608",304,170,35.75,356.45,15
"609",334,238.5,62.85,679.45,15
"610",365,689,248.725,1788.025,15
"611",396,3003,768.275,8735.4,15
"612",424,6455.5,1483.175,19285.35,15
"613",455,10489,2559.45,26295.525,15
"614",485,7667,2071.475,19285.275,15
"615",516,2931,609.7,6593.4,15
"616",546,917,247.825,2052.575,15
"617",577,206,38.275,563.299999999999,15
"618",608,54,14,170.5,15
"619",638,22,3,51.575,15
"620",669,12,2,32.525,15
"621",699,10,2.475,35.05,15
"622",730,20,5,49.525,15
"623",761,41.5,8.475,136.25,15
"624",790,68.5,8.425,223.125,15
"625",821,71,15.475,196.25,15
"626",851,39.5,8.475,149.024999999999,15
"627",882,16,2.475,86.1749999999998,15
"628",912,5,1,15.525,15
"629",943,1,0,5,15
"630",974,0,0,2,15
"631",1004,0,0,1.52499999999999,15
"632",1035,0,0,1,15
"633",1065,0,0,1.52499999999999,15
"634",1096,0,0,1.52499999999999,15
"635",1127,0,0,4,15
"636",1155,0,0,7.62499999999996,15
"637",1186,0,0,9.52499999999999,15
"638",1216,0,0,6.52499999999999,15
"639",1247,0,0,4,15
"640",1277,0,0,1.52499999999999,15
"641",1308,0,0,0,15
"642",1339,0,0,0,15
"643",1369,0,0,0,15
"644",1400,0,0,0,15
"645",1430,0,0,0,15
"646",151,5703,1456.375,18951.275,16
"647",181,2932,807.175,5812.175,16
"648",212,1075.5,245.375,2462.35,16
"649",243,389.5,101.7,977.225,16
"650",273,169,37,553.875,16
"651",304,151,29.475,456.8,16
"652",334,271.5,73.425,679.575,16
"653",365,744,149.95,1885.625,16
"654",396,2345,711.5,7390.625,16
"655",424,7002,1513.525,19639.775,16
"656",455,8966.5,2814.35,22823.025,16
"657",485,6263.5,1720.975,15250.6,16
"658",516,2883,647.7,7824.575,16
"659",546,894.5,163.975,1860.4,16
"660",577,227.5,60.275,548.775,16
"661",608,57.5,18.85,171.675,16
"662",638,24,7,67.1,16
"663",669,11.5,1,33,16
"664",699,10,2.475,44.1,16
"665",730,18,6,68,16
"666",761,46,11.9,102.525,16
"667",790,65,16.475,171.675,16
"668",821,72.5,12.475,189.625,16
"669",851,41.5,6.95,132.15,16
"670",882,15,2.475,54.3499999999999,16
"671",912,4,0,16.625,16
"672",943,1,0,5,16
"673",974,0,0,2,16
"674",1004,0,0,1,16
"675",1035,0,0,1,16
"676",1065,0,0,1.52499999999999,16
"677",1096,0,0,1.52499999999999,16
"678",1127,0,0,4.04999999999998,16
"679",1155,0,0,6.57499999999997,16
"680",1186,0,0,9.52499999999999,16
"681",1216,0,0,5,16
"682",1247,0,0,2,16
"683",1277,0,0,1,16
"684",1308,0,0,0.524999999999991,16
"685",1339,0,0,0,16
"686",1369,0,0,0,16
"687",1400,0,0,0,16
"688",1430,0,0,0,16
"689",151,5673,2033.225,15703.525,17
"690",181,2511.5,441.9,7350.25,17
"691",212,1087,249.4,2895.1,17
"692",243,394.5,101.175,958.099999999999,17
"693",273,181,45.95,659.05,17
"694",304,177,37.7,609.674999999999,17
"695",334,250,60.9,667.625,17
"696",365,784.5,169.55,1680.525,17
"697",396,3010.5,622.2,7023.37499999999,17
"698",424,6501,1401.6,14532.9,17
"699",455,9641.5,2099,26552.7,17
"700",485,7535,1339.55,21902.175,17
"701",516,3067.5,829.55,6407.125,17
"702",546,843,288.475,2253.075,17
"703",577,258.5,59.8,565.3,17
"704",608,68.5,16,166.1,17
"705",638,18.5,3,56.575,17
"706",669,10.5,1.475,34.525,17
"707",699,11,1.475,33.1499999999999,17
"708",730,24,4.95,51.05,17
"709",761,39.5,8.95,143.5,17
"710",790,72,14.475,178,17
"711",821,60.5,9.95,211.675,17
"712",851,42,9.475,117.575,17
"713",882,17.5,2,49.1999999999999,17
"714",912,5,0,15,17
"715",943,1,0,6.52499999999999,17
"716",974,0,0,2,17
"717",1004,0,0,1,17
"718",1035,0,0,1,17
"719",1065,0,0,1,17
"720",1096,0,0,2.52499999999999,17
"721",1127,0,0,4,17
"722",1155,0,0,4,17
"723",1186,0,0,8,17
"724",1216,0,0,2,17
"725",1247,0,0,2,17
"726",1277,0,0,1,17
"727",1308,0,0,0,17
"728",1339,0,0,0,17
"729",1369,0,0,0,17
"730",1400,0,0,0,17
"731",1430,0,0,0,17
"732",151,7002.5,1803.025,17864.8,18
"733",181,2694,663.225,7367.975,18
"734",212,889.5,208.5,3293.25,18
"735",243,391.5,79.5,1125.175,18
"736",273,158,32.95,512.275,18
"737",304,129,38.475,372.249999999999,18
"738",334,246,52.025,632.225,18
"739",365,823.5,177.4,2431.975,18
"740",396,3168.5,553.5,8951.3,18
"741",424,8415,2489.225,19660.325,18
"742",455,11574,3345.6,32018.2,18
"743",485,6897.5,2161,16092.45,18
"744",516,3286,572.625,8499.825,18
"745",546,800.5,234.6,2305.1,18
"746",577,202,53.225,588.65,18
"747",608,56,12,124.2,18
"748",638,22,3.475,52.1,18
"749",669,11,2,37.1999999999999,18
"750",699,13,2,38.575,18
"751",730,21,6.475,63.05,18
"752",761,54,10.375,140.75,18
"753",790,70,14.425,258.625,18
"754",821,94,13.475,337.125,18
"755",851,50,9.425,213.325,18
"756",882,20.5,2.475,75.7249999999999,18
"757",912,5,0,28.625,18
"758",943,2,0,7,18
"759",974,0,0,2,18
"760",1004,0,0,1,18
"761",1035,0,0,1,18
"762",1065,0,0,1,18
"763",1096,0,0,2,18
"764",1127,0,0,4.52499999999999,18
"765",1155,0,0,5.52499999999999,18
"766",1186,0,0,7,18
"767",1216,0,0,3.52499999999999,18
"768",1247,0,0,4.57499999999997,18
"769",1277,0,0,1,18
"770",1308,0,0,0,18
"771",1339,0,0,0,18
"772",1369,0,0,0,18
"773",1400,0,0,0,18
"774",1430,0,0,0,18
"775",151,7835.5,1965.025,18884,19
"776",181,3152,686.9,8062.95,19
"777",212,1319.5,359.325,3945.15,19
"778",243,501.5,95.275,1303.125,19
"779",273,194.5,45.75,482.625,19
"780",304,170,28.5,446.2,19
"781",334,264,72.9,626.5,19
"782",365,755.5,225.65,1902.05,19
"783",396,2949.5,560.4,6204.375,19
"784",424,7747,1695.45,23094.65,19
"785",455,9396,1724.625,30922.225,19
"786",485,6570.5,1688.5,16977.225,19
"787",516,2576.5,782.675,7716.95,19
"788",546,771,217.025,2460.725,19
"789",577,224.5,44.425,514.95,19
"790",608,55.5,14.9,153.4,19
"791",638,19.5,2,51.625,19
"792",669,10,1,26.05,19
"793",699,10,1,30.05,19
"794",730,16.5,4.475,57.1,19
"795",761,38,6.475,102.525,19
"796",790,68,14.425,184.75,19
"797",821,78,12.9,274.55,19
"798",851,44.5,8.95,143.725,19
"799",882,16,3.95,80.2999999999999,19
"800",912,5,0,18.525,19
"801",943,1,0,5,19
"802",974,0,0,2,19
