"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"7324",669,0.681596883775849,0.637814325048535,0.716932276421744,282
"7325",699,0.681846828286331,0.638184028547745,0.71713270385659,282
"7326",730,0.682033292167219,0.638540584129553,0.717211382472137,282
"7327",761,0.682067879131646,0.638859427888911,0.716967802902562,282
"7328",790,0.68193583269466,0.639120324586075,0.716390051954491,282
"7329",821,0.681886885951873,0.639423870406127,0.715800822273955,282
"7330",851,0.682034563068136,0.639764852042115,0.7156350449497,282
"7331",882,0.682306447142442,0.640161118007009,0.715772821134127,282
"7332",912,0.682639447752181,0.640562495425605,0.716033865205459,282
"7333",151,0.92126275624697,0.918212980881571,0.924019725782576,283
"7334",181,0.908786699965272,0.903979415910038,0.912198940255459,283
"7335",212,0.904089303255008,0.898690120810224,0.907877044138235,283
"7336",243,0.902218835216766,0.896540283511503,0.906241908312604,283
"7337",273,0.901222143894858,0.895388572250193,0.905352012764764,283
"7338",304,0.900227879930957,0.894138787836503,0.904401163189726,283
"7339",334,0.89820259595526,0.891603290941197,0.9022210184533,283
"7340",365,0.890498975889609,0.882301636015081,0.894873188101248,283
"7341",396,0.862000905032319,0.848803664515265,0.871131752596524,283
"7342",424,0.803900541007408,0.778802554803407,0.82587709403695,283
"7343",455,0.735568766081402,0.697606305741922,0.76946196568089,283
"7344",485,0.699934573312157,0.658041718713047,0.736954948091948,283
"7345",516,0.687389305633206,0.645825486707144,0.72475350725309,283
"7346",546,0.684527925989124,0.643103457447172,0.721726945023819,283
"7347",577,0.684006891176205,0.642718451431116,0.721067448200905,283
"7348",608,0.684122821013046,0.642889787783181,0.72107959943681,283
"7349",638,0.684371450701319,0.643181613244692,0.721276756803254,283
"7350",669,0.684657553332115,0.643528615270947,0.721503119971378,283
"7351",699,0.684920494376753,0.643869549371446,0.721695547996984,283
"7352",730,0.685126580207196,0.644181767728245,0.721733406575955,283
"7353",761,0.685136518258381,0.644413367694406,0.721400269272293,283
"7354",790,0.684983589887073,0.644576323838663,0.720688362335333,283
"7355",821,0.684891769691991,0.644798590831919,0.720142014356066,283
"7356",851,0.685034148870262,0.645102637539128,0.72002095919256,283
"7357",882,0.68532925704614,0.645501075766248,0.720175556844571,283
"7358",912,0.685651636400845,0.645881025409523,0.720441617895225,283
"7359",151,0.920937877613494,0.918166152841576,0.923518037417889,284
"7360",181,0.908431860984699,0.904475981820774,0.911724898958633,284
"7361",212,0.904000986269276,0.899571128824753,0.907562228688222,284
"7362",243,0.902276938076792,0.897701165272204,0.905998965594664,284
"7363",273,0.901306350809049,0.89667836959609,0.905134154041401,284
"7364",304,0.900233908855767,0.895664336235712,0.904174281787768,284
"7365",334,0.898057060822561,0.89356053149777,0.902136921830755,284
"7366",365,0.890282991994358,0.884975723063719,0.895200618602775,284
"7367",396,0.862560243296774,0.850483675976553,0.871243384893591,284
"7368",424,0.806075055440356,0.782413802310757,0.826096510345214,284
"7369",455,0.73949762205322,0.705436438369418,0.767522815303552,284
"7370",485,0.702203183599223,0.665337113972331,0.736112487940476,284
"7371",516,0.689289301119964,0.652014088340408,0.724651765552533,284
"7372",546,0.686078594829081,0.648993316875267,0.721620165577687,284
"7373",577,0.685485824127328,0.648577771631003,0.721031697492381,284
"7374",608,0.685575997799327,0.64875273059448,0.721078942147101,284
"7375",638,0.685813961811765,0.649060650072293,0.721274907322849,284
"7376",669,0.686097255451727,0.649407483277258,0.721527219020799,284
"7377",699,0.68636718492738,0.649730164210912,0.721744665097725,284
"7378",730,0.686575647550869,0.650010096770909,0.721869505044266,284
"7379",761,0.686608444569161,0.650158675336685,0.721758709061936,284
"7380",790,0.686309069350341,0.650195583314311,0.721436372299549,284
"7381",821,0.686179372826597,0.650295611899723,0.72108679329095,284
"7382",851,0.686320468758107,0.650555547739753,0.720971752568337,284
"7383",882,0.686611538884337,0.650915922359498,0.721111572683425,284
"7384",912,0.686951334960612,0.651281541446989,0.721358323209544,284
"7385",151,0.890468834013046,0.884740313142936,0.895186436858068,285
"7386",181,0.875639043076131,0.868607783495146,0.881535849983327,285
"7387",212,0.870571809959408,0.863369301667172,0.87679621522452,285
"7388",243,0.868647108676497,0.861345639635205,0.87508236144687,285
"7389",273,0.867720254956576,0.860421598815332,0.874234183761036,285
"7390",304,0.866777098553244,0.859513095130028,0.873312712627715,285
"7391",334,0.864669284697398,0.857827816831867,0.871314603641117,285
"7392",365,0.857198003985473,0.850653148696672,0.863972386204219,285
"7393",396,0.831642072272722,0.818411369457623,0.842297028954567,285
"7394",424,0.781066531070218,0.753508349194717,0.802404104874635,285
"7395",455,0.724133853511471,0.682712293458693,0.756161927000589,285
"7396",485,0.694605384798609,0.649608184532223,0.730968804939096,285
"7397",516,0.684818264331143,0.639367216895811,0.722107763643165,285
"7398",546,0.6825835230651,0.637337670243833,0.719855519091598,285
"7399",577,0.682276451792028,0.637151066954889,0.71945547321969,285
"7400",608,0.682461579416731,0.637409564810926,0.719549141059387,285
"7401",638,0.68274235716231,0.637749963743395,0.719753632089842,285
"7402",669,0.683043254902025,0.638122505154664,0.720018091560473,285
"7403",699,0.683334168004319,0.638464497468431,0.7202279218492,285
"7404",730,0.683573834366439,0.638786806119814,0.720324453798731,285
"7405",761,0.683653025714183,0.639048946264991,0.720036256556666,285
"7406",790,0.683575197420616,0.63923673634798,0.71940100708636,285
"7407",821,0.683540684494155,0.639514724369433,0.718770526762876,285
"7408",851,0.683707445636599,0.63985259239788,0.718579587989061,285
"7409",882,0.684006520230704,0.640249644686899,0.718718341681386,285
"7410",912,0.684342209154532,0.640645174686603,0.718980055176549,285
"7411",151,0.891002878381715,0.885971659561553,0.895699961190692,286
"7412",181,0.875759522840948,0.869467863523068,0.882168034455218,286
