"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.233542319749216,1.6053517330769,0.26576453125,4.1454855259699,0.0573958148470895,0.316858530721224,0.320940977686138,3.67999999999999e-05,5281842,346875.625229698,0,0,0,0.01721420632104,0,-234.833688687567,29555176
0.233542319749216,-1.81952872560421,0.26576453125,118.000375209368,0.0975813000965498,0.151500723956336,0.730111310462543,3.68e-05,5281842,346875.057753215,0,0,0,0.01721420632104,0,-416.779306308163,1048828247
0.233542319749216,-4.14448268903131,0.26576453125,8.83265696200285,0.150904540557715,0.250431276855538,0.521247352401186,3.67999999999999e-05,5281842,346874.955849063,0,0,0,0.01721420632104,0,-274.740745681309,758075632
0.233542319749216,-4.45365570956574,0.26576453125,1.86380003316708,0.121090113733532,0.647999431666129,0.336196240016741,3.68e-05,5281842,346875.905193294,0,0,0,0.01721420632104,0,-303.234931033436,705601769
0.233542319749216,-4.43614280808537,0.26576453125,5.12638557732116,0.17180307603918,0.264714444096022,0.423200164255614,3.67999999999999e-05,5281842,346876.472042924,0,0,0,0.01721420632104,0,-242.617738936804,1033201071
0.233542319749216,1.30691827586858,0.76566953125,0.0705281954692789,0.0484877569795686,0.247187154940369,0.186989017906535,3.68000000000001e-05,5281842,46874.4076945805,0,0,0,0.01721420632104,0,-168.369387968115,9610984
0.233542319749216,1.35093821494765,0.76566953125,0.0560075865733172,0.0503306101124929,0.248416286928516,0.172632044390051,3.68e-05,5281842,46878.06352564,0,0,0,0.01721420632104,0,-168.611076551861,44502075
0.233542319749216,1.33063769315057,0.76566953125,0.0613565325846272,0.0504841570439554,0.247472172185,0.189660381416824,3.68e-05,5281842,46876.9982962593,0,0,0,0.01721420632104,0,-168.4502128479,375347369
0.233542319749216,1.27518047528941,0.76566953125,0.0488237689520453,0.0526651379637932,0.24687738409645,0.178132424328164,3.68e-05,5281842,46874.8863214835,0,0,0,0.01721420632104,0,-168.576965871686,304711002
0.233542319749216,1.35465494863845,0.76566953125,0.0694758463789044,0.0478574969661932,0.251567669433455,0.174410325838978,3.68e-05,5281842,46875.4806456561,0,0,0,0.01721420632104,0,-168.689987132713,27477044
0.233542319749216,1.80485463166443,0.01581203125,1.63107512164279,0.387129585742622,0.350464171683807,0.41102049135811,3.67999999999999e-05,5281842,496876.651934231,0,0,0,0.01721420632104,0,-218.541430067019,996008265
0.233542319749216,1.75434513799458,0.01581203125,2.22913094705709,0.372978314950548,0.365797490871446,0.463265932704827,3.68e-05,5281842,496873.969614613,0,0,0,0.01721420632104,0,-220.696767640372,680671600
0.233542319749216,1.78313411621619,0.01581203125,1.59236935372646,0.411083232919887,0.347946257920712,0.408629957391531,3.68e-05,5281842,496875.919274805,0,0,0,0.01721420632104,0,-218.624593778578,270120650
0.233542319749216,1.7627276217722,0.01581203125,2.05608136731385,0.22548631017092,0.361091971124221,0.427025686134629,3.68e-05,5281842,496874.839042279,0,0,0,0.01721420632104,0,-228.119738233627,1026289697
0.233542319749216,1.86168982353423,0.01581203125,1.89349909050255,0.302825260613987,0.375550587876097,0.412265833916438,3.68e-05,5281842,496875.568791487,0,0,0,0.01721420632104,0,-223.799107961139,7925703
0.233542319749216,1.50253032549114,0.51571703125,0.496618143375937,0.0790674406566844,0.25532450529145,0.19905842008895,3.67999999999999e-05,5281842,196877.375554342,0,0,0,0.01721420632104,0,-179.686428728056,1054207635
0.233542319749216,1.47378679091676,0.51571703125,0.528391822999119,0.0807629966695625,0.254133263589143,0.2079011977009,3.68e-05,5281842,196875.818755594,0,0,0,0.01721420632104,0,-179.433437347495,246570044
0.233542319749216,1.49423375102024,0.51571703125,0.487494728753626,0.0726221213488875,0.254690147445842,0.204218906261061,3.68e-05,5281842,196876.277963403,0,0,0,0.01721420632104,0,-179.561487799878,595657856
0.233542319749216,1.54016831972617,0.51571703125,0.521111034781402,0.0804357967283903,0.251238005181278,0.197728889590632,3.68e-05,5281842,196874.542557152,0,0,0,0.01721420632104,0,-179.380758461485,459043709
0.233542319749216,1.52045574835671,0.51571703125,0.487429995447488,0.0677662810892394,0.263034049340108,0.192575234598015,3.68e-05,5281842,196874.298539196,0,0,0,0.01721420632104,0,-180.474995228799,701580116
0.233542319749216,1.60181392568653,0.14078828125,0.0179700802150679,0.0875617331388881,0.0308867319077329,0.233688240450411,3.68000000000001e-05,5281842,421874.760233381,0,0,0,0.01721420632104,0,-985.13691051967,1008221822
0.233542319749216,1.74384930495909,0.14078828125,2.5835432370767,0.289365022129462,0.424070821594971,0.44434967842624,3.68e-05,5281842,421875.041562585,0,0,0,0.01721420632104,0,-225.060945210285,465943579
0.233542319749216,1.74789103309422,0.14078828125,1.88694968596402,0.25082726509528,0.573625603939534,0.367858312012663,3.68e-05,5281842,421876.568206288,0,0,0,0.01721420632104,0,-427.849791246944,999724682
0.233542319749216,1.66277815679227,0.14078828125,1.46033349648094,0.278046186984318,0.324916511429753,0.361351608910812,3.68e-05,5281842,421873.380242851,0,0,0,0.01721420632104,0,-208.75038486094,926420394
0.233542319749216,1.54600398829465,0.14078828125,0.021861722341411,0.068315702788226,0.0381893093699378,0.229030267601853,3.68e-05,5281842,421876.151408991,0,0,0,0.01721420632104,0,-985.18104972364,731001192
0.233542319749216,1.40606182651845,0.64069328125,0.363352632226823,0.0551053832759043,0.252664354394576,0.187708702591179,3.68e-05,5281842,121875.950347285,0,0,0,0.01721420632104,0,-175.123212398578,388673814
0.233542319749216,1.44203151318531,0.64069328125,0.326238276490969,0.0572180713089334,0.249767576131508,0.185798727391293,3.67999999999999e-05,5281842,121876.598718815,0,0,0,0.01721420632104,0,-174.986307738335,287177221
0.233542319749216,1.41886840614775,0.64069328125,0.351523803248901,0.0578778836248669,0.248068764046346,0.178804533541008,3.68e-05,5281842,121876.562109907,0,0,0,0.01721420632104,0,-174.932708038842,810426288
0.233542319749216,1.40795407218777,0.64069328125,0.377869472882988,0.0609547981089298,0.249452243626155,0.187480320363442,3.68e-05,5281842,121875.277060576,0,0,0,0.01721420632104,0,-175.100720808788,645850750
0.233542319749216,1.43521687492596,0.64069328125,0.359843542541162,0.0603334391045725,0.248551478953123,0.191268544748681,3.68e-05,5281842,121875.620440281,0,0,0,0.01721420632104,0,-174.850338203628,798721512
0.233542319749216,1.47711982489265,0.39074078125,17.6096086821433,0.0607895027552587,0.419385215795313,0.0134909169959795,3.68e-05,5281842,571873.748870442,0,0,0,0.01721420632104,0,-352.112891609872,991593303
0.233542319749216,1.97493922696723,0.39074078125,20.7397685986506,0.0462831042144835,0.371833069576479,0.0140085166288416,3.68e-05,5281842,571874.575339145,0,0,0,0.01721420632104,0,-357.564712075901,603124107
0.233542319749216,2.74223430224691,0.39074078125,21.9583340398326,0.0280081669040894,0.38038873080028,0.0362332764400903,3.68e-05,5281842,571875.148302015,0,0,0,0.01721420632104,0,-362.937628361744,14133990
0.233542319749216,1.31204945057833,0.39074078125,20.7648235139545,0.0110685370277857,0.358005639472753,0.015320183701708,3.68e-05,5281842,571875.600954372,0,0,0,0.01721420632104,0,-387.233854327657,643134893
0.233542319749216,1.41431235151456,0.39074078125,55.6799499033261,0.0136865271452326,0.269321651379225,0.0139209179151942,3.67999999999999e-05,5281842,571874.622654656,0,0,0,0.01721420632104,0,-378.852692939178,870631905
0.233542319749216,0.609587964882358,0.89064578125,2.21705229592332,0.0475818212883397,0.31398130563957,0.173608424174406,3.68e-05,5281842,271875.615048451,0,0,0,0.01721420632104,0,-208.903389469625,557521949
0.233542319749216,-2.06009110959269,0.89064578125,42.4364896791331,0.0972333937033487,0.208789194599354,0.478291026290971,3.68e-05,5281842,271873.769726547,0,0,0,0.01721420632104,0,-363.933887600564,139195642
0.233542319749216,-1.40483390458256,0.89064578125,104.519882050817,0.0955303857860655,0.17699663511203,0.401487957269218,3.68e-05,5281842,271877.002717984,0,0,0,0.01721420632104,0,-406.885017414589,425826620
0.233542319749216,-1.25203679974159,0.89064578125,30.2762661832818,0.161229486482068,0.267700836430628,0.265755943369423,3.68e-05,5281842,271874.973333427,0,0,0,0.01721420632104,0,-334.978714598695,332172758
0.233542319749216,0.618487334712226,0.89064578125,6.70665719981747,0.220500167986179,0.328931378420157,0.29235122046907,3.68e-05,5281842,271875.895467485,0,0,0,0.01721420632104,0,-253.062904332604,438313811
0.233542319749216,1.69301913903445,0.07830015625,1.69129437703638,0.196611078098678,0.34125106330803,0.37269315538947,3.68e-05,5281842,384376.503190096,0,0,0,0.01721420632104,0,-216.674535386869,502028871
0.233542319749216,1.66851864566699,0.07830015625,1.2486473585862,0.294683268110515,0.339206023345482,0.367567493358172,3.68e-05,5281842,384376.087607977,0,0,0,0.01721420632104,0,-212.700540480101,232945738
0.233542319749216,-2.31339204284214,0.07830015625,111.013443320459,0.26495157826551,0.22424580669448,0.536002363792301,3.68000000000001e-05,5281842,384375.814497881,0,0,0,0.01721420632104,0,-407.975935158335,504723049
0.233542319749216,1.6086316628401,0.07830015625,9.37768722911277,0.090553352843327,0.309966023936991,0.438657155503209,3.68e-05,5281842,384375.032020295,0,0,0,0.01721420632104,0,-270.580009430143,325794343
0.233542319749216,-3.66937720864929,0.07830015625,19.6105889281742,0.14910835541041,0.210041017834104,0.590191043269745,3.68e-05,5281842,384374.633225185,0,0,0,0.01721420632104,0,-319.032876727932,104389694
0.233542319749216,1.42620558285837,0.57820515625,0.316393010149138,0.0588674584558835,0.242156167198997,0.180819451885246,3.68000000000001e-05,5281842,84374.105241035,0,0,0,0.01721420632104,0,-172.979180813179,730572557
0.233542319749216,1.43396813259948,0.57820515625,0.323326909309964,0.05871334345462,0.244497037848859,0.183638400752557,3.67999999999999e-05,5281842,84376.2898827086,0,0,0,0.01721420632104,0,-173.131663765025,579449151
0.233542319749216,1.3759344078241,0.57820515625,0.303232304200666,0.0580571771750463,0.243596580588928,0.186869489662838,3.68e-05,5281842,84375.7165969117,0,0,0,0.01721420632104,0,-173.069222069066,68212715
0.233542319749216,1.40246152727852,0.57820515625,0.314738454622323,0.0621927617615975,0.240802936317703,0.187510632363195,3.67999999999999e-05,5281842,84377.4030974775,0,0,0,0.01721420632104,0,-172.883847674655,862986709
0.233542319749216,1.3949022794471,0.57820515625,0.305580786098602,0.0631043252437396,0.240645526685151,0.188599092617334,3.68e-05,5281842,84378.8036359631,0,0,0,0.01721420632104,0,-172.87575169721,832122157
0.233542319749216,2.62909986614122,0.32825265625,0.384779446386205,0.00281738675773479,1.51036080999971,0.841195970029982,3.67999999999999e-05,5281842,534375.566078822,0,0,0,0.01721420632104,0,-792.011499309943,330319490
0.233542319749216,3.57785857035136,0.32825265625,0.0546426484754255,0.460365211587411,0.130988970526123,0.92025119428397,3.68e-05,5281842,534375.576262396,0,0,0,0.01721420632104,0,-832.05653220221,901947291
0.233542319749216,2.76841994334881,0.32825265625,6.79635155334234,0.0735827827865051,0.214110182880145,0.690873457154967,3.68e-05,5281842,534376.241225716,0,0,0,0.01721420632104,0,-350.015085061007,712381690
0.233542319749216,2.1251738270601,0.32825265625,0.0825160018395238,0.0691288081884442,1.78550521130744,0.88536033655684,3.68e-05,5281842,534374.654772649,0,0,0,0.01721420632104,0,-921.648415721323,465157900
0.233542319749216,2.33655872795019,0.32825265625,5.41726975237843,0.146908087435627,0.906449687407169,0.349648244306672,3.68e-05,5281842,534375.465430334,0,0,0,0.01721420632104,0,-422.855746917631,487120426
0.233542319749216,1.52942287781908,0.82815765625,0.4146946009751,0.0589377480132324,0.26742955417447,0.178391136400258,3.68e-05,5281842,234375.805497937,0,0,0,0.01721420632104,0,-178.518706353369,455675981
0.233542319749216,1.48136776939259,0.82815765625,0.379702879866967,0.0507560729289105,0.270962217538844,0.19124637732169,3.68e-05,5281842,234375.788427128,0,0,0,0.01721420632104,0,-178.232873519094,930301627
0.233542319749216,1.3865793791422,0.82815765625,0.39217111199787,0.0552821221499564,0.269100406744153,0.199381671161572,3.68e-05,5281842,234377.333375882,0,0,0,0.01721420632104,0,-178.311386089669,1062625844
