"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0924764890282132,1.35153197627179,0.26576453125,0.719165464781901,0.0677862201604876,0.108803846667899,0.516869234868048,3.68e-05,5281842,346874.378571062,0,0,0,0.01721420632104,0,-175.224342885526,1048706400
0.0924764890282132,1.34564543974952,0.26576453125,0.704281039706685,0.0688010300331563,0.10868926605055,0.517848364847333,3.68e-05,5281842,346875.832653853,0,0,0,0.01721420632104,0,-175.221306726669,20665638
0.0924764890282132,1.34989522543156,0.26576453125,0.712001837941502,0.067368237257966,0.109149465333108,0.516391502928286,3.68e-05,5281842,346875.644950448,0,0,0,0.01721420632104,0,-175.290593005637,369732742
0.0924764890282132,1.34708850837853,0.26576453125,0.697110001145992,0.068987978984737,0.108584943408761,0.518337454216012,3.68e-05,5281842,346875.319200819,0,0,0,0.01721420632104,0,-175.224817287617,806889590
0.0924764890282132,1.34953093863929,0.26576453125,0.706082513320812,0.0687945979860534,0.108473089214503,0.519998770631145,3.68e-05,5281842,346874.968128487,0,0,0,0.01721420632104,0,-175.185018889684,123625841
0.0924764890282132,1.18497760851735,0.76566953125,0.382008492802658,0.0452494523154795,0.0984172436914876,0.424587295849002,3.68000000000001e-05,5281842,46876.1070526593,0,0,0,0.01721420632104,0,-167.616065187408,343707353
0.0924764890282132,1.19049761919684,0.76566953125,0.37463021218276,0.0460833554046978,0.0982835511730207,0.424199335342542,3.68e-05,5281842,46876.6221401629,0,0,0,0.01721420632104,0,-167.595617195586,629444711
0.0924764890282132,1.19077502905944,0.76566953125,0.378954505832798,0.0455647341510183,0.0989877063489886,0.424899140052192,3.68e-05,5281842,46876.1034590602,0,0,0,0.01721420632104,0,-167.604674906455,746776712
0.0924764890282132,0.973940603565954,0.76566953125,0.0256854587505379,0.0324027504881938,0.107510039154896,0.477165274450681,3.68e-05,5281842,46876.9190039298,0,0,0,0.01721420632104,0,-171.922537297254,860755896
0.0924764890282132,1.18381708910672,0.76566953125,0.382622709518549,0.0454419732572263,0.0980150560524329,0.42212976152937,3.68e-05,5281842,46876.7592983335,0,0,0,0.01721420632104,0,-167.577541951072,863536186
0.0924764890282132,1.34707921826373,0.01581203125,0.857968804895074,0.110868145220941,0.119561980259926,0.575986631224387,3.68e-05,5281842,496874.345985075,0,0,0,0.01721420632104,0,-179.983115864583,835128286
0.0924764890282132,1.34283593481916,0.01581203125,0.859916304264473,0.114456630749424,0.119132508885695,0.582293128467134,3.68e-05,5281842,496875.725239756,0,0,0,0.01721420632104,0,-179.935953917533,555501629
0.0924764890282132,1.34464699060386,0.01581203125,0.856502877341337,0.112515754473602,0.119517547203154,0.577634845635186,3.68e-05,5281842,496874.957460608,0,0,0,0.01721420632104,0,-179.976537403432,732109975
0.0924764890282132,1.34506326705555,0.01581203125,0.853061466587296,0.110919384580335,0.119480911140197,0.577521230143887,3.68e-05,5281842,496874.791508953,0,0,0,0.01721420632104,0,-179.976142383766,650154760
0.0924764890282132,1.34550539637063,0.01581203125,0.856690528302586,0.111458960547888,0.119386085953322,0.579799265263671,3.68e-05,5281842,496876.225153505,0,0,0,0.01721420632104,0,-179.942639625813,564505503
0.0924764890282132,1.7616033049419,0.51571703125,2.45471312551961,0.510147769132741,1.55517168448887,0.874306772856045,3.68000000000001e-05,5281842,196876.483305886,0,0,0,0.01721420632104,0,-246.589985467774,307888170
