"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.280564263322884,0.408785133035718,0.42198484375,0.0339880802687412,0.123032694025144,0.0258990363696313,0.746890322366777,3.68e-05,5281842,253125.773083287,0,0,0,0.01721420632104,0,-986.298963546626,977003925
0.280564263322884,0.529663080859126,0.42198484375,0.0344394313650091,0.154028380550933,0.0227002300591825,0.797370181172235,3.68e-05,5281842,253125.369147386,0,0,0,0.01721420632104,0,-986.344612766874,127037220
0.280564263322884,0.227351170644108,0.42198484375,0.0368910362560581,0.126883349105003,0.0239613368838054,0.747626086078904,3.68e-05,5281842,253125.618634669,0,0,0,0.01721420632104,0,-986.333673518711,265730831
0.280564263322884,0.7545818961771,0.42198484375,0.0402743846538485,0.125749882077175,0.0309673234677979,0.684946919188914,3.68e-05,5281842,253125.734758288,0,0,0,0.01721420632104,0,-986.31389897751,399798259
0.280564263322884,0.623530028856548,0.42198484375,0.0463125907614822,0.122096083350963,0.0291462127996341,0.799814822167332,3.67999999999999e-05,5281842,253124.996118559,0,0,0,0.01721420632104,0,-986.359200485575,446935924
0.280564263322884,1.68959165192842,0.92188984375,0.524055683641244,0.0722637179555974,0.359567452264821,0.171952331416126,3.68e-05,5281842,553126.528421158,0,0,0,0.01721420632104,0,-185.651560332308,241705551
0.280564263322884,1.40693038737867,0.92188984375,0.498828507537805,0.0626992605363099,0.370334387857652,0.170797940305015,3.68e-05,5281842,553123.867910315,0,0,0,0.01721420632104,0,-185.597772884081,715419075
0.280564263322884,1.60728455307876,0.92188984375,0.486160605357319,0.0568384994748353,0.370741159115172,0.165538305279143,3.68000000000001e-05,5281842,553122.920209092,0,0,0,0.01721420632104,0,-185.552722644521,985053706
0.280564263322884,1.42854841711771,0.92188984375,0.461630394508433,0.0626860963484411,0.373398298171498,0.173614208853054,3.68e-05,5281842,553125.494287012,0,0,0,0.01721420632104,0,-185.831142052884,1025353589
0.280564263322884,1.56437862947464,0.92188984375,0.496925194246457,0.0657031119226879,0.365667312468703,0.179642545250834,3.68e-05,5281842,553125.276085908,0,0,0,0.01721420632104,0,-185.393964047269,1607639
0.280564263322884,1.50869693998718,0.17203234375,0.64688080432451,0.143352714472287,0.285259856943336,0.194848379143456,3.67999999999999e-05,5281842,103127.726177498,0,0,0,0.01721420632104,0,-184.381268967664,166921172
0.280564263322884,1.52917164360431,0.17203234375,0.640046822646767,0.126217732087459,0.284776253349337,0.194895498370189,3.67999999999999e-05,5281842,103126.020237931,0,0,0,0.01721420632104,0,-184.04520379028,833827039
0.280564263322884,1.50496780631901,0.17203234375,0.640195893024824,0.144055629575084,0.282770956600614,0.197780233514538,3.68e-05,5281842,103124.542116138,0,0,0,0.01721420632104,0,-183.780675692736,460081313
