"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.5,-2.46204366730269,0.23452046875,118.974110622317,0.00662499439027545,0.27553055279953,0.984637237882301,3.68e-05,5281842,215624.720028387,0,0,0,0.01721420632104,0,-416.317532360874,854991258
0.5,-2.25038445386394,0.23452046875,119.85070312408,0.00340537314149733,0.281588099284713,0.987965599100866,3.68e-05,5281842,215625.053468385,0,0,0,0.01721420632104,0,-416.758592019955,362224079
0.5,-2.49438283610604,0.23452046875,118.64056199329,0.00535309140184154,0.278048326915591,0.988938025912062,3.68e-05,5281842,215625.398771301,0,0,0,0.01721420632104,0,-416.323032338979,902224642
0.5,-2.50996456710122,0.23452046875,118.608509410145,0.00923326348682309,0.276069883297915,0.984953838546041,3.67999999999999e-05,5281842,215624.935358783,0,0,0,0.01721420632104,0,-416.15656758193,319524582
0.5,-2.50535334884848,0.23452046875,118.930866767469,0.00816517075455961,0.277157047956093,0.971961029420783,3.68e-05,5281842,215626.022693763,0,0,0,0.01721420632104,0,-416.158974154506,772397918
0.5,1.83756437893392,0.73442546875,75.2186412551932,0.0780338954262752,2.62355932849591,0.165678249127449,3.68e-05,5281842,515625.105482747,0,0,0,0.01721420632104,0,-440.154048513227,706657349
0.5,1.75373459784535,0.73442546875,0.562440782524482,0.0624964806714364,0.60867323992215,0.106809078146624,3.68e-05,5281842,515623.56678949,0,0,0,0.01721420632104,0,-192.59028005836,347343063
0.5,1.68065566184935,0.73442546875,0.528515493646537,0.0814156082747358,0.604592505401369,0.0966555109530601,3.68000000000001e-05,5281842,515625.304415764,0,0,0,0.01721420632104,0,-192.815842710272,543732646
0.5,1.32194669974123,0.73442546875,0.565856127575759,0.0837879839642522,0.601383941169222,0.127228491523188,3.68000000000001e-05,5281842,515626.237885852,0,0,0,0.01721420632104,0,-192.828370111348,113592755
0.5,-1.74145359261927,0.73442546875,120.906374784037,0.064526125194207,0.336272051291849,0.576612559286196,3.68e-05,5281842,515625.624779378,0,0,0,0.01721420632104,0,-417.025524988609,621719893
0.5,2.50839911578546,0.48447296875,20.2528405167428,0.0298873071445273,0.425743822394117,0.278364354708982,3.68e-05,5281842,65625.682189248,0,0,0,0.01721420632104,0,-314.604175962441,801148124
0.5,1.52877749115885,0.48447296875,0.430861671057625,0.072747648798172,0.464815579155375,0.10191095074507,3.68e-05,5281842,65622.8430231275,0,0,0,0.01721420632104,0,-180.723708340202,48710491
0.5,1.57450956088176,0.48447296875,0.688674490178098,0.0860165616626738,0.46976877423251,0.116418642710156,3.68e-05,5281842,65623.9617920095,0,0,0,0.01721420632104,0,-183.543960107763,9596304
0.5,1.44411113204075,0.48447296875,0.404420111519986,0.0734773193214987,0.463632633989593,0.109955521953459,3.68e-05,5281842,65626.8410782449,0,0,0,0.01721420632104,0,-180.637045010639,190371867
0.5,2.2119928168839,0.48447296875,8.93150888129631,0.0384109534736845,1.92219928349324,0.130577634703713,3.68000000000001e-05,5281842,65624.3971819733,0,0,0,0.01721420632104,0,-465.280577174341,139992947
0.5,1.37501201239826,0.98437796875,0.0179694941842798,0.106679232142826,0.0558749213474785,0.311565504690163,3.68e-05,5281842,365625.528497491,0,0,0,0.01721420632104,0,-987.335353371723,360988615
0.5,1.16323172659334,0.98437796875,0.0169122139604313,0.0825691825337816,0.0651659921636872,0.233588263927536,3.68e-05,5281842,365625.602336037,0,0,0,0.01721420632104,0,-987.320893949607,294867820
0.5,1.78500921879419,0.98437796875,0.0146863120482976,0.153205519871072,0.0450059341684058,0.242241612573043,3.68e-05,5281842,365625.621713287,0,0,0,0.01721420632104,0,-987.299439147802,605004596
0.5,1.09078758415709,0.98437796875,0.0168439802850627,0.0986907308871604,0.0551979800532438,0.304651449211903,3.68e-05,5281842,365625.034607302,0,0,0,0.01721420632104,0,-987.338128340628,979913502
0.5,1.30899998943341,0.98437796875,0.0190316023982053,0.102142309486825,0.0567892075959318,0.24712239955077,3.68e-05,5281842,365625.457777578,0,0,0,0.01721420632104,0,-987.344249077579,999601803
0.5,1.93525653334781,0.35949671875,14.4261643534571,0.0322369261404946,1.05610673373055,0.137251215330281,3.67999999999999e-05,5281842,290626.137835005,0,0,0,0.01721420632104,0,-362.119787486196,834820815
0.5,1.18910522490302,0.35949671875,122.802587073618,0.0191864901665726,0.221246018416017,0.15135796328728,3.67999999999999e-05,5281842,290625.739619901,0,0,0,0.01721420632104,0,-418.165882981213,483824395
0.5,1.94264197363234,0.35949671875,18.7656346623419,0.0153083895866817,0.955784205051263,0.0714055047500124,3.68e-05,5281842,290624.45119958,0,0,0,0.01721420632104,0,-369.167219714147,517998792
0.5,1.75984022760835,0.35949671875,6.33369356526435,0.0191222610938455,1.19757796969223,0.145196877994028,3.68e-05,5281842,290625.328358723,0,0,0,0.01721420632104,0,-542.223170566948,236555190
