"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.358934169278997,-1.80967527459044,0.23452046875,119.81591233298,0.00441994932396217,0.20049912793784,0.98623479327781,3.68e-05,5281842,215624.126221604,0,0,0,0.01721420632104,0,-416.789690356533,807166913
0.358934169278997,-3.22005072817924,0.23452046875,92.6659070518351,0.028393397114627,0.235484200478053,0.981409848952605,3.68e-05,5281842,215624.881215054,0,0,0,0.01721420632104,0,-410.870532962737,983862547
0.358934169278997,-3.15501465638514,0.23452046875,99.2269691739538,0.0142760065743653,0.239397144916786,0.987569630525159,3.68e-05,5281842,215624.762586822,0,0,0,0.01721420632104,0,-412.430460175207,187196667
0.358934169278997,-3.18263296793647,0.23452046875,96.8482451556686,0.0188631139634884,0.231685513670475,0.978670348251202,3.68e-05,5281842,215624.517828011,0,0,0,0.01721420632104,0,-411.467000009337,374310105
0.358934169278997,-2.83682065962697,0.23452046875,110.59614498552,0.0131988196354628,0.223016730915193,0.990907272832081,3.68e-05,5281842,215625.656831593,0,0,0,0.01721420632104,0,-413.158268450102,515978516
0.358934169278997,1.57658282677946,0.73442546875,0.59243725324728,0.085696606425749,0.452920080454648,0.165316324236308,3.68e-05,5281842,515624.537913946,0,0,0,0.01721420632104,0,-188.586780393443,904392034
0.358934169278997,1.67698775013907,0.73442546875,0.594470520357515,0.0658175101113495,0.464282808422463,0.12584495009465,3.68e-05,5281842,515624.196971335,0,0,0,0.01721420632104,0,-189.172128919153,364259119
0.358934169278997,1.6166629780377,0.73442546875,0.534019358893359,0.0844304232666112,0.441625190090693,0.136097704726797,3.68e-05,5281842,515624.771452018,0,0,0,0.01721420632104,0,-188.59643756444,239790686
0.358934169278997,1.44895823802103,0.73442546875,0.579308889073042,0.0964167785695825,0.462513848163407,0.146796916179823,3.68e-05,5281842,515624.804210521,0,0,0,0.01721420632104,0,-189.081942656005,329354416
0.358934169278997,1.47957081781086,0.73442546875,0.589353847723702,0.0944245190439911,0.441420204642798,0.134217790052845,3.68e-05,5281842,515623.927886199,0,0,0,0.01721420632104,0,-188.615309248655,988229770
