"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.155172413793103,1.46633645585316,0.07830015625,0.989566131026741,0.281603175026873,0.202180753025403,0.432302779361519,3.68e-05,5281842,384374.441695141,0,0,0,0.01721420632104,0,-190.252441779196,790674266
0.155172413793103,1.46578588823147,0.07830015625,1.01572259446504,0.301915874325881,0.20348196360697,0.425992743097741,3.68e-05,5281842,384375.02730013,0,0,0,0.01721420632104,0,-190.433327418224,907357849
0.155172413793103,1.46341697618303,0.07830015625,0.984061217182971,0.281226661484475,0.204090886213979,0.4280668121859,3.68e-05,5281842,384374.911869283,0,0,0,0.01721420632104,0,-190.524134971805,904586971
0.155172413793103,1.46960080175189,0.07830015625,1.0007404208997,0.305661570234049,0.201061695025845,0.433144451632731,3.68000000000001e-05,5281842,384375.347463891,0,0,0,0.01721420632104,0,-190.087583814085,84006571
0.155172413793103,1.46001058457237,0.07830015625,1.00234686858527,0.305595116194895,0.201485596061458,0.438729071205831,3.68e-05,5281842,384374.971143324,0,0,0,0.01721420632104,0,-190.099473056566,740449329
0.155172413793103,1.33397997951651,0.57820515625,0.366685249803924,0.0551009080514709,0.164262126070352,0.278579913878822,3.68e-05,5281842,84373.6682764331,0,0,0,0.01721420632104,0,-169.985660262291,68505238
0.155172413793103,1.34282104569478,0.57820515625,0.342568069184772,0.0523911009659087,0.165731698402122,0.266447633571328,3.68e-05,5281842,84375.2609949201,0,0,0,0.01721420632104,0,-170.227943627572,803746540
0.155172413793103,1.3538725109313,0.57820515625,0.375741714935924,0.0548663152404903,0.164741060502257,0.267342692231885,3.68e-05,5281842,84374.340213562,0,0,0,0.01721420632104,0,-170.083462870075,184756110
0.155172413793103,1.35136943671019,0.57820515625,0.388776698491984,0.057953903527782,0.163637997695159,0.279720408064101,3.68e-05,5281842,84375.7170170443,0,0,0,0.01721420632104,0,-169.978600749929,698092607
0.155172413793103,1.34740217717633,0.57820515625,0.354703583469982,0.0560038949062421,0.164570882476373,0.273948510730194,3.68e-05,5281842,84374.7108984919,0,0,0,0.01721420632104,0,-170.070543071122,275938622
0.155172413793103,2.46051917691496,0.32825265625,0.0141584312118584,0.00242792388991863,1.24445567103329,0.84608125464563,3.68e-05,5281842,534374.121455429,0,0,0,0.01721420632104,0,-796.592452472762,481939620
0.155172413793103,2.51307905769384,0.32825265625,0.927755182779745,0.00328447641200328,1.27280846479943,0.832237956453371,3.68e-05,5281842,534375.337520577,0,0,0,0.01721420632104,0,-765.482952082929,735716527
0.155172413793103,2.34477834713324,0.32825265625,26.0909636158852,0.00615675473272854,2.92431054568118,0.924503339844934,3.68e-05,5281842,534376.200394778,0,0,0,0.01721420632104,0,-410.418662740788,869806224
0.155172413793103,1.73135683351258,0.32825265625,3.25651599094693,0.212690427917112,0.735445714126129,0.714854331698311,3.67999999999999e-05,5281842,534375.019021084,0,0,0,0.01721420632104,0,-245.904802025611,83469157
0.155172413793103,1.47086265506011,0.32825265625,0.913937669699241,0.221908785120147,0.211127987878618,0.385549898104853,3.68e-05,5281842,534375.498936296,0,0,0,0.01721420632104,0,-191.257905635293,1055755247
0.155172413793103,1.42065556983296,0.82815765625,0.377074353093732,0.052257958296444,0.178029453763002,0.281487306079538,3.68e-05,5281842,234373.116239595,0,0,0,0.01721420632104,0,-174.522741791928,155228890
0.155172413793103,1.35493096087134,0.82815765625,0.383956092947514,0.0518442462184755,0.178587167012582,0.271654430177279,3.68e-05,5281842,234375.749995149,0,0,0,0.01721420632104,0,-174.588660336786,431747576
0.155172413793103,1.35199291132687,0.82815765625,0.402684253176072,0.0524121552259566,0.179887308997551,0.29147126486324,3.68e-05,5281842,234375.207321097,0,0,0,0.01721420632104,0,-174.535297897887,827617649
