"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.202194357366771,-4.25571876951698,0.398551796875,6.0238023049323,0.0741553332579281,0.205966649037056,0.517233643379619,3.68e-05,5281842,145313.217144287,0,0,0,0.01721420632104,0,-255.709425039004,798032232
0.202194357366771,-4.51821837929134,0.398551796875,5.71777029658613,0.0592384065876988,0.211791104292073,0.470114331759476,3.68e-05,5281842,145315.073800183,0,0,0,0.01721420632104,0,-247.566911269849,665927348
0.202194357366771,-2.99017025333067,0.398551796875,85.8641297839072,0.0647212986732681,0.142459336098917,0.885256972625566,3.68e-05,5281842,145310.901309534,0,0,0,0.01721420632104,0,-395.205660356517,628021573
0.202194357366771,-4.89465118356688,0.398551796875,15.7933344050216,0.0625152547960745,0.192541646659253,0.751151747426232,3.68e-05,5281842,145314.458831195,0,0,0,0.01721420632104,0,-312.255893514094,72172741
0.202194357366771,-4.26736554048525,0.398551796875,8.26090193436015,0.0693086400672084,0.215370156686913,0.568940016561329,3.68e-05,5281842,145313.045172423,0,0,0,0.01721420632104,0,-271.895763824258,327265508
0.202194357366771,1.38732141619849,0.898456796875,0.46257604273222,0.0680310803336432,0.250818297722236,0.227687997689305,3.68e-05,5281842,445313.739609441,0,0,0,0.01721420632104,0,-181.034968090343,198436744
0.202194357366771,1.51547350391527,0.898456796875,0.429172707624059,0.059088605132144,0.254618829974683,0.215174380780088,3.68e-05,5281842,445312.376355293,0,0,0,0.01721420632104,0,-181.081420293955,400749520
0.202194357366771,1.42973789928711,0.898456796875,0.486278119301281,0.0601800205122006,0.255934199462498,0.226481045658698,3.68000000000001e-05,5281842,445314.450643874,0,0,0,0.01721420632104,0,-180.868557881133,999725570
0.202194357366771,1.43111395812178,0.898456796875,0.485685586880016,0.0669624509100986,0.253969964359543,0.226868130163998,3.68e-05,5281842,445312.201920409,0,0,0,0.01721420632104,0,-181.067913715385,38480274
0.202194357366771,1.46761623109613,0.898456796875,0.528424915258606,0.0582099686691942,0.260038947489528,0.23437236151874,3.68000000000001e-05,5281842,445311.544553103,0,0,0,0.01721420632104,0,-181.091923770813,596900871
0.202194357366771,1.50916063269219,0.148599296875,0.925978164473924,0.299529693289295,0.251369162208704,0.336317420011706,3.68e-05,5281842,295313.129666192,0,0,0,0.01721420632104,0,-192.725755032282,893121577
0.202194357366771,1.50613151180658,0.148599296875,0.908092925906289,0.26116149222172,0.249942568224077,0.332935240244043,3.67999999999999e-05,5281842,295311.754882265,0,0,0,0.01721420632104,0,-192.75170204302,529807415
0.202194357366771,1.51562640040147,0.148599296875,0.929752668470688,0.267924040090531,0.254169901824989,0.323351839988704,3.68e-05,5281842,295314.420698088,0,0,0,0.01721420632104,0,-193.435524484473,31706292
0.202194357366771,1.49510735501711,0.148599296875,1.78137323787228,0.323983665871429,0.325562120498115,0.438158663430178,3.68e-05,5281842,295311.42999665,0,0,0,0.01721420632104,0,-205.05499886914,129192388
0.202194357366771,1.48519647207572,0.148599296875,0.900273334264136,0.273356284933404,0.253743427735397,0.331924353844186,3.68e-05,5281842,295312.845097953,0,0,0,0.01721420632104,0,-193.275561554396,259816850
0.202194357366771,1.34425136873312,0.648504296875,12.9736763255609,0.0946867911693866,0.756566634735557,0.0818650535078869,3.68000000000001e-05,5281842,595312.414592316,0,0,0,0.01721420632104,0,-372.779358827368,183871539
0.202194357366771,1.54262890845906,0.648504296875,13.5350103933631,0.375204376157673,0.65332721560818,0.130991854045886,3.68e-05,5281842,595312.106523779,0,0,0,0.01721420632104,0,-336.545713502891,144817980
0.202194357366771,1.26712061288025,0.648504296875,38.459657751122,0.235204368435535,0.840666542542286,0.208620889024984,3.68e-05,5281842,595313.007717459,0,0,0,0.01721420632104,0,-465.512783087412,481565947
0.202194357366771,1.18243811138181,0.648504296875,15.9046754159555,0.321394211598418,0.711846800464773,0.0557020544979324,3.68e-05,5281842,595312.359894058,0,0,0,0.01721420632104,0,-349.382019527584,627910453
0.202194357366771,1.99587043113521,0.648504296875,15.3440747590316,0.0824355236238625,0.490874860161225,0.229262876441415,3.68e-05,5281842,595312.458029185,0,0,0,0.01721420632104,0,-297.240202044164,794381118
0.202194357366771,1.43983871108856,0.023623046875,0.645418069205363,0.102410074307844,0.200283472471722,0.244123644484798,3.68e-05,5281842,70314.2839330809,0,0,0,0.01721420632104,0,-175.341718690214,317719904
0.202194357366771,1.43517881781852,0.023623046875,0.642346018202464,0.102191711241883,0.200168680903243,0.245725984298019,3.68e-05,5281842,70311.0451041775,0,0,0,0.01721420632104,0,-175.158524799541,100026367
0.202194357366771,1.43252279353239,0.023623046875,0.631074311049992,0.104455192858306,0.199833599841057,0.246154742881028,3.68000000000001e-05,5281842,70313.3146294998,0,0,0,0.01721420632104,0,-175.051605675083,897091950
0.202194357366771,1.43611857467217,0.023623046875,0.636378068763079,0.103099847502095,0.200363446895893,0.243572610951891,3.68e-05,5281842,70312.7695156501,0,0,0,0.01721420632104,0,-175.427794261905,573462749
0.202194357366771,1.44357434770966,0.023623046875,0.639054199832048,0.105870463912075,0.199769748845825,0.244102572272511,3.68e-05,5281842,70314.8281520619,0,0,0,0.01721420632104,0,-175.220950874602,916710027
0.202194357366771,1.56194644405117,0.523528046875,0.656842472085384,0.105993498903069,0.241483664126184,0.243610039901737,3.68e-05,5281842,370312.686243414,0,0,0,0.01721420632104,0,-184.007473013659,797266243
0.202194357366771,1.58875916959024,0.523528046875,0.602900000835443,0.0934059446042407,0.243499095497418,0.252414022709248,3.68e-05,5281842,370312.597056554,0,0,0,0.01721420632104,0,-184.004858924058,370073249
0.202194357366771,1.48905396364594,0.523528046875,0.625677356761945,0.080776639021746,0.25210242981865,0.238915540067284,3.68e-05,5281842,370312.310433864,0,0,0,0.01721420632104,0,-184.336562255782,18804497
0.202194357366771,1.48014836936448,0.523528046875,0.650695153955594,0.0990172845920009,0.245413484535084,0.243032519476705,3.68000000000001e-05,5281842,370313.977184809,0,0,0,0.01721420632104,0,-184.204642674398,967612563
0.202194357366771,1.48690868159922,0.523528046875,0.540135415465732,0.0633595613442455,0.26038057285261,0.225859815623943,3.68e-05,5281842,370313.35315301,0,0,0,0.01721420632104,0,-185.707851110237,159756204
0.202194357366771,1.8984268642669,0.273575546875,0.0277532640610423,0.173465225105048,0.0301655806897884,0.348946992753039,3.68e-05,5281842,220312.694353541,0,0,0,0.01721420632104,0,-985.700622775734,24624747
0.202194357366771,2.39727577452486,0.273575546875,0.0262508078973612,0.200229058719972,0.0305895648076513,0.387558396608866,3.68e-05,5281842,220313.733006532,0,0,0,0.01721420632104,0,-985.710930259265,700963295
0.202194357366771,2.18134068893514,0.273575546875,0.0233765258496947,0.199582058080319,0.0268016438780127,0.31126873300426,3.68e-05,5281842,220312.365443876,0,0,0,0.01721420632104,0,-985.69349143668,200436076
0.202194357366771,2.14771222640459,0.273575546875,0.024533481829408,0.149814765279069,0.0333042463159184,0.269900732616231,3.68e-05,5281842,220313.14202707,0,0,0,0.01721420632104,0,-985.688766680059,34599144
0.202194357366771,2.66639617955211,0.273575546875,0.479210053144027,0.00924396232952156,0.356859067803978,0.218866698160093,3.68e-05,5281842,220312.785005704,0,0,0,0.01721420632104,0,-557.408206461533,836341105
0.202194357366771,-3.69159766220799,0.773480546875,36.4964151642112,0.262738059348454,0.206142699845462,0.993899312046577,3.68e-05,5281842,520311.845650987,0,0,0,0.01721420632104,0,-355.927278252503,527969327
0.202194357366771,-1.14242259541431,0.773480546875,120.282386566197,0.206624912840099,0.110996414998423,0.989921676810059,3.68e-05,5281842,520312.522074173,0,0,0,0.01721420632104,0,-416.81718927201,982432335
0.202194357366771,-3.86412063913678,0.773480546875,21.2263272931389,0.184709747566327,0.226379302983016,0.981558810275731,3.68e-05,5281842,520311.904413195,0,0,0,0.01721420632104,0,-344.317361497845,178261269
0.202194357366771,-3.5972891122615,0.773480546875,56.7600647388703,0.11517414391405,0.178000484242677,0.989087229526839,3.67999999999999e-05,5281842,520312.913241478,0,0,0,0.01721420632104,0,-372.225798078266,848668973
0.202194357366771,-3.72739981444654,0.773480546875,30.967403269047,0.178958614103927,0.186631294607326,0.994658108567813,3.68e-05,5281842,520312.780589341,0,0,0,0.01721420632104,0,-353.719578150013,1025563533
0.217868338557994,-4.18528300633485,0.26576453125,6.96100370937785,0.103992963229397,0.23575836845226,0.442992982814051,3.68e-05,5281842,346874.257933309,0,0,0,0.01721420632104,0,-260.70599893949,283333895
0.217868338557994,-4.03079420102306,0.26576453125,11.7109791786493,0.167363034431508,0.220826082382785,0.619556738465326,3.67999999999999e-05,5281842,346876.270512244,0,0,0,0.01721420632104,0,-291.23451560756,1012345131
0.217868338557994,-2.4599751112883,0.26576453125,10.4899662040552,0.519295509276098,0.246058992116019,0.160411753718725,3.68e-05,5281842,346874.980329162,0,0,0,0.01721420632104,0,-310.713963885505,376166447
