"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.155172413793103,-4.72025490814712,0.398551796875,1.28001051243159,0.165885932032668,0.159343909963361,0.399910790001126,3.68e-05,5281842,145312.148199992,0,0,0,0.01721420632104,0,-185.218343890898,653111411
0.155172413793103,-4.83576052309522,0.398551796875,0.553528444326378,0.0716336665037563,0.165238807866729,0.294045737378247,3.68e-05,5281842,145312.25929714,0,0,0,0.01721420632104,0,-174.623183160869,184488307
0.155172413793103,1.14885547213742,0.398551796875,1.76735907930768,0.112357830349478,0.237434250219668,0.550335332075164,3.68e-05,5281842,145312.845987264,0,0,0,0.01721420632104,0,-205.045138605582,13140748
0.155172413793103,-4.67838233039911,0.398551796875,1.18400865004441,0.151552932329557,0.158036267035906,0.332882223920885,3.68e-05,5281842,145313.624493487,0,0,0,0.01721420632104,0,-182.63405491183,140740854
0.155172413793103,-4.83574572377792,0.398551796875,0.550039894933491,0.0711731990434219,0.165052486986056,0.292708141171778,3.68000000000001e-05,5281842,145315.224996046,0,0,0,0.01721420632104,0,-174.560182046568,989839058
0.155172413793103,1.42685599439161,0.898456796875,0.473124530808742,0.0600287085197336,0.191811833154063,0.278352054441593,3.67999999999999e-05,5281842,445313.937526275,0,0,0,0.01721420632104,0,-178.723989789187,213813567
0.155172413793103,1.40312574002789,0.898456796875,0.476810533143821,0.0539206874323888,0.194336690531679,0.276930602555789,3.67999999999999e-05,5281842,445312.584316664,0,0,0,0.01721420632104,0,-178.714926969221,423065753
0.155172413793103,1.43025777442026,0.898456796875,0.469657555189078,0.050722245506841,0.199143700834479,0.268332472122783,3.67999999999999e-05,5281842,445310.577272063,0,0,0,0.01721420632104,0,-179.029850946548,951987258
0.155172413793103,1.39078743191655,0.898456796875,0.473005052173171,0.0612704828887081,0.196326825535304,0.302873023567292,3.68e-05,5281842,445312.90185433,0,0,0,0.01721420632104,0,-178.882192377451,166658795
0.155172413793103,1.45499458513805,0.898456796875,0.456760579893737,0.0560671618114769,0.199301638252078,0.29456228625135,3.68e-05,5281842,445313.42066862,0,0,0,0.01721420632104,0,-178.82973092941,331189655
