"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.484326018808777,-2.66042795858439,0.398551796875,115.526249460312,0.0696988628180699,0.287121279335255,0.897687220455394,3.68e-05,5281842,145313.266381745,0,0,0,0.01721420632104,0,-414.918318372498,29425836
0.484326018808777,-2.4575775678141,0.398551796875,118.105895909106,0.0775548483728941,0.274600559613706,0.880329680554073,3.68e-05,5281842,145312.324037218,0,0,0,0.01721420632104,0,-416.005565294321,744371481
0.484326018808777,-3.34772534725975,0.398551796875,31.5925703753096,0.0352893958310831,0.41288074565869,0.430358342617019,3.68e-05,5281842,145312.688872263,0,0,0,0.01721420632104,0,-354.527587057811,154130801
0.484326018808777,-1.70503838043943,0.398551796875,119.932686324995,0.0358816842825046,0.249741287218314,0.911272608243014,3.68000000000001e-05,5281842,145312.17079127,0,0,0,0.01721420632104,0,-416.797270812717,328595663
0.484326018808777,-2.78204172466774,0.398551796875,111.46858692002,0.0394953748159001,0.302069878330863,0.82002897968968,3.68e-05,5281842,145313.933212214,0,0,0,0.01721420632104,0,-414.220508572252,813622448
0.484326018808777,1.40563398337445,0.898456796875,0.496049030726005,0.0594635108373087,0.582730749313722,0.0962643026310978,3.68e-05,5281842,445310.792006284,0,0,0,0.01721420632104,0,-191.226953438903,599962196
0.484326018808777,1.5441303763073,0.898456796875,0.388022761862083,0.0574548410869964,0.585729726276139,0.072290815262412,3.68e-05,5281842,445313.684237595,0,0,0,0.01721420632104,0,-192.008127605258,10823935
0.484326018808777,1.27272843341114,0.898456796875,0.469100313138057,0.0600941238488579,0.576458041655244,0.137871970341222,3.68e-05,5281842,445313.300820528,0,0,0,0.01721420632104,0,-191.438607940305,865363271
0.484326018808777,1.57149837325923,0.898456796875,0.502551756132451,0.0587241062823404,0.578014600475162,0.112350679913777,3.67999999999999e-05,5281842,445313.506999182,0,0,0,0.01721420632104,0,-191.141460199233,65137792
0.484326018808777,1.61788725888828,0.898456796875,0.538910234540647,0.0723405046080872,0.569657765107584,0.118029137761328,3.68e-05,5281842,445312.636453672,0,0,0,0.01721420632104,0,-191.346550948874,444511145
