"gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.108150470219436,1.36825715928489,0.07830015625,0.845230935006708,0.116087849233638,0.133405487763349,0.497614293331229,3.68e-05,5281842,384374.350582647,0,0,0,0.01721420632104,0,-180.52898431557,302974717
0.108150470219436,1.37058338201905,0.07830015625,0.834895680822496,0.116336236853429,0.133285187507437,0.495134978469641,3.68e-05,5281842,384375.054401614,0,0,0,0.01721420632104,0,-180.549332059637,828000493
0.108150470219436,1.37102176502449,0.07830015625,0.841966242044227,0.114827773198971,0.13342848871708,0.495763648260892,3.68e-05,5281842,384374.626123384,0,0,0,0.01721420632104,0,-180.518279156724,830887578
0.108150470219436,1.37071157228706,0.07830015625,0.852153780565395,0.115400973758622,0.133456058624554,0.496402670733839,3.68e-05,5281842,384375.434712685,0,0,0,0.01721420632104,0,-180.536909685126,166034295
0.108150470219436,1.37128448804404,0.07830015625,0.851660856630197,0.119266695729001,0.132710970267867,0.500072760911637,3.67999999999999e-05,5281842,384373.575509374,0,0,0,0.01721420632104,0,-180.466229273974,576295206
0.108150470219436,1.30655089820052,0.57820515625,0.464886181706938,0.0476554444012457,0.115141041885048,0.378801839672472,3.68e-05,5281842,84375.2192811968,0,0,0,0.01721420632104,0,-168.100615115419,401795948
0.108150470219436,1.30319395599687,0.57820515625,0.458297465615738,0.0484381530151898,0.114664449493619,0.369567082185838,3.68e-05,5281842,84374.605803537,0,0,0,0.01721420632104,0,-168.129598746364,189616709
0.108150470219436,1.32022046206302,0.57820515625,0.458650590238466,0.0502498834680675,0.114138338533979,0.37366224464237,3.68e-05,5281842,84373.9184968674,0,0,0,0.01721420632104,0,-168.070355111881,71122885
0.108150470219436,1.30384190115296,0.57820515625,0.454664237683031,0.049602131584798,0.114765016427547,0.37792188632429,3.68e-05,5281842,84376.6199909738,0,0,0,0.01721420632104,0,-168.072196035839,780644826
0.108150470219436,1.31331279402558,0.57820515625,0.446617726681149,0.0490487706898006,0.115053586166745,0.377191625143941,3.68e-05,5281842,84375.739611288,0,0,0,0.01721420632104,0,-168.094323649684,434299140
0.108150470219436,4.51142564276064,0.32825265625,0.0401118063193987,0.0115424144546519,0.208807960865298,0.679571193728826,3.68e-05,5281842,534376.721701691,0,0,0,0.01721420632104,0,-986.493581514872,42105436
0.108150470219436,3.89406437248011,0.32825265625,0.0350588692302678,0.0175544649330507,0.350658251601893,0.633977652394564,3.68e-05,5281842,534374.185470962,0,0,0,0.01721420632104,0,-986.643557308558,462514232
0.108150470219436,4.68320739254863,0.32825265625,0.0331991343936915,0.0162397468148104,0.20356259315806,0.816077227452742,3.68e-05,5281842,534373.82383309,0,0,0,0.01721420632104,0,-986.587504739707,188730029
0.108150470219436,1.39483240123262,0.32825265625,0.840717050316876,0.110160445420777,0.14453448396232,0.496585902047807,3.68e-05,5281842,534375.696274331,0,0,0,0.01721420632104,0,-183.792692725989,427491242
0.108150470219436,1.77480106884471,0.32825265625,3.42595394212787,0.0699784409786401,0.125568340630428,0.599119461129521,3.68e-05,5281842,534373.760231532,0,0,0,0.01721420632104,0,-221.042068465267,289055974
0.108150470219436,1.30793595315944,0.82815765625,0.433706918372998,0.0454819567321624,0.126319498155206,0.396307525166183,3.68e-05,5281842,234377.212705927,0,0,0,0.01721420632104,0,-171.859231578217,517319011
0.108150470219436,1.29051866029803,0.82815765625,0.417906686934557,0.0444956556801066,0.127359534570131,0.39957461391298,3.68e-05,5281842,234375.814058505,0,0,0,0.01721420632104,0,-171.960707947671,828085673
0.108150470219436,1.30388659200094,0.82815765625,0.449732182769314,0.0459886627697548,0.125851965742599,0.392993634019913,3.68e-05,5281842,234375.221406162,0,0,0,0.01721420632104,0,-171.859754160422,16103643
0.108150470219436,1.31334345123859,0.82815765625,0.431064176066514,0.0441980229813898,0.126169758823751,0.390465432446966,3.68e-05,5281842,234376.676812494,0,0,0,0.01721420632104,0,-171.792892029347,187213999
0.108150470219436,1.3282005509381,0.82815765625,0.435418370230652,0.0476802288152913,0.124807523213213,0.391194125539358,3.68e-05,5281842,234375.588435953,0,0,0,0.01721420632104,0,-171.822517800306,314944327
0.108150470219436,1.3887398510951,0.45322890625,0.627048715856278,0.064512133401682,0.12591597296816,0.435861871303834,3.68e-05,5281842,309376.082316483,0,0,0,0.01721420632104,0,-175.958600587154,85772606
0.108150470219436,1.38011727747709,0.45322890625,0.637868048146761,0.0644374358525973,0.125914285716007,0.432118385794655,3.68e-05,5281842,309375.198929747,0,0,0,0.01721420632104,0,-175.944551199952,567525155
0.108150470219436,1.38182763059036,0.45322890625,0.631081855360287,0.0631479192608949,0.125276062278955,0.427478271872138,3.68e-05,5281842,309376.464492162,0,0,0,0.01721420632104,0,-175.898797037193,1066415220
0.108150470219436,1.38119801752301,0.45322890625,0.637987023877742,0.0673513057032241,0.125159086399701,0.441624180507734,3.68e-05,5281842,309374.96955107,0,0,0,0.01721420632104,0,-175.884928701943,203077982
0.108150470219436,1.38254743736384,0.45322890625,0.643205968443609,0.0627660502579217,0.12644402639406,0.430875705167493,3.68e-05,5281842,309374.403484257,0,0,0,0.01721420632104,0,-175.998871928989,646066228
