"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.896571379310345,0.0588235294117647,1.07249547703161,0.47913537231523,0.0306990310824929,0.0709782917981756,0.68362881790347,3.67999999999999e-05,5281842,215625.437524854,0,0,0,0.01721420632104,0,-167.735955477351,619922853
0.896571379310345,0.0588235294117647,1.08396324746525,0.479225957803863,0.0290429759076955,0.0708264548006015,0.660563907251011,3.68e-05,5281842,215625.232262547,0,0,0,0.01721420632104,0,-167.665757858206,442103307
0.896571379310345,0.0588235294117647,1.07603393303539,0.479546528593637,0.0283278332678458,0.0708794003281688,0.655508375627482,3.68e-05,5281842,215624.365483077,0,0,0,0.01721420632104,0,-167.654475313561,482409305
0.896571379310345,0.0588235294117647,1.08146213650973,0.581150088249868,0.0481421367252277,0.0680846529234358,0.787723998563664,3.68e-05,5281842,215624.470485066,0,0,0,0.01721420632104,0,-170.811152344836,553109730
0.896571379310345,0.0588235294117647,1.05254897660591,0.647777176715432,0.058925297575866,0.0693228584942304,0.851347610002231,3.67999999999999e-05,5281842,215625.508171698,0,0,0,0.01721420632104,0,-173.901256668562,118054120
0.896571379310345,0.0588235294117647,0.606621174998929,1.4418203076832,0.476441207047961,13.0794342813521,0.73835901271909,3.68e-05,5281842,515625.927402133,0,0,0,0.01721420632104,0,-195.081469096869,337162807
0.896571379310345,0.0588235294117647,0.625315477103132,1.43210852676209,0.472158326953441,12.8882556308437,0.736169867572712,3.68e-05,5281842,515622.829172993,0,0,0,0.01721420632104,0,-195.069291842329,539625306
0.896571379310345,0.0588235294117647,1.13657933351496,0.549889601271514,0.0346011250586591,0.0765002829853475,0.712130276262364,3.67999999999999e-05,5281842,515625.480635962,0,0,0,0.01721420632104,0,-171.110768746422,565244393
0.896571379310345,0.0588235294117647,1.15009039619221,0.556950799420002,0.0345716157433771,0.0760550270319684,0.704660430906637,3.68e-05,5281842,515625.113397703,0,0,0,0.01721420632104,0,-171.130858452272,623561306
0.896571379310345,0.0588235294117647,1.13954210292419,0.556943851278542,0.0355276910604935,0.0759755730350997,0.71265361624691,3.68000000000001e-05,5281842,515625.841465821,0,0,0,0.01721420632104,0,-171.114154278882,424581048
0.896571379310345,0.0588235294117647,0.96848300868703,0.451351291401356,0.0240683647240243,0.0719833522184826,0.63497952762949,3.68e-05,5281842,65625.157137962,0,0,0,0.01721420632104,0,-168.855872675617,630201569
0.896571379310345,0.0588235294117647,0.980644231094858,0.44413824326663,0.0240796459506455,0.0722638004674487,0.63900041030357,3.68e-05,5281842,65627.6069013096,0,0,0,0.01721420632104,0,-168.856987347725,730016529
0.896571379310345,0.0588235294117647,0.968554253323302,0.442521459711906,0.0246417376429597,0.0720135414992223,0.635541003945173,3.68e-05,5281842,65626.3377071322,0,0,0,0.01721420632104,0,-168.860420068377,773746251
0.896571379310345,0.0588235294117647,0.970624614136091,0.454906145200082,0.0235061757187389,0.0726515927760617,0.62642709931828,3.68e-05,5281842,65626.6077392231,0,0,0,0.01721420632104,0,-168.829534838429,692017800
0.896571379310345,0.0588235294117647,0.972868444712891,0.455705896888043,0.0243122283246225,0.0716467587938795,0.634685225140069,3.68e-05,5281842,65625.5473862311,0,0,0,0.01721420632104,0,-168.854392809646,541764770
