"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.862095172413793,0.0588235294117647,1.12766981166999,0.528304545142013,0.0330703511418004,0.0731322488398349,0.691976129772642,3.68e-05,5281842,384375.825825746,0,0,0,0.01721420632104,0,-169.488638618338,909371871
0.862095172413793,0.0588235294117647,1.11906685662161,0.530551519287764,0.0317937099446276,0.0737861405781008,0.689228136926182,3.68e-05,5281842,384375.635658563,0,0,0,0.01721420632104,0,-169.475435817948,805441179
0.862095172413793,0.0588235294117647,1.13378480306869,0.537516003744202,0.0328688622449327,0.0729179413299818,0.690565186394337,3.68e-05,5281842,384375.391985307,0,0,0,0.01721420632104,0,-169.454038867013,497770741
0.862095172413793,0.0588235294117647,1.12295520415185,0.531297544833068,0.0320826533041168,0.0732615268022412,0.687831663116696,3.68e-05,5281842,384374.466457362,0,0,0,0.01721420632104,0,-169.452399738704,908188154
0.862095172413793,0.0588235294117647,1.12674008278506,0.53916153701385,0.0326610042143923,0.0732785172564122,0.691385776250077,3.68e-05,5281842,384375.385440819,0,0,0,0.01721420632104,0,-169.441802574753,480873701
0.862095172413793,0.0588235294117647,1.22440730116149,1.63522631602603,0.278874526038104,0.129160304786742,0.307406408457576,3.68e-05,5281842,84376.6125726281,0,0,0,0.01721420632104,0,-201.386913546227,536555713
0.862095172413793,0.0588235294117647,1.72078833326513,6.93750483163376,0.314578515904132,0.251430097563244,0.154601809372821,3.68e-05,5281842,84377.0349928619,0,0,0,0.01721420632104,0,-282.080158942935,634934920
0.862095172413793,0.0588235294117647,2.43947442625628,1.48111632957472,0.36692144877653,0.0526923964205624,0.0444087017005443,3.68e-05,5281842,84374.6940654613,0,0,0,0.01721420632104,0,-195.187103474684,126439517
0.862095172413793,0.0588235294117647,1.70713812719045,1.1312745411732,0.0767546819195819,0.0557033825779875,0.118431365051147,3.68e-05,5281842,84377.4253127376,0,0,0,0.01721420632104,0,-189.481556945315,662049588
0.862095172413793,0.0588235294117647,1.72473445588159,9.69390212523069,0.295824024052634,0.369414512188706,0.137785192041542,3.68e-05,5281842,84377.3970179714,0,0,0,0.01721420632104,0,-378.800590870972,794224528
0.862095172413793,0.0588235294117647,0.934100983393371,1.47109369842851,0.335607119904382,10.8713693955964,0.718172116602496,3.68e-05,5281842,534375.203842974,0,0,0,0.01721420632104,0,-196.135117185769,649792265
0.862095172413793,0.0588235294117647,0.595442195118837,1.43900769106492,0.461740089251979,13.2182078715124,0.743158843997285,3.68000000000001e-05,5281842,534376.259017651,0,0,0,0.01721420632104,0,-195.068403833997,1066000484
0.862095172413793,0.0588235294117647,3.63912423194765,0.892073639295498,0.211397272756463,4.21829317797682,0.633472731100075,3.68e-05,5281842,534374.58655906,0,0,0,0.01721420632104,0,-412.811425603333,503212446
0.862095172413793,0.0588235294117647,2.04859701615106,0.219935603401105,0.344833852825225,2.8997468270497,0.763209811968567,3.68e-05,5281842,534375.603197888,0,0,0,0.01721420632104,0,-491.990356012156,202757428
0.862095172413793,0.0588235294117647,0.653067321496416,1.44181761292494,0.456674897547583,12.6948875168877,0.722322277946288,3.68e-05,5281842,534374.136268842,0,0,0,0.01721420632104,0,-195.069624559684,167431253
0.862095172413793,0.0588235294117647,1.10076009948256,0.500268864835166,0.0292278140351782,0.0708626947335643,0.662035669490436,3.68e-05,5281842,234375.431754143,0,0,0,0.01721420632104,0,-167.781406420771,800791637
0.862095172413793,0.0588235294117647,1.09010729221768,0.494496583327494,0.0291639087999014,0.0710545558275578,0.665234728176466,3.68000000000001e-05,5281842,234377.440023268,0,0,0,0.01721420632104,0,-167.791525184686,455164947
0.862095172413793,0.0588235294117647,1.49821344336713,3.05969729240971,0.195949375869951,0.623286009035926,0.788838261160342,3.68e-05,5281842,234375.614163609,0,0,0,0.01721420632104,0,-229.830923018355,874585814
0.862095172413793,0.0588235294117647,0.945934178561531,1.0193148160056,0.0809320212724436,0.148922290426818,0.692318640372992,3.68e-05,5281842,234374.455747404,0,0,0,0.01721420632104,0,-187.890627172939,954888353
0.862095172413793,0.0588235294117647,1.09667655913792,0.492054005848693,0.0284481977711127,0.0711409970439373,0.660226807484341,3.67999999999999e-05,5281842,234374.237314265,0,0,0,0.01721420632104,0,-167.772223636655,872775087
0.862095172413793,0.0588235294117647,1.49506924770935,2.65758416533769,0.705947782145777,5.65267854511334,0.888549434251228,3.68e-05,5281842,309375.482440402,0,0,0,0.01721420632104,0,-215.062247031885,789875943
0.862095172413793,0.0588235294117647,0.694691475656156,1.44069056192058,0.509009765610187,12.1513103250041,0.743224110147641,3.68e-05,5281842,309376.274758644,0,0,0,0.01721420632104,0,-195.120800724557,988320952
0.862095172413793,0.0588235294117647,1.70682926878789,3.20364260551465,0.354155601960773,1.49234844668327,0.879422330849726,3.68e-05,5281842,309373.83763032,0,0,0,0.01721420632104,0,-253.860437949455,432890230
0.862095172413793,0.0588235294117647,2.07601019555373,2.95985817966756,0.384633395502022,1.49312431050066,0.730372305151927,3.68e-05,5281842,309374.635501471,0,0,0,0.01721420632104,0,-393.088492196618,241589256
0.862095172413793,0.0588235294117647,1.16474374405463,2.1898728453336,0.650390928210373,8.06008970133329,0.666221280671986,3.68e-05,5281842,309376.474651032,0,0,0,0.01721420632104,0,-202.986847679359,264961749
0.862095172413793,0.0588235294117647,1.17638320554694,0.48285529352455,0.797581857426238,0.0523852459920394,0.642515144917647,3.68e-05,5281842,9377.63959559497,0,0,0,0.01721420632104,0,-173.888747211959,630772352
0.862095172413793,0.0588235294117647,1.18972993684313,0.480578724172316,0.760084218773973,0.0521517194616595,0.625125202150483,3.68e-05,5281842,9376.29506473518,0,0,0,0.01721420632104,0,-174.037771215901,1038031674
0.862095172413793,0.0588235294117647,1.15249606184775,0.46762930094873,0.76352828956528,0.0524506225147739,0.623906951683944,3.68e-05,5281842,9376.3679609093,0,0,0,0.01721420632104,0,-174.049263460093,1073622690
0.862095172413793,0.0588235294117647,1.18406354729583,0.503980930550725,0.748867082166684,0.0523300515334124,0.626302760303475,3.68e-05,5281842,9375.52762111962,0,0,0,0.01721420632104,0,-174.079424906818,412444471
0.862095172413793,0.0588235294117647,1.18477538278915,0.474767754534413,0.769087474192084,0.0524652511368983,0.633975882316949,3.68e-05,5281842,9376.14717343465,0,0,0,0.01721420632104,0,-173.953325782091,946078640
0.862095172413793,0.0588235294117647,1.13957175775046,0.541256092288965,0.0350219023076281,0.0742162382464573,0.702655633606836,3.68e-05,5281842,459374.604238211,0,0,0,0.01721420632104,0,-170.394403194229,739557335
0.862095172413793,0.0588235294117647,1.14194526994277,0.541678541109765,0.0341002813432892,0.0747188109395885,0.704060097713923,3.68e-05,5281842,459374.961471019,0,0,0,0.01721420632104,0,-170.401293348441,646217994
0.862095172413793,0.0588235294117647,1.13844868030835,0.555077845033628,0.0339001900265396,0.0745754650536097,0.704419647340588,3.68e-05,5281842,459374.323094753,0,0,0,0.01721420632104,0,-170.391453638813,421327981
0.862095172413793,0.0588235294117647,1.14351377480035,0.545136942193564,0.0339303763796023,0.074745144827894,0.701329110390695,3.67999999999999e-05,5281842,459375.75829648,0,0,0,0.01721420632104,0,-170.408032090359,283560443
0.862095172413793,0.0588235294117647,1.13657165955899,0.553608522142499,0.0342491226968792,0.0744103789896102,0.704098293326904,3.68e-05,5281842,459374.767053347,0,0,0,0.01721420632104,0,-170.391430556234,86686325
0.862095172413793,0.0588235294117647,1.06546652518128,0.481915846462834,0.0275092757081469,0.0702087584303419,0.646230951393871,3.68e-05,5281842,159377.221113116,0,0,0,0.01721420632104,0,-167.429950063669,188288673
0.862095172413793,0.0588235294117647,1.05800145301597,0.47628094222507,0.0276630671869601,0.0704206291394112,0.649777180670471,3.68e-05,5281842,159376.256293322,0,0,0,0.01721420632104,0,-167.436811592015,333929807
0.862095172413793,0.0588235294117647,1.0596705948872,0.47980134915664,0.0269510462062771,0.0703649224619364,0.64798334751383,3.68000000000001e-05,5281842,159375.475008185,0,0,0,0.01721420632104,0,-167.381092869366,442969154
0.862095172413793,0.0588235294117647,1.05374311450376,0.46943473781683,0.0270048402640392,0.0705815953716575,0.64751040658243,3.68000000000001e-05,5281842,159374.711464614,0,0,0,0.01721420632104,0,-167.377285925739,981759479
0.862095172413793,0.0588235294117647,1.05548035367549,0.468869128850716,0.0270850097010029,0.0707399852631386,0.647929322277318,3.67999999999999e-05,5281842,159376.143700782,0,0,0,0.01721420632104,0,-167.409240161632,454162802
0.862095172413793,0.0588235294117647,1.08353693042232,0.479221877360254,0.0288293895712051,0.0706872135213158,0.656322790626651,3.68e-05,5281842,215625.158948425,0,0,0,0.01721420632104,0,-167.636725959373,811205493
0.862095172413793,0.0588235294117647,1.09354847543315,0.569864763066285,0.0440283527288309,0.0675766165714504,0.752870729967497,3.68e-05,5281842,215626.299343992,0,0,0,0.01721420632104,0,-169.615662942183,939432873
0.862095172413793,0.0588235294117647,0.342238050618475,1.53542320731283,0.408350017391611,20.9932283290076,0.944436465359826,3.68e-05,5281842,215624.417450545,0,0,0,0.01721420632104,0,-197.196718135653,61756273
0.862095172413793,0.0588235294117647,1.1119896281606,0.579010108273636,0.0438410092709871,0.0670135682043553,0.743466370597706,3.67999999999999e-05,5281842,215625.012616899,0,0,0,0.01721420632104,0,-169.480617315996,1050161210
0.862095172413793,0.0588235294117647,0.211665201169241,1.53063640053009,0.500100953107487,24.4662476987613,0.964097016092771,3.68e-05,5281842,215624.338232539,0,0,0,0.01721420632104,0,-197.08548380019,391684113
0.862095172413793,0.0588235294117647,1.57759884376254,2.85683066173519,0.43867483430082,1.0174502944679,0.862875025268532,3.68e-05,5281842,515627.338537883,0,0,0,0.01721420632104,0,-232.085065763397,491442647
0.862095172413793,0.0588235294117647,1.15260141470996,0.563239341904427,0.0360373930423848,0.0754913551440248,0.707010000444804,3.68e-05,5281842,515627.031738401,0,0,0,0.01721420632104,0,-171.165907600999,674675773
0.862095172413793,0.0588235294117647,1.14645154052276,0.55913021140947,0.0353252854462615,0.0753294701509864,0.705306714039041,3.68000000000001e-05,5281842,515625.994378941,0,0,0,0.01721420632104,0,-171.111075318222,848457726
0.862095172413793,0.0588235294117647,0.633015549376914,1.4396346508411,0.477012277181409,12.8525168717284,0.730935064058736,3.68000000000001e-05,5281842,515625.818120547,0,0,0,0.01721420632104,0,-195.060715241039,461229094
0.862095172413793,0.0588235294117647,1.14099649985767,0.561358906078194,0.0359568935445797,0.0758665094761506,0.716928867017274,3.68e-05,5281842,515625.834932171,0,0,0,0.01721420632104,0,-171.161377810457,1046551301
0.862095172413793,0.0588235294117647,0.975137554042237,0.470660126980345,0.0233947237517922,0.0718392255007956,0.6213450390988,3.68e-05,5281842,65624.0670491862,0,0,0,0.01721420632104,0,-168.994306026972,615557769
0.862095172413793,0.0588235294117647,0.975264776737868,0.467017101646028,0.024446358875379,0.0716439839815751,0.634091415375769,3.68e-05,5281842,65626.8414751892,0,0,0,0.01721420632104,0,-168.982442789266,53808018
0.862095172413793,0.0588235294117647,0.992944595122386,0.481400953152836,0.0241728166480332,0.0722005235827386,0.633922965299852,3.68e-05,5281842,65624.6817731469,0,0,0,0.01721420632104,0,-169.015935850199,101459760
