"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.758666551724138,0.0588235294117647,1.06386334472957,0.501607740877344,0.0268778706421837,0.0696384858299163,0.637819214648485,3.68e-05,5281842,145312.777068363,0,0,0,0.01721420632104,0,-167.504104219679,64495318
0.758666551724138,0.0588235294117647,1.06431166761147,0.492364674857515,0.0259884778630603,0.0702840408992287,0.638136302764173,3.68e-05,5281842,145312.993953031,0,0,0,0.01721420632104,0,-167.490711245764,634037386
0.758666551724138,0.0588235294117647,1.07218086182805,0.496408190662678,0.0264742790344155,0.0704785989081762,0.641449780646801,3.68e-05,5281842,145312.770342137,0,0,0,0.01721420632104,0,-167.526169204463,138711055
0.758666551724138,0.0588235294117647,1.05763200332127,0.495569720317047,0.0263641041432091,0.0708584581503806,0.650838574720543,3.68e-05,5281842,145314.267880312,0,0,0,0.01721420632104,0,-167.524319862257,216669239
0.758666551724138,0.0588235294117647,1.06559683817521,0.506187859676903,0.0263791291679222,0.0701347027659861,0.637168324926252,3.68e-05,5281842,145313.670991683,0,0,0,0.01721420632104,0,-167.488748271019,434084033
0.758666551724138,0.0588235294117647,0.80819211750899,1.44036229590682,0.545659083648426,10.8215491515805,0.781116315195405,3.68e-05,5281842,445313.059114065,0,0,0,0.01721420632104,0,-195.348690785575,913637522
0.758666551724138,0.0588235294117647,1.8929095181616,4.74393644591909,0.264270465374648,2.55198079915067,0.885475061527299,3.68e-05,5281842,445312.634516024,0,0,0,0.01721420632104,0,-309.914169553274,922880712
0.758666551724138,0.0588235294117647,1.65021413739809,1.96887779096415,0.513639935565026,1.02869590138559,0.807421844044594,3.68000000000001e-05,5281842,445311.832445414,0,0,0,0.01721420632104,0,-262.221033046102,583846573
0.758666551724138,0.0588235294117647,1.84359197971336,2.4926659662666,0.587189257251181,1.24251370219841,0.797969793514814,3.68e-05,5281842,445312.389083963,0,0,0,0.01721420632104,0,-275.68678420355,589501968
0.758666551724138,0.0588235294117647,1.86684143601868,2.6158441652349,0.428569259526248,1.53056797082161,0.870212827546281,3.68e-05,5281842,445312.967721515,0,0,0,0.01721420632104,0,-248.884499828615,1059205404
0.758666551724138,0.0588235294117647,1.2157706609719,2.01455481413294,0.482630128570476,7.3555356591745,0.902128625475697,3.68e-05,5281842,295310.976127775,0,0,0,0.01721420632104,0,-202.369493410763,1030032302
0.758666551724138,0.0588235294117647,1.71592336756963,3.351536691527,0.473296093429638,1.60996810564653,0.920607106616971,3.68000000000001e-05,5281842,295312.325066382,0,0,0,0.01721420632104,0,-243.180785199564,589659578
0.758666551724138,0.0588235294117647,0.700849527596367,1.4442383485718,0.524110016930527,11.9545223265776,0.756039395778469,3.68e-05,5281842,295313.936493276,0,0,0,0.01721420632104,0,-195.125099758429,19025825
0.758666551724138,0.0588235294117647,0.82310825104409,1.45720054594754,0.53441985861774,10.4829420327664,0.813391901640786,3.68e-05,5281842,295315.26607926,0,0,0,0.01721420632104,0,-195.719017437297,167554733
0.758666551724138,0.0588235294117647,0.959169305596703,1.48083824488908,0.57037101429753,8.65442806447016,0.891422340397817,3.68000000000001e-05,5281842,295313.431123668,0,0,0,0.01721420632104,0,-197.176691231526,359117863
0.758666551724138,0.0588235294117647,1.37718301414627,1.26449177503899,0.460387627015752,0.0617660067718528,0.368073987930989,3.68e-05,5281842,595313.305890317,0,0,0,0.01721420632104,0,-192.888650286289,672395564
0.758666551724138,0.0588235294117647,1.80486031309907,4.31947308761201,0.454198031219053,0.365951379066695,0.177919963104939,3.68e-05,5281842,595312.837081198,0,0,0,0.01721420632104,0,-419.984932782286,978593734
0.758666551724138,0.0588235294117647,1.49851199323896,3.65064962605492,0.398961008260001,0.112988596451554,0.0815292708866006,3.68e-05,5281842,595311.675655556,0,0,0,0.01721420632104,0,-227.547635771778,400447733
0.758666551724138,0.0588235294117647,2.03356073440957,3.76419448324443,0.419744932939255,0.16600787279972,0.126852999149116,3.68000000000001e-05,5281842,595310.482596414,0,0,0,0.01721420632104,0,-243.837036861857,317335158
0.758666551724138,0.0588235294117647,1.18810135485259,0.625614759528575,0.0515673998467997,0.073005184648675,0.74581097553852,3.68e-05,5281842,595312.38710415,0,0,0,0.01721420632104,0,-172.630069548306,191026177
0.758666551724138,0.0588235294117647,0.99820756678593,0.499792310994042,0.0240554430569193,0.0709119300667595,0.623278622425575,3.68000000000001e-05,5281842,70314.3825466765,0,0,0,0.01721420632104,0,-169.209521483799,382334694
0.758666551724138,0.0588235294117647,0.775543198987491,1.11348503799078,0.102669392659371,0.142014303706355,0.755574398939089,3.68e-05,5281842,70313.636835959,0,0,0,0.01721420632104,0,-189.589304545092,998891705
0.758666551724138,0.0588235294117647,0.996765749057933,0.492306599728715,0.0241992167199753,0.0712074183102691,0.626721620373892,3.68e-05,5281842,70312.9825402937,0,0,0,0.01721420632104,0,-169.220955838511,484102074
0.758666551724138,0.0588235294117647,0.999088906017006,0.51102207228818,0.024247191307912,0.0707874420820779,0.617105596361003,3.68e-05,5281842,70311.1797208207,0,0,0,0.01721420632104,0,-169.211769620533,166213090
0.758666551724138,0.0588235294117647,0.998455331939835,0.49940882882969,0.0247642981201795,0.0704656870789652,0.626791018628335,3.68000000000001e-05,5281842,70314.6635367098,0,0,0,0.01721420632104,0,-169.223243707827,179872070
0.758666551724138,0.0588235294117647,1.14497157905712,0.545980353378088,0.0323968130553101,0.0724350016876938,0.689323790264367,3.68e-05,5281842,370313.838717512,0,0,0,0.01721420632104,0,-169.229538388821,647843252
0.758666551724138,0.0588235294117647,1.14176392361616,0.55237377468179,0.032548383318533,0.0724779134231582,0.691202253467619,3.68e-05,5281842,370313.441695254,0,0,0,0.01721420632104,0,-169.234340164712,737084365
0.758666551724138,0.0588235294117647,1.138532830663,0.54871187299585,0.0326637872420884,0.0726537535085482,0.688150456900452,3.68e-05,5281842,370311.797504898,0,0,0,0.01721420632104,0,-169.25248246413,311015574
0.758666551724138,0.0588235294117647,1.13706309469475,0.548318995851005,0.0331028503518162,0.0722218675199358,0.6920864850292,3.68e-05,5281842,370313.722722403,0,0,0,0.01721420632104,0,-169.22477607626,1045639414
0.758666551724138,0.0588235294117647,1.13969274807159,0.552435754910866,0.03213817934046,0.0729307390310987,0.691099496590315,3.68e-05,5281842,370312.794892043,0,0,0,0.01721420632104,0,-169.261597757499,67152131
0.758666551724138,0.0588235294117647,1.09645506445805,0.514171822482812,0.0284847288230568,0.0705018602882073,0.65633663665792,3.68e-05,5281842,220312.984366433,0,0,0,0.01721420632104,0,-167.632067168253,731667161
