"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.310475862068966,0.0588235294117647,1.15793886982001,0.574519056739794,0.0294117067339429,0.0693286788476888,0.660665139544069,3.68e-05,5281842,253125.275069231,0,0,0,0.01721420632104,0,-167.05844399346,939884883
0.310475862068966,0.0588235294117647,1.16468736326008,0.572128333933389,0.029095751722673,0.0693870944645707,0.661278593177724,3.68e-05,5281842,253125.290258114,0,0,0,0.01721420632104,0,-167.015328099397,193921986
0.310475862068966,0.0588235294117647,1.16147800612609,0.571662763299206,0.0293580359217314,0.0694578555200611,0.661397155777488,3.67999999999999e-05,5281842,253126.060439708,0,0,0,0.01721420632104,0,-167.045170251049,909467679
0.310475862068966,0.0588235294117647,1.15772341999998,0.572999910938352,0.0292058404793263,0.0696408279058202,0.664475406123336,3.68e-05,5281842,253124.62081415,0,0,0,0.01721420632104,0,-167.048219747334,732497736
0.310475862068966,0.0588235294117647,1.15913801797973,0.574256772516773,0.0293156202775632,0.0692360116043839,0.666723616292617,3.68e-05,5281842,253125.587424125,0,0,0,0.01721420632104,0,-167.018688293836,40948715
0.310475862068966,0.0588235294117647,1.11217145755286,0.87935340001716,0.124834190721671,0.0712553811436271,0.888870370899251,3.68e-05,5281842,553124.219101756,0,0,0,0.01721420632104,0,-177.760023998294,654439658
0.310475862068966,0.0588235294117647,1.19314644403883,0.672030647628052,0.0443212334578162,0.0760141531947309,0.744774370491245,3.67999999999999e-05,5281842,553125.485734774,0,0,0,0.01721420632104,0,-171.547646393596,555935971
0.310475862068966,0.0588235294117647,1.19380059936506,0.66779596997343,0.0439008975858879,0.0760083960767303,0.745567002229831,3.68e-05,5281842,553124.354888244,0,0,0,0.01721420632104,0,-171.523586630859,928447156
0.310475862068966,0.0588235294117647,1.19119945415736,0.668170841734046,0.0441811477785124,0.0760564997224951,0.747695244444365,3.68e-05,5281842,553122.455294297,0,0,0,0.01721420632104,0,-171.536548315668,309515239
0.310475862068966,0.0588235294117647,1.19062681165974,0.673546871740621,0.0447157155156747,0.0759517641499795,0.749026826741159,3.68e-05,5281842,553122.148815712,0,0,0,0.01721420632104,0,-171.515817041654,592616367
0.310475862068966,0.0588235294117647,1.08880588766465,0.590493129863704,0.024984451552372,0.0683721591510156,0.59581024845402,3.68e-05,5281842,103125.076998468,0,0,0,0.01721420632104,0,-168.818994026841,986407085
0.310475862068966,0.0588235294117647,1.07887652127821,0.609891293881828,0.029634586381807,0.0682297495802463,0.647728020167541,3.68e-05,5281842,103127.017823778,0,0,0,0.01721420632104,0,-169.372581943216,602880826
0.310475862068966,0.0588235294117647,1.08768367306297,0.598237986547803,0.0244676755249425,0.0684424808084453,0.59672952411155,3.68e-05,5281842,103124.81938611,0,0,0,0.01721420632104,0,-168.814927145041,875991328
0.310475862068966,0.0588235294117647,1.08753455207816,0.590874239250318,0.0246696623419928,0.0682357257488338,0.594454045998414,3.68e-05,5281842,103126.192459115,0,0,0,0.01721420632104,0,-168.78315517377,571551474
0.310475862068966,0.0588235294117647,1.093501327976,0.589522620022778,0.0246239767244846,0.0684804636303558,0.592924638580332,3.68e-05,5281842,103126.000166884,0,0,0,0.01721420632104,0,-168.803258091694,275013864
0.310475862068966,0.0588235294117647,1.18501197442318,0.617129896999637,0.0365198027960071,0.0720886272911604,0.71386590377361,3.68e-05,5281842,403125.245599125,0,0,0,0.01721420632104,0,-168.96209970276,512635070
0.310475862068966,0.0588235294117647,1.30509786645213,1.21251600201836,0.240233625071429,0.0600407622356086,0.350664266935914,3.68e-05,5281842,403127.176824582,0,0,0,0.01721420632104,0,-189.033036667474,890601479
0.310475862068966,0.0588235294117647,1.18432678452301,0.613796590838835,0.0359452892069329,0.072167511578224,0.709856372191584,3.68e-05,5281842,403124.081414478,0,0,0,0.01721420632104,0,-168.943044711462,919095304
0.310475862068966,0.0588235294117647,1.26253849555738,0.802986344640308,0.144833642890653,0.0590970514205127,0.745525896485345,3.67999999999999e-05,5281842,403124.419365351,0,0,0,0.01721420632104,0,-176.656138190033,213718586
0.310475862068966,0.0588235294117647,1.17975996976517,0.621196426192609,0.0360180428350319,0.0723927310320199,0.713058133197266,3.68e-05,5281842,403123.987176902,0,0,0,0.01721420632104,0,-168.967559702788,939274405
0.310475862068966,0.0588235294117647,1.13253673621538,0.563087920220679,0.0277660872140373,0.0683215722374558,0.647571739024653,3.68e-05,5281842,178125.5112142,0,0,0,0.01721420632104,0,-167.017106438027,150681589
0.310475862068966,0.0588235294117647,1.28634110214237,0.704185646839819,0.133377927727047,0.0547163349649414,0.710368141681739,3.68000000000001e-05,5281842,178125.726031596,0,0,0,0.01721420632104,0,-175.958523760541,790989631
0.310475862068966,0.0588235294117647,1.13057695774141,0.565834966704543,0.0268348793943647,0.0685139171114569,0.635382368173008,3.68e-05,5281842,178125.580526807,0,0,0,0.01721420632104,0,-166.982002544679,238408752
0.310475862068966,0.0588235294117647,1.13543899210012,0.566197730963056,0.0268631409686821,0.068445554485034,0.633539678898197,3.67999999999999e-05,5281842,178126.362695443,0,0,0,0.01721420632104,0,-166.981533473241,960904116
0.310475862068966,0.0588235294117647,1.28788002922711,0.721566787489523,0.129483732137254,0.0545308451746656,0.700775133992907,3.68e-05,5281842,178123.380428698,0,0,0,0.01721420632104,0,-176.170148254439,24123319
0.310475862068966,0.0588235294117647,1.19054312927255,0.644838073512892,0.0401986908884508,0.0738009769115676,0.73014031109584,3.68e-05,5281842,478124.30717403,0,0,0,0.01721420632104,0,-170.196115456045,407969075
0.310475862068966,0.0588235294117647,1.19037354537276,0.639214806183544,0.0396723563518684,0.0740544075744161,0.729090973208529,3.68e-05,5281842,478125.306495578,0,0,0,0.01721420632104,0,-170.2075348617,849105493
0.310475862068966,0.0588235294117647,1.17980078462006,0.638539017741616,0.0400259484192681,0.0740749917415089,0.732556724967475,3.68e-05,5281842,478124.615707978,0,0,0,0.01721420632104,0,-170.219284136499,683219820
0.310475862068966,0.0588235294117647,1.18468903789108,0.648352266432991,0.0396559647331469,0.0742452534531827,0.729237899905687,3.68000000000001e-05,5281842,478125.456182762,0,0,0,0.01721420632104,0,-170.24430100519,753307744
0.310475862068966,0.0588235294117647,1.18668418620909,0.640576369901077,0.040279197662099,0.073938912243199,0.729695682199739,3.68000000000001e-05,5281842,478124.585104622,0,0,0,0.01721420632104,0,-170.221529815855,877182115
0.310475862068966,0.0588235294117647,1.30632091376601,0.621837148708977,0.816988749070293,0.0521624384986017,0.711045102622926,3.68e-05,5281842,28126.450912814,0,0,0,0.01721420632104,0,-174.124477475028,405502169
0.310475862068966,0.0588235294117647,1.29380504028752,0.622558257095019,0.746669018010301,0.0521304416251875,0.708268095579057,3.68e-05,5281842,28125.7413515126,0,0,0,0.01721420632104,0,-174.358211403431,832756684
0.310475862068966,0.0588235294117647,1.30095916481637,0.627655326363281,0.796897260510825,0.0522499642286517,0.714070625653956,3.68e-05,5281842,28127.1410422399,0,0,0,0.01721420632104,0,-174.200762000361,329714878
0.310475862068966,0.0588235294117647,1.2982112502038,0.625854675075886,0.80880187824939,0.0521991696074791,0.714839187732926,3.68e-05,5281842,28126.9264405278,0,0,0,0.01721420632104,0,-174.172887419052,728070666
0.310475862068966,0.0588235294117647,1.29453293343004,0.634268545098034,0.790985821641741,0.0522037476022111,0.71720690102668,3.68e-05,5281842,28125.3737934356,0,0,0,0.01721420632104,0,-174.251158784437,634076547
0.310475862068966,0.0588235294117647,1.17062606057252,0.592913547950486,0.032322683596326,0.070529174215246,0.685651699333476,3.68e-05,5281842,328126.587102016,0,0,0,0.01721420632104,0,-167.812971140429,571672243
0.310475862068966,0.0588235294117647,1.17821159243207,0.591983521498156,0.0325602215823856,0.0706231542759265,0.687243527610124,3.68000000000001e-05,5281842,328124.442933043,0,0,0,0.01721420632104,0,-167.825806926085,207657254
0.310475862068966,0.0588235294117647,1.17525563857204,0.589425223040894,0.0325181584305979,0.0706986630328647,0.686090797926772,3.68e-05,5281842,328125.489479647,0,0,0,0.01721420632104,0,-167.85405154148,609339664
0.310475862068966,0.0588235294117647,1.17602479179637,0.584464121369246,0.0325124337888415,0.0705297599111527,0.689958256477081,3.68e-05,5281842,328123.631023624,0,0,0,0.01721420632104,0,-167.794506453899,518654038
0.310475862068966,0.0588235294117647,1.17315749691906,0.589285437634504,0.0321406856706353,0.0707821608618999,0.686796443828708,3.68e-05,5281842,328124.493052465,0,0,0,0.01721420632104,0,-167.832424687928,768488726
0.310475862068966,0.0588235294117647,1.12436349883585,0.570585571560736,0.0255817658469027,0.0684467128675112,0.618613808690842,3.68e-05,5281842,145313.700584374,0,0,0,0.01721420632104,0,-167.418889335812,545902266
