"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.138094827586207,0.0588235294117647,1.19104802905175,0.617814133994798,0.0356720157707099,0.0714570500458223,0.707537765717633,3.68000000000001e-05,5281842,384374.749886962,0,0,0,0.01721420632104,0,-168.017929986352,729993210
0.138094827586207,0.0588235294117647,1.18836243110052,0.612975292485266,0.0349992083285448,0.0717328579337306,0.705814679731978,3.67999999999999e-05,5281842,384375.187231991,0,0,0,0.01721420632104,0,-168.032447263007,244715814
0.138094827586207,0.0588235294117647,1.1853481971678,0.610854470577466,0.0351457931286802,0.0717908111648109,0.705039982938986,3.68e-05,5281842,384375.50494423,0,0,0,0.01721420632104,0,-168.043637676973,174588552
0.138094827586207,0.0588235294117647,1.18203712165462,0.613385098207684,0.0352523556451703,0.0718362944401099,0.708380401522359,3.68000000000001e-05,5281842,384375.185945364,0,0,0,0.01721420632104,0,-168.052371529976,980285314
0.138094827586207,0.0588235294117647,1.1871619993932,0.617280239326672,0.035824101495515,0.0715863108274714,0.70918259688605,3.68e-05,5281842,384375.623592652,0,0,0,0.01721420632104,0,-168.033696342084,821198930
0.138094827586207,0.0588235294117647,1.08500354729708,0.644271115628045,0.0247018827085188,0.0679679827045859,0.572290468578281,3.68000000000001e-05,5281842,84375.0790696549,0,0,0,0.01721420632104,0,-169.858883926487,703677945
0.138094827586207,0.0588235294117647,1.07831222689016,0.644423552410136,0.0245925677250834,0.0679266285082471,0.572321585038928,3.68e-05,5281842,84376.961092633,0,0,0,0.01721420632104,0,-169.848983592959,41717459
0.138094827586207,0.0588235294117647,1.07159459618429,0.646819571512948,0.0243906057027353,0.0682211460742994,0.569456322605394,3.68e-05,5281842,84374.877330264,0,0,0,0.01721420632104,0,-169.872976189667,601983329
0.138094827586207,0.0588235294117647,1.07878584563853,0.649014907802168,0.0248686878406439,0.0681063430547556,0.575631132223707,3.68e-05,5281842,84376.2670627754,0,0,0,0.01721420632104,0,-169.870768313101,448081389
0.138094827586207,0.0588235294117647,1.07372548584857,0.64810537188859,0.0246111636802218,0.0682104248720585,0.572318778960191,3.67999999999999e-05,5281842,84377.0993799026,0,0,0,0.01721420632104,0,-169.886808246582,727236148
0.138094827586207,0.0588235294117647,2.24134894569306,0.331005447520092,0.334322612634684,3.1396023320094,0.710606943001807,3.68e-05,5281842,534375.57766079,0,0,0,0.01721420632104,0,-481.329330526169,315989681
0.138094827586207,0.0588235294117647,1.1799766591493,1.47624822341715,0.616333850958145,0.247336565645493,0.962034843409403,3.68e-05,5281842,534375.900369542,0,0,0,0.01721420632104,0,-195.832577851004,923713523
0.138094827586207,0.0588235294117647,0.714597647386981,1.44770166704349,0.503247281872089,11.734675189507,0.712573723974969,3.68e-05,5281842,534375.706102631,0,0,0,0.01721420632104,0,-194.818668506182,290433831
0.138094827586207,0.0588235294117647,0.754510433552349,1.45343948390026,0.490935273464417,11.4057302453507,0.721016102709556,3.68e-05,5281842,534372.225342807,0,0,0,0.01721420632104,0,-194.866852778624,1068745770
0.138094827586207,0.0588235294117647,0.771340928660626,1.44975032289427,0.500773450105518,11.3096857846561,0.711778911017486,3.68e-05,5281842,534373.975225933,0,0,0,0.01721420632104,0,-194.839061485808,726287948
0.138094827586207,0.0588235294117647,1.16451605083771,0.576289509554129,0.0297800797849545,0.0687478064895787,0.669211542559725,3.67999999999999e-05,5281842,234375.694624331,0,0,0,0.01721420632104,0,-166.345691359956,762103559
0.138094827586207,0.0588235294117647,1.16744370005009,0.575339141368298,0.0288997881153954,0.0688755385939822,0.660577500066443,3.68e-05,5281842,234375.381980949,0,0,0,0.01721420632104,0,-166.310186568643,61953282
0.138094827586207,0.0588235294117647,1.16432716038285,0.577951181908842,0.0285927267143457,0.0687626390069019,0.658241811543054,3.68e-05,5281842,234375.703545333,0,0,0,0.01721420632104,0,-166.2938873069,911965828
0.138094827586207,0.0588235294117647,1.15744058846351,0.608021470597551,0.0343761635166935,0.0684276613542106,0.706839105564967,3.68e-05,5281842,234375.988237663,0,0,0,0.01721420632104,0,-167.008154807017,624687684
0.138094827586207,0.0588235294117647,1.16381404630924,0.570949956492214,0.0284206596171798,0.0689467652923814,0.652967536760671,3.68e-05,5281842,234375.243715185,0,0,0,0.01721420632104,0,-166.311349000243,477640572
0.138094827586207,0.0588235294117647,1.17536813019791,0.608033310132288,0.0351891077587148,0.0697035542082886,0.711607651301426,3.68e-05,5281842,309374.6951487,0,0,0,0.01721420632104,0,-167.141165707708,501702585
0.138094827586207,0.0588235294117647,1.26630599724888,0.763529061805679,0.123617397614404,0.0580253792894731,0.773178126384221,3.68000000000001e-05,5281842,309378.030634249,0,0,0,0.01721420632104,0,-176.558010288868,573346415
0.138094827586207,0.0588235294117647,1.17657531395629,0.592095269367165,0.0326029060825888,0.0700012089711303,0.693296802797172,3.68e-05,5281842,309374.536512852,0,0,0,0.01721420632104,0,-166.943510055587,756795044
