"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.172571034482759,0.0588235294117647,1.15840317179013,0.577368520290101,0.0286522338237772,0.068690139673585,0.655370315026138,3.68e-05,5281842,215627.782936153,0,0,0,0.01721420632104,0,-166.457487065106,477193805
0.172571034482759,0.0588235294117647,1.12788347431024,0.622550228374414,0.0385899697225275,0.0684128744259372,0.745316623351398,3.68e-05,5281842,215624.748908037,0,0,0,0.01721420632104,0,-168.442283644988,100523856
0.172571034482759,0.0588235294117647,1.16071944880362,0.567688059196151,0.027622827558557,0.0686625069072867,0.646221677139257,3.68000000000001e-05,5281842,215626.945198275,0,0,0,0.01721420632104,0,-166.407805902162,337890809
0.172571034482759,0.0588235294117647,1.14688848232875,0.600330125936276,0.0334905260659247,0.068322940160118,0.702671825397102,3.68000000000001e-05,5281842,215626.079778274,0,0,0,0.01721420632104,0,-167.142876852926,935271244
0.172571034482759,0.0588235294117647,0.994420745304497,0.938925027542398,0.109872678254602,0.0709508515895378,0.950538984836092,3.68000000000001e-05,5281842,215624.310524466,0,0,0,0.01721420632104,0,-180.158911956037,51462125
0.172571034482759,0.0588235294117647,1.19235936351505,0.669100119812118,0.0444228014073523,0.0750493594239807,0.74966778037269,3.68e-05,5281842,515623.415605311,0,0,0,0.01721420632104,0,-170.534592591943,954929595
0.172571034482759,0.0588235294117647,1.19570933688216,0.663781273951741,0.0433118353871781,0.0750529729976658,0.743103092612061,3.68e-05,5281842,515625.245537413,0,0,0,0.01721420632104,0,-170.517213396604,859178438
0.172571034482759,0.0588235294117647,1.19074798539492,0.667401395222789,0.043655967326531,0.0750474834542134,0.745118661702739,3.68e-05,5281842,515623.884170078,0,0,0,0.01721420632104,0,-170.521290283736,408354398
0.172571034482759,0.0588235294117647,1.19321663145662,0.669191587035703,0.0428206089399008,0.0751867957737398,0.742837750919624,3.68e-05,5281842,515625.336723502,0,0,0,0.01721420632104,0,-170.520564101418,922968485
0.172571034482759,0.0588235294117647,1.21834240638008,0.843440010540072,0.1475898368952,0.0637995677386208,0.855512628504017,3.68e-05,5281842,515624.538426013,0,0,0,0.01721420632104,0,-177.646717370413,145417056
0.172571034482759,0.0588235294117647,1.04786422974952,0.675033239917865,0.0250814423087636,0.0683336586272769,0.560853122387098,3.68e-05,5281842,65627.2355570085,0,0,0,0.01721420632104,0,-171.54827672329,29047383
0.172571034482759,0.0588235294117647,1.0431436715048,0.681541773886328,0.0249398137361419,0.0683829721306394,0.56060104673129,3.67999999999999e-05,5281842,65625.8832270278,0,0,0,0.01721420632104,0,-171.555619379185,795254994
0.172571034482759,0.0588235294117647,1.0483910697437,0.678293965576112,0.0246835759157096,0.068304626680149,0.560213668316017,3.68000000000001e-05,5281842,65626.5104383946,0,0,0,0.01721420632104,0,-171.557594121488,727096854
0.172571034482759,0.0588235294117647,1.05127404353785,0.677535735747003,0.0250690790881092,0.0683230763450758,0.563526769460637,3.68e-05,5281842,65626.5782616286,0,0,0,0.01721420632104,0,-171.565249934449,37841753
0.172571034482759,0.0588235294117647,1.04899797002544,0.680781970600028,0.02528723332992,0.0684166445122336,0.565339628477755,3.68e-05,5281842,65626.1859040346,0,0,0,0.01721420632104,0,-171.546244140579,684379327
0.172571034482759,0.0588235294117647,2.32090684018417,0.0179194746948128,0.696049531916403,0.693900521935379,0.184822320683163,3.68e-05,5281842,365626.691391099,0,0,0,0.01721420632104,0,-844.9258994674,616350340
0.172571034482759,0.0588235294117647,1.64420805967434,0.121691731829635,0.761419065093479,0.9480411200417,0.492296133527648,3.68e-05,5281842,365627.096298312,0,0,0,0.01721420632104,0,-590.292993406191,106246618
0.172571034482759,0.0588235294117647,1.83583034646924,0.0313380103309705,0.723481906680046,0.899950412411036,0.425587677015039,3.68e-05,5281842,365624.824286282,0,0,0,0.01721420632104,0,-630.103580328542,599665788
0.172571034482759,0.0588235294117647,2.2585048806876,0.246004063698597,0.672383519738721,0.958306524018948,0.425318330585092,3.67999999999999e-05,5281842,365626.055738857,0,0,0,0.01721420632104,0,-583.174554966776,21064941
0.172571034482759,0.0588235294117647,1.57619083157113,0.243242982553595,0.833553115670323,1.29840780733949,0.581408914001758,3.68e-05,5281842,365625.034584449,0,0,0,0.01721420632104,0,-531.018195685172,247147735
0.172571034482759,0.0588235294117647,1.17465864521035,0.589582217488884,0.0305629395100433,0.0699286248448463,0.675715360390361,3.68000000000001e-05,5281842,290624.972945755,0,0,0,0.01721420632104,0,-166.889415442719,752662080
0.172571034482759,0.0588235294117647,1.17193368648082,0.586877212162592,0.0309637229997312,0.0700480320849283,0.677473195595617,3.68e-05,5281842,290624.658429602,0,0,0,0.01721420632104,0,-166.922667357692,515667276
0.172571034482759,0.0588235294117647,1.17379778668082,0.580866110521267,0.0306949137464831,0.0698980008774679,0.674743331564289,3.68e-05,5281842,290624.632841333,0,0,0,0.01721420632104,0,-166.87066096692,285698818
0.172571034482759,0.0588235294117647,1.17130425124525,0.584572981882934,0.0305265666799979,0.0699324278358731,0.677614968629593,3.68000000000001e-05,5281842,290624.525222926,0,0,0,0.01721420632104,0,-166.857007022174,525561149
0.172571034482759,0.0588235294117647,1.17333480342085,0.58752147549047,0.0311569043960529,0.0698456805843382,0.680638984761392,3.68e-05,5281842,290628.275427031,0,0,0,0.01721420632104,0,-166.877734326897,434800579
0.172571034482759,0.0588235294117647,1.18537524125759,0.782912600343939,0.0912634774184529,0.0726871565461662,0.868509378820725,3.68e-05,5281842,590625.520370501,0,0,0,0.01721420632104,0,-175.216373262791,254871977
0.172571034482759,0.0588235294117647,1.18041149807073,0.728086956233911,0.0630263942400113,0.0760521272246418,0.823398702624405,3.68000000000001e-05,5281842,590624.429131362,0,0,0,0.01721420632104,0,-172.669562233637,609233789
0.172571034482759,0.0588235294117647,1.19470332428796,0.698720701769504,0.0488826351947909,0.0773077725033111,0.763318129584583,3.67999999999999e-05,5281842,590625.379054435,0,0,0,0.01721420632104,0,-171.935520758394,375558257
0.172571034482759,0.0588235294117647,1.16112124722351,0.773827804384301,0.0775512591264749,0.075646483088827,0.863351801469937,3.68000000000001e-05,5281842,590624.553861863,0,0,0,0.01721420632104,0,-174.091347061307,1062404342
0.172571034482759,0.0588235294117647,1.19688206006752,0.874948297365443,0.212844400945777,0.0644453523466573,0.855234425867724,3.68e-05,5281842,590625.458451647,0,0,0,0.01721420632104,0,-179.431879152816,84896421
0.172571034482759,0.0588235294117647,0.723640253428475,1.08054475858361,0.111263499856609,0.124527458074637,0.881127096076556,3.68e-05,5281842,140626.718753118,0,0,0,0.01721420632104,0,-186.97817137956,54789447
0.172571034482759,0.0588235294117647,1.129000132737,0.587055775340042,0.0252113361176855,0.0678872585330179,0.604616891409247,3.68e-05,5281842,140625.90176778,0,0,0,0.01721420632104,0,-167.286534517241,958068257
0.172571034482759,0.0588235294117647,1.28705873512589,0.737321326831395,0.227638715878247,0.0533338522065847,0.725928896602753,3.68e-05,5281842,140626.734824915,0,0,0,0.01721420632104,0,-176.81774075717,45225829
0.172571034482759,0.0588235294117647,1.13170162949486,0.587018548120477,0.0248295566518199,0.0679572616303533,0.603885548831033,3.68e-05,5281842,140625.258358505,0,0,0,0.01721420632104,0,-167.279954093556,221596655
0.172571034482759,0.0588235294117647,1.28557599934511,0.7376093068678,0.233341080678736,0.0533860415117788,0.728128930241874,3.68e-05,5281842,140627.368586452,0,0,0,0.01721420632104,0,-176.642189449821,440626279
0.172571034482759,0.0588235294117647,1.18465229432095,0.639329274567037,0.03850946983154,0.0731993491397911,0.726626707478206,3.68e-05,5281842,440625.517629672,0,0,0,0.01721420632104,0,-169.141843843979,291400939
0.172571034482759,0.0588235294117647,1.18972733000228,0.638236178852621,0.0385967415602426,0.0731319036993082,0.723247316023795,3.68000000000001e-05,5281842,440625.023602229,0,0,0,0.01721420632104,0,-169.158340833915,467110491
0.172571034482759,0.0588235294117647,1.18662859291094,0.631438192815925,0.0382405375325886,0.0731656954319646,0.724061329846094,3.68e-05,5281842,440625.105719367,0,0,0,0.01721420632104,0,-169.135275936758,99456798
0.172571034482759,0.0588235294117647,1.19079025730939,0.637340041980197,0.0385011563759806,0.0730222489842546,0.724117454666291,3.68e-05,5281842,440625.760912825,0,0,0,0.01721420632104,0,-169.120051912259,604754730
0.172571034482759,0.0588235294117647,1.19298986526694,0.635264488438222,0.0385817233494339,0.0731114702923741,0.722208056576075,3.68e-05,5281842,440625.483748131,0,0,0,0.01721420632104,0,-169.156823775427,839333873
0.172571034482759,0.0588235294117647,1.16699234645978,0.574383696127187,0.0295104018732371,0.0691192164350028,0.664410064354224,3.68e-05,5281842,253124.532380309,0,0,0,0.01721420632104,0,-166.532010933238,174558108
0.172571034482759,0.0588235294117647,1.1670476795167,0.577220962422776,0.0289384345449591,0.0693853837086606,0.658702352051477,3.68e-05,5281842,253125.330090241,0,0,0,0.01721420632104,0,-166.585562085814,948184521
0.172571034482759,0.0588235294117647,1.16523306256912,0.581348344933575,0.0293452847544947,0.0693251525449916,0.663900427340318,3.68e-05,5281842,253124.671251112,0,0,0,0.01721420632104,0,-166.54585565068,316498865
0.172571034482759,0.0588235294117647,1.16671964869001,0.57447216312207,0.029417348666553,0.0693902568787033,0.66421523226606,3.68e-05,5281842,253126.05077457,0,0,0,0.01721420632104,0,-166.589605806114,256703543
0.172571034482759,0.0588235294117647,1.17052372511311,0.582142048997576,0.0292230810657198,0.0692003800411829,0.662291490145395,3.68e-05,5281842,253124.219512347,0,0,0,0.01721420632104,0,-166.564263827147,1064288399
0.172571034482759,0.0588235294117647,1.19609837874342,0.682721500760089,0.0459113467378698,0.0762392366287283,0.752801828263227,3.68e-05,5281842,553124.817382124,0,0,0,0.01721420632104,0,-171.234714094046,656820027
0.172571034482759,0.0588235294117647,1.19542939953865,0.684821231753239,0.0456730682023383,0.0761945601829359,0.754035403143429,3.68000000000001e-05,5281842,553125.130420476,0,0,0,0.01721420632104,0,-171.206567651622,413354936
0.172571034482759,0.0588235294117647,1.19268359022689,0.67819194082119,0.0455094838600507,0.0763562856966618,0.750488245104686,3.68e-05,5281842,553125.328937516,0,0,0,0.01721420632104,0,-171.2402899476,1039116933
0.172571034482759,0.0588235294117647,1.19407286626897,0.682803912430031,0.0461411654851054,0.0763561611124218,0.753529409927668,3.68e-05,5281842,553126.207675979,0,0,0,0.01721420632104,0,-171.252339848402,322500743
0.172571034482759,0.0588235294117647,1.19168533680157,0.682236314403292,0.0458644488814653,0.0763993011009271,0.753384919182501,3.68e-05,5281842,553124.144232438,0,0,0,0.01721420632104,0,-171.250537695094,330079855
0.172571034482759,0.0588235294117647,1.09688166403709,0.621549968646521,0.0243759975845668,0.0680333201134742,0.585248247923172,3.68e-05,5281842,103127.355178271,0,0,0,0.01721420632104,0,-168.732963053466,875606740
0.172571034482759,0.0588235294117647,1.10210874638444,0.620056730051204,0.0247418552172238,0.0677939061364057,0.589525484404975,3.68e-05,5281842,103124.90831991,0,0,0,0.01721420632104,0,-168.759347401619,52031967
0.172571034482759,0.0588235294117647,0.713189271380853,1.10445573236629,0.108223764064916,0.134638055324855,0.843180555870574,3.68e-05,5281842,103124.124671029,0,0,0,0.01721420632104,0,-187.736279375418,458285367
0.172571034482759,0.0588235294117647,1.29104636635213,0.70823914708419,0.331848385940538,0.0527673582926985,0.741052456640048,3.68e-05,5281842,103126.150735011,0,0,0,0.01721420632104,0,-176.139426564275,485395956
0.172571034482759,0.0588235294117647,0.682835514482701,1.09245861661388,0.0912911761611513,0.125533501083589,0.798918180994857,3.68e-05,5281842,103123.887065576,0,0,0,0.01721420632104,0,-187.526105632517,215024758
0.172571034482759,0.0588235294117647,1.18551291061737,0.627151079148235,0.0368785003482386,0.0721639783584999,0.71674267500705,3.68e-05,5281842,403126.155939204,0,0,0,0.01721420632104,0,-168.499208267177,520564971
0.172571034482759,0.0588235294117647,1.18842626832868,0.617204164700356,0.0362880894196339,0.0723382417856849,0.71286713423037,3.68e-05,5281842,403126.050497381,0,0,0,0.01721420632104,0,-168.514893090977,63298512
0.172571034482759,0.0588235294117647,1.18535264428301,0.669637468980118,0.0473884211914823,0.0703472886467653,0.76025208457572,3.68000000000001e-05,5281842,403126.119366343,0,0,0,0.01721420632104,0,-169.466071526079,769626568
0.172571034482759,0.0588235294117647,1.18706639366206,0.623964908055137,0.0361588081845719,0.072298257704349,0.713043948534335,3.67999999999999e-05,5281842,403124.691654354,0,0,0,0.01721420632104,0,-168.519423108942,912782705
0.172571034482759,0.0588235294117647,1.26947546115797,0.714077179899464,0.0512341397273418,0.0666083045584355,0.700022088552307,3.68e-05,5281842,403126.291329245,0,0,0,0.01721420632104,0,-171.402235541332,682539099
0.172571034482759,0.0588235294117647,1.29401339507799,0.735767526950494,0.181207312092557,0.0542678965029905,0.731836305122573,3.68e-05,5281842,178126.144456757,0,0,0,0.01721420632104,0,-176.858432218313,636089381
0.172571034482759,0.0588235294117647,1.29294873739203,0.747637213433324,0.197366987818114,0.0541826412211745,0.730890384425684,3.68e-05,5281842,178126.68035117,0,0,0,0.01721420632104,0,-176.594606870401,132102944
0.172571034482759,0.0588235294117647,1.15089166536243,0.576898181834307,0.0264517015953664,0.0682896392607269,0.626722374331386,3.68e-05,5281842,178126.050795506,0,0,0,0.01721420632104,0,-166.620286422116,271085364
0.172571034482759,0.0588235294117647,1.29372925216785,0.738047008605033,0.192147333525083,0.0544003720643824,0.741727159773972,3.68e-05,5281842,178127.275347743,0,0,0,0.01721420632104,0,-176.539592398206,768282171
0.172571034482759,0.0588235294117647,1.30285569508999,0.746780631136584,0.191382251072035,0.0542317290984703,0.731543051681967,3.68e-05,5281842,178125.783276225,0,0,0,0.01721420632104,0,-176.613462823312,105996293
0.172571034482759,0.0588235294117647,1.1899629843494,0.649537027961503,0.040859593661107,0.0742089256090383,0.73366257865165,3.68e-05,5281842,478124.958937707,0,0,0,0.01721420632104,0,-169.844967097044,781500382
0.172571034482759,0.0588235294117647,1.19076015502631,0.648735954602615,0.0404559350909235,0.0741068782473777,0.731402739639836,3.68000000000001e-05,5281842,478125.130209576,0,0,0,0.01721420632104,0,-169.823569371752,46902017
0.172571034482759,0.0588235294117647,1.19344320130341,0.652984232081883,0.0409009828673942,0.0741124526653708,0.733261535004517,3.68e-05,5281842,478123.887169765,0,0,0,0.01721420632104,0,-169.833909800444,267239977
0.172571034482759,0.0588235294117647,1.19392797523885,0.653865288001759,0.0411144198790183,0.0738202982930156,0.734102883950375,3.68e-05,5281842,478125.265051758,0,0,0,0.01721420632104,0,-169.791595336229,977213509
0.172571034482759,0.0588235294117647,1.19233626199949,0.651648959526216,0.0408125019440481,0.07393130644318,0.733176221450863,3.68e-05,5281842,478124.479250205,0,0,0,0.01721420632104,0,-169.803183010768,819903106
0.172571034482759,0.0588235294117647,1.30774048706763,0.635666534170023,0.853132502709266,0.0523354012345281,0.719353877926122,3.68e-05,5281842,28129.9232983715,0,0,0,0.01721420632104,0,-174.27609432205,744456741
0.172571034482759,0.0588235294117647,1.31498950709086,0.632507545286647,0.825098270677467,0.0524261709298371,0.716183400642306,3.68e-05,5281842,28125.4734644767,0,0,0,0.01721420632104,0,-174.278184446198,183535081
0.172571034482759,0.0588235294117647,1.30477490768407,0.618626828388921,0.844670007679243,0.0523327552830844,0.718769815181896,3.68e-05,5281842,28124.6638528111,0,0,0,0.01721420632104,0,-174.291077960522,739239806
0.172571034482759,0.0588235294117647,1.31269371212166,0.63575131689521,0.809596189195786,0.0523692158746934,0.712415564058378,3.68000000000001e-05,5281842,28127.1764917203,0,0,0,0.01721420632104,0,-174.339478954606,723657570
0.172571034482759,0.0588235294117647,1.2966367299362,0.632479855021424,0.811222310494304,0.0525529538199043,0.720898569319487,3.68e-05,5281842,28126.1802253218,0,0,0,0.01721420632104,0,-174.295660419267,507023253
0.172571034482759,0.0588235294117647,1.17515633314117,0.597567062454282,0.0326343593932381,0.0707476834236863,0.691343692205038,3.68000000000001e-05,5281842,328126.341151431,0,0,0,0.01721420632104,0,-167.360557984295,435146127
