"b_1","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-1.55172413793103,0.142857142857143,0.1,-2.21903274249219,0.32825265625,1.34215655958295,0.561369710038606,-2.42712698710754,3.68e-05,5301405,89064.7181896499,285937.002387641,0,0,0,0,0,-194.754137857266,876799122
-1.55172413793103,0.142857142857143,0.1,-1.84244960655442,0.32825265625,1.41288744868467,0.618900703915708,-2.96820338578467,3.68e-05,5301405,89064.200769297,285938.593878029,0,0,0,0,0,-196.875905092668,478069742
-1.55172413793103,0.142857142857143,0.1,-2.21093001952526,0.32825265625,1.33239741411806,0.492618091590256,-2.41304704226779,3.68000000000001e-05,5301405,89062.7481073784,285937.979704962,0,0,0,0,0,-194.492531077962,510377174
-1.55172413793103,0.142857142857143,0.1,-2.02279327271131,0.32825265625,1.38950874050472,0.711178121894311,-2.78251606009497,3.68e-05,5301405,89063.1432590904,285939.293805023,0,0,0,0,0,-196.077221115982,141021560
-1.55172413793103,0.142857142857143,0.1,-0.668280931102096,0.32825265625,2.38923010257259,0.731111130514321,-4.81374607826768,3.68e-05,5301405,89062.3953766001,285936.320503895,0,0,0,0,0,-222.908238501482,984713068
-1.55172413793103,0.142857142857143,0.1,-12.2070177474354,0.70318140625,111.865724246413,0.263137748891146,-2.27557747839258,3.68e-05,5301405,276562.232129736,98434.2770075852,0,0,0,0,0,-405.94833931907,910032140
-1.55172413793103,0.142857142857143,0.1,-11.2048906479669,0.70318140625,104.964160150771,0.329381459176683,-2.92924148458534,3.68e-05,5301405,276563.512793194,98437.9814826247,0,0,0,0,0,-405.318456020738,665776818
-1.55172413793103,0.142857142857143,0.1,-12.2006791425875,0.70318140625,18.8411218775536,0.694573327919362,-1.40586171192773,3.68e-05,5301405,276561.896217168,98438.2891977932,0,0,0,0,0,-341.103426236304,317696493
-1.55172413793103,0.142857142857143,0.1,-12.9290164711957,0.70318140625,113.319112066443,0.0606370371299845,-2.23690991505142,3.68000000000001e-05,5301405,276561.163012582,98440.2177892087,0,0,0,0,0,-409.259168444473,437313679
-1.55172413793103,0.142857142857143,0.1,-11.6606117343125,0.70318140625,122.028874731662,0.0855886937403613,-3.43438560222596,3.68e-05,5301405,276562.811054075,98437.310401056,0,0,0,0,0,-416.861339602187,975200635
-1.55172413793103,0.142857142857143,0.1,-0.817226200418213,0.20327640625,112.84578906647,0.154821091814482,3.72923163695049,3.67999999999999e-05,5301405,126565.148245124,248437.974337771,0,0,0,0,0,-417.08411920603,337252184
-1.55172413793103,0.142857142857143,0.1,0.326075210612923,0.20327640625,116.861620504476,0.134947146167486,4.42723663015906,3.68e-05,5301405,126564.108604696,248437.234143978,0,0,0,0,0,-411.732765454097,1061799653
-1.55172413793103,0.142857142857143,0.1,1.23729266625318,0.20327640625,93.9827600263982,0.0626608866582415,4.38506882323961,3.68e-05,5301405,126563.880290022,248438.313164602,0,0,0,0,0,-407.984434128665,1046636648
-1.55172413793103,0.142857142857143,0.1,-0.687851610694901,0.20327640625,120.370935277356,0.0312604787562228,3.57178237487348,3.68e-05,5301405,126562.658393322,248436.171707033,0,0,0,0,0,-416.786949332254,71329988
-1.55172413793103,0.142857142857143,0.1,-0.304865953393297,0.20327640625,23.3641778032182,0.236929654689605,4.61759062595534,3.68000000000001e-05,5301405,126562.215846496,248436.060383858,0,0,0,0,0,-380.931759357789,656723979
-1.55172413793103,0.142857142857143,0.1,7.14749278544008,0.95313390625,14.5771622574358,0.491429845718179,2.48889706295828,3.67999999999999e-05,5301405,51564.0310308213,23436.8178535213,0,0,0,0,0,-360.956414404621,345270721
-1.55172413793103,0.142857142857143,0.1,7.80406159129874,0.95313390625,24.7084470238665,0.665824650271084,1.14445069967448,3.67999999999999e-05,5301405,51564.1974794718,23439.8295145384,0,0,0,0,0,-351.381029616572,43733101
-1.55172413793103,0.142857142857143,0.1,8.56591967559159,0.95313390625,21.8122874107751,0.611537665307071,0.981426663786082,3.68e-05,5301405,51564.8072875351,23440.8418371464,0,0,0,0,0,-350.756675074313,296542496
-1.55172413793103,0.142857142857143,0.1,7.53490750950647,0.95313390625,18.4560073615791,0.718989113560543,1.90771439605817,3.68e-05,5301405,51562.5958833445,23438.9684376056,0,0,0,0,0,-343.051395099044,805934494
-1.55172413793103,0.142857142857143,0.1,7.56275445825022,0.95313390625,21.7926464038086,0.666387836747872,0.878571917362949,3.68e-05,5301405,51562.0193684683,23438.7018023971,0,0,0,0,0,-355.813048239639,849891782
-1.55172413793103,0.142857142857143,0.1,-6.45730966117849,0.45322890625,0.00964281714912158,0.0246165486397042,-6.26586350461643,3.68e-05,5301405,201562.706293385,173438.780723429,0,0,0,0,0,-983.995563158966,482841105
-1.55172413793103,0.142857142857143,0.1,-6.18007828229008,0.45322890625,0.0113541597465847,0.0246620190953453,-6.39430536668421,3.68e-05,5301405,201563.038179108,173438.039037506,0,0,0,0,0,-984.042383076745,818338414
-1.55172413793103,0.142857142857143,0.1,-6.10300795833779,0.45322890625,0.00810142457172687,0.0248419972910446,-6.71151546949269,3.68e-05,5301405,201564.039084487,173437.11678095,0,0,0,0,0,-983.929001525315,591764628
-1.55172413793103,0.142857142857143,0.1,-6.7146057054026,0.45322890625,0.0100613405018585,0.0245820865402179,-6.13279856718535,3.68e-05,5301405,201562.376035963,173438.461809321,0,0,0,0,0,-984.010534845481,1010955316
-1.55172413793103,0.142857142857143,0.1,-6.61030284616745,0.45322890625,0.0102272414847856,0.0248272329979712,-6.56456331109514,3.67999999999999e-05,5301405,201562.164677887,173437.962720013,0,0,0,0,0,-983.997135736047,694269806
-1.55172413793103,0.142857142857143,0.1,-2.0693982864786,0.14078828125,1.16642759461229,0.0592530667259548,-2.3002597228414,3.68e-05,5301405,32813.6003934778,154688.206500473,0,0,0,0,0,-187.926098212124,116397313
-1.55172413793103,0.142857142857143,0.1,-2.06649797172376,0.14078828125,1.16574312070356,0.0595418357465326,-2.30361294416384,3.68e-05,5301405,32814.0362322629,154687.689183162,0,0,0,0,0,-187.930686761066,234320054
-1.55172413793103,0.142857142857143,0.1,-2.06451526776485,0.14078828125,1.16297694807012,0.0591077183465807,-2.30071685115012,3.68e-05,5301405,32814.3878992972,154688.868793851,0,0,0,0,0,-187.930413714397,1030394030
-1.55172413793103,0.142857142857143,0.1,-2.06799218769979,0.14078828125,1.16617338440229,0.0592816174918097,-2.30406920601812,3.68e-05,5301405,32814.7934999743,154687.53280365,0,0,0,0,0,-187.923853720202,256808916
-1.55172413793103,0.142857142857143,0.1,-2.06880041924906,0.14078828125,1.16479681140836,0.0594127481909684,-2.29924744350248,3.68e-05,5301405,32813.9692290133,154689.863009037,0,0,0,0,0,-187.934207120189,502765798
-1.55172413793103,0.142857142857143,0.1,-11.0673576725304,0.64069328125,4.97051947542531,0.610124782240909,2.93957894817808,3.68e-05,5301405,182814.258037882,4689.26755033602,0,0,0,0,0,-309.50061489274,492358591
-1.55172413793103,0.142857142857143,0.1,-11.5746467426011,0.64069328125,6.64013373353967,0.615271072229774,2.63026552502168,3.68e-05,5301405,182813.996924259,4688.13795891021,0,0,0,0,0,-294.866129241516,40440620
-1.55172413793103,0.142857142857143,0.1,-10.2927612357539,0.64069328125,5.55379435685401,0.760202885529445,2.89632880131524,3.68000000000001e-05,5301405,182812.795033816,4687.25942147005,0,0,0,0,0,-292.405989152704,381080114
-1.55172413793103,0.142857142857143,0.1,-10.8649239824689,0.64069328125,6.26889536606982,0.670354355026876,2.70342613771688,3.68e-05,5301405,182812.121938269,4689.37559746325,0,0,0,0,0,-295.989770724593,770946221
-1.55172413793103,0.142857142857143,0.1,-10.4232537598483,0.64069328125,4.83473778966067,0.736822078229919,2.34559920125803,3.68e-05,5301405,182813.152951173,4688.08294854678,0,0,0,0,0,-291.318345492058,140118287
-1.55172413793103,0.142857142857143,0.1,-16.7060697120335,0.39074078125,126.898982455979,0.0255725112585135,-0.00884872987941373,3.68e-05,5301405,257816.11447727,229687.987320684,0,0,0,0,0,-413.187693815412,720530244
-1.55172413793103,0.142857142857143,0.1,-17.0663897304877,0.39074078125,120.292430636312,0.030674717081574,-0.650466934058837,3.68e-05,5301405,257811.765322447,229687.343069303,0,0,0,0,0,-416.904561935238,333629333
-1.55172413793103,0.142857142857143,0.1,-16.413152099212,0.39074078125,120.462633481155,0.0403500941049097,-0.610955288977978,3.68000000000001e-05,5301405,257813.691257083,229689.168756261,0,0,0,0,0,-416.886376548255,679180067
-1.55172413793103,0.142857142857143,0.1,-15.8636056023808,0.39074078125,119.331373297841,0.063701828985805,-0.466857378394764,3.68e-05,5301405,257813.710509141,229687.186879378,0,0,0,0,0,-409.401435269204,310901466
-1.55172413793103,0.142857142857143,0.1,-16.7038354819872,0.39074078125,113.413333053913,0.0742173578678523,-0.220421461199824,3.68000000000001e-05,5301405,257812.205194858,229687.612164081,0,0,0,0,0,-406.860214404023,120237267
-1.55172413793103,0.142857142857143,0.1,-3.46829307128648,0.89064578125,17.082809223577,0.672971833055669,-5.08323805289548,3.68e-05,5301405,107813.994351001,79685.9232546107,0,0,0,0,0,-343.96987932131,810045171
-1.55172413793103,0.142857142857143,0.1,-3.8291132404605,0.89064578125,15.6094948512108,0.767167272127238,-5.21854489558634,3.68e-05,5301405,107813.921095995,79686.2569155839,0,0,0,0,0,-351.027891208731,93538433
-1.55172413793103,0.142857142857143,0.1,-3.2706738708587,0.89064578125,20.4432836928835,0.669359413827466,-5.68128581489503,3.68e-05,5301405,107813.85189989,79690.3662190092,0,0,0,0,0,-350.605680090012,943447982
-1.55172413793103,0.142857142857143,0.1,-3.92056906006394,0.89064578125,20.3318071530035,0.69904949355811,-5.04833964509519,3.68e-05,5301405,107812.254894207,79688.9522746178,0,0,0,0,0,-348.578770420898,1059895360
-1.55172413793103,0.142857142857143,0.1,-2.94721301577541,0.89064578125,14.7151742713437,0.678322538044777,-4.1859100258302,3.68000000000001e-05,5301405,107813.505085743,79690.2151839399,0,0,0,0,0,-318.324549957001,579311014
-1.55172413793103,0.142857142857143,0.1,-7.25446348299223,0.01581203125,4.93245894612905,0.602960087102653,0.199281038638658,3.68000000000001e-05,5301405,295312.969262289,267186.337124656,0,0,0,0,0,-296.942670149731,981040215
-1.55172413793103,0.142857142857143,0.1,-6.04153766450965,0.01581203125,4.21343159456773,0.653868022584481,-0.077047937511791,3.68e-05,5301405,295313.808189722,267187.310520032,0,0,0,0,0,-294.009701120908,181482070
-1.55172413793103,0.142857142857143,0.1,-6.49754288400493,0.01581203125,4.89283193706906,0.724862211723314,-0.161334213501853,3.68e-05,5301405,295311.540111189,267188.191826334,0,0,0,0,0,-287.088657928461,629521282
-1.55172413793103,0.142857142857143,0.1,-4.01456738724112,0.01581203125,3.91777356111515,0.809520129990105,-0.987459725522898,3.68e-05,5301405,295312.897828218,267188.821236995,0,0,0,0,0,-261.650122587899,491264839
-1.55172413793103,0.142857142857143,0.1,-6.00896605614638,0.01581203125,4.83481797105345,0.828993266666114,-0.164845892246956,3.68e-05,5301405,295314.516158707,267187.921213785,0,0,0,0,0,-284.333836772133,688574998
-1.55172413793103,0.142857142857143,0.1,8.91586329804219,0.51571703125,3.49448736883804,0.625272022923659,9.01964432951399,3.68000000000001e-05,5301405,145313.233854008,117189.320027723,0,0,0,0,0,-267.380001110667,920923494
-1.55172413793103,0.142857142857143,0.1,9.17744889511837,0.51571703125,2.99975906792884,0.453803210805126,8.22753348442785,3.68e-05,5301405,145314.301086407,117188.263745496,0,0,0,0,0,-283.983328591436,496149997
-1.55172413793103,0.142857142857143,0.1,8.06537866251164,0.51571703125,2.71679965573936,0.615399460991418,7.99824215674484,3.68000000000001e-05,5301405,145312.345440598,117189.281910285,0,0,0,0,0,-289.065353687246,1046407375
-1.55172413793103,0.142857142857143,0.1,8.66953542763258,0.51571703125,4.12717609918999,0.612900196252568,8.89198737517443,3.68000000000001e-05,5301405,145314.01820161,117188.292863579,0,0,0,0,0,-272.198822903389,570726559
-1.55172413793103,0.142857142857143,0.1,8.47329165006754,0.51571703125,2.26217340314597,0.493372105017215,9.28119950560989,3.68e-05,5301405,145312.857734007,117188.548471637,0,0,0,0,0,-271.95124288941,698042397
-1.55172413793103,0.142857142857143,0.1,-1.36839037701634,0.26576453125,0.0119396101940378,0.416730051383896,2.85427207694754,3.68e-05,5301405,70313.6689917577,192187.959795998,0,0,0,0,0,-982.863934591481,437927328
-1.55172413793103,0.142857142857143,0.1,-0.983306616665597,0.26576453125,0.00963377620962092,0.403041724176914,2.7005475284799,3.68e-05,5301405,70313.0504792495,192188.335233349,0,0,0,0,0,-982.859890430916,612606448
-1.55172413793103,0.142857142857143,0.1,-1.1622127213269,0.26576453125,0.0088455628590928,0.419442823760543,2.91029298861835,3.68e-05,5301405,70313.4983154141,192188.629441832,0,0,0,0,0,-982.848501334041,185925816
-1.55172413793103,0.142857142857143,0.1,-1.30193896412192,0.26576453125,0.0102309669769552,0.417159546191222,2.85869466910983,3.68e-05,5301405,70313.0758103219,192187.221328849,0,0,0,0,0,-982.857188719673,137414686
-1.55172413793103,0.142857142857143,0.1,-1.13229680451475,0.26576453125,0.00927391867535053,0.404501443895928,2.70752733147065,3.68e-05,5301405,70312.5421839209,192187.552833947,0,0,0,0,0,-982.864845441825,885435755
-1.55172413793103,0.142857142857143,0.1,-13.8455076578035,0.76566953125,120.110561461904,0.0984772392977294,-5.64774289634819,3.68e-05,5301405,220312.715246733,42187.9463148206,0,0,0,0,0,-416.894004041927,244085662
-1.55172413793103,0.142857142857143,0.1,-14.0142395982732,0.76566953125,120.409954768047,0.12608375566625,-5.71286548608205,3.68e-05,5301405,220313.505881116,42189.3376841522,0,0,0,0,0,-416.883143642294,288320119
-1.55172413793103,0.142857142857143,0.1,-13.7855582715734,0.76566953125,120.195303895599,0.0885924138400704,-5.42375290221237,3.68e-05,5301405,220313.371084651,42189.3875601946,0,0,0,0,0,-416.896059528984,357350483
-1.55172413793103,0.142857142857143,0.1,-13.834219879947,0.76566953125,120.833568750571,0.0963391781378424,-5.34564412253109,3.68e-05,5301405,220311.947454272,42188.0820617641,0,0,0,0,0,-416.886156917916,841019093
-1.55172413793103,0.142857142857143,0.1,-13.8013098420704,0.76566953125,120.547349398795,0.0825949922635376,-5.24718079638863,3.68e-05,5301405,220312.955878016,42188.4033900722,0,0,0,0,0,-416.893857033306,328069185
-1.55172413793103,0.142857142857143,0.1,-12.1206185060537,0.98437796875,41.4457677088649,0.00832264101108077,2.68189121691058,3.67999999999999e-05,5301405,117187.877825433,107813.112237656,0,0,0,0,0,-368.996426779761,781535069
-1.55172413793103,0.142857142857143,0.1,-10.7717938060466,0.98437796875,10.8982783505789,0.0214390088489138,2.72891144876785,3.68000000000001e-05,5301405,117186.245487293,107812.530080167,0,0,0,0,0,-377.292936605858,723617135
-1.55172413793103,0.142857142857143,0.1,-11.7129983266825,0.98437796875,55.4148512906981,0.00657075795021302,3.61833682125657,3.68e-05,5301405,117188.241209279,107815.499345067,0,0,0,0,0,-381.648763713157,393521456
-1.55172413793103,0.142857142857143,0.1,-10.8600522891486,0.98437796875,13.0491068653378,0.00590755328116877,3.11977149360916,3.68e-05,5301405,117188.495080205,107815.210521661,0,0,0,0,0,-383.082675381568,472863482
-1.55172413793103,0.142857142857143,0.1,-10.9876688952109,0.98437796875,15.1890623879296,0.00861248320920416,2.71000079752989,3.68e-05,5301405,117188.038634807,107811.728303931,0,0,0,0,0,-383.190658413336,526406522
-1.55172413793103,0.142857142857143,0.1,-2.04848999734284,0.48447296875,1.36763859128411,0.33033015021373,-2.26367969103478,3.67999999999999e-05,5301405,267188.949499758,257812.233085091,0,0,0,0,0,-197.70579923524,921956629
-1.55172413793103,0.142857142857143,0.1,-2.04009343119817,0.48447296875,1.36554022168223,0.360209064264956,-2.31223366033714,3.68000000000001e-05,5301405,267187.186828376,257812.272329413,0,0,0,0,0,-197.670853364732,771103622
-1.55172413793103,0.142857142857143,0.1,-2.03916802762204,0.48447296875,1.35929007695031,0.34106894175143,-2.29125883910233,3.68e-05,5301405,267187.703674805,257813.320916847,0,0,0,0,0,-197.697055308607,321013611
-1.55172413793103,0.142857142857143,0.1,-2.04550245482243,0.48447296875,1.36443581835192,0.335147044988922,-2.29917387275719,3.68e-05,5301405,267187.562693223,257813.496141435,0,0,0,0,0,-197.656020320686,1072345209
-1.55172413793103,0.142857142857143,0.1,-2.03057064245039,0.48447296875,1.36986538454809,0.330878944111968,-2.28895013101982,3.68e-05,5301405,267187.489248246,257812.420444418,0,0,0,0,0,-197.687453112389,90410339
-1.55172413793103,0.142857142857143,0.1,-4.99111795680608,0.73442546875,64.5482652007759,0.158154913708556,-6.91559810157145,3.68e-05,5301405,192189.204172256,32813.5380824454,0,0,0,0,0,-400.522894577645,527755782
-1.55172413793103,0.142857142857143,0.1,-4.98464544950546,0.73442546875,26.2771128559935,0.445647516303148,-5.5350990830331,3.68e-05,5301405,192184.770201672,32813.8247268264,0,0,0,0,0,-370.433988464989,49025539
-1.55172413793103,0.142857142857143,0.1,-3.27756990879664,0.73442546875,17.7639279601575,0.625261475861652,-4.40026051594545,3.68e-05,5301405,192185.832424406,32812.6481354457,0,0,0,0,0,-332.933000458954,906128079
-1.55172413793103,0.142857142857143,0.1,-4.58564369170114,0.73442546875,38.435977033031,0.376049530459023,-7.2279180538962,3.68e-05,5301405,192187.754502925,32813.1349878455,0,0,0,0,0,-386.316916537548,688324511
-1.55172413793103,0.142857142857143,0.1,-4.43406934786369,0.73442546875,24.1502872262626,0.487928338681678,-6.45971315680043,3.68e-05,5301405,192189.365710132,32812.9589579086,0,0,0,0,0,-377.700894495354,984960248
-1.55172413793103,0.142857142857143,0.1,-17.8297991165575,0.23452046875,115.439417710286,0.338250934103244,0.827442211944917,3.68000000000001e-05,5301405,42187.4408816343,182813.723548667,0,0,0,0,0,-417.007180501576,1052815712
-1.55172413793103,0.142857142857143,0.1,-18.4166985890687,0.23452046875,120.443911421981,0.179638138305761,-0.830918225852058,3.68e-05,5301405,42186.5254441826,182812.518585912,0,0,0,0,0,-416.909388094417,3083799
-1.55172413793103,0.142857142857143,0.1,-17.200037468587,0.23452046875,119.471228540034,0.228506633861787,-1.06407465600301,3.68e-05,5301405,42189.1919638977,182814.148835658,0,0,0,0,0,-416.915996737242,473698502
-1.55172413793103,0.142857142857143,0.1,-17.0773846659234,0.23452046875,120.280519247119,0.132273352800654,-1.46371432776187,3.67999999999999e-05,5301405,42188.6263368554,182811.799586733,0,0,0,0,0,-416.9248833338,155053365
-1.55172413793103,0.142857142857143,0.1,-18.4171329911918,0.23452046875,120.2520902946,0.158233367785843,-0.184974213983612,3.68000000000001e-05,5301405,42189.5171568805,182811.939083639,0,0,0,0,0,-416.902027576134,816189931
-1.55172413793103,0.142857142857143,0.1,6.32748235827038,0.85940171875,3.31720818080502,0.516616111263851,6.01114606491903,3.68e-05,5301405,154685.69990306,70314.0373884356,0,0,0,0,0,-321.246924623226,1034056292
-1.55172413793103,0.142857142857143,0.1,6.77002615287666,0.85940171875,2.54114587956557,0.834586826668238,7.20196376965968,3.67999999999999e-05,5301405,154687.889802963,70310.9327802092,0,0,0,0,0,-302.987441322376,619783220
-1.55172413793103,0.142857142857143,0.1,7.77113941651914,0.85940171875,2.15419621196073,0.708237037641756,7.17065191813886,3.68e-05,5301405,154687.082435972,70313.0897553538,0,0,0,0,0,-298.952551458254,312575713
-1.55172413793103,0.142857142857143,0.1,4.34172221636614,0.85940171875,10.2321096767934,0.477874108962518,4.60748195752984,3.68e-05,5301405,154689.304074703,70314.0819032635,0,0,0,0,0,-363.587072979145,750214693
-1.55172413793103,0.142857142857143,0.1,6.9414844851825,0.85940171875,2.44159753668148,0.652581200209136,6.67485076192288,3.68000000000001e-05,5301405,154687.660569213,70311.8345319503,0,0,0,0,0,-306.944082803082,808583076
-1.55172413793103,0.142857142857143,0.1,-5.90286558216035,0.35949671875,3.74844061103459,0.60906138427264,0.138705428301007,3.68e-05,5301405,4689.68414323963,220314.357426573,0,0,0,0,0,-260.8610235018,11041003
-1.55172413793103,0.142857142857143,0.1,-5.90108596654867,0.35949671875,4.66839666132145,0.654699682846983,0.244182771732904,3.68000000000001e-05,5301405,4687.59618838509,220313.120591037,0,0,0,0,0,-268.772135608707,712727403
-1.55172413793103,0.142857142857143,0.1,-8.22916288355107,0.35949671875,6.10721875751342,0.578855908321919,0.605114653143211,3.68e-05,5301405,4689.3590979139,220312.257531864,0,0,0,0,0,-288.798548970263,460357357
-1.55172413793103,0.142857142857143,0.1,-6.76829135840268,0.35949671875,6.61797713517605,0.367367795103489,0.130979827937977,3.68e-05,5301405,4689.77712916567,220312.554976714,0,0,0,0,0,-288.644790248584,735823273
-1.55172413793103,0.142857142857143,0.1,-5.77367798086667,0.35949671875,4.40586753455732,0.70815864433461,0.209904210904544,3.68e-05,5301405,4686.20139305944,220313.029467492,0,0,0,0,0,-265.091505836337,223021180
-1.55172413793103,0.142857142857143,0.1,-14.1948026182356,0.60944921875,120.127750090936,0.130189889072569,-5.75669390175652,3.68e-05,5301405,79688.5816068873,145313.766143723,0,0,0,0,0,-416.931394094296,868735930
-1.55172413793103,0.142857142857143,0.1,-14.7134009826604,0.60944921875,119.999030069284,0.177716195523243,-5.69361938725326,3.68e-05,5301405,79687.5560475533,145312.296975267,0,0,0,0,0,-416.923401210627,69704609
-1.55172413793103,0.142857142857143,0.1,-14.1491545910623,0.60944921875,120.378598144692,0.176884417385067,-5.92996211582302,3.67999999999999e-05,5301405,79688.2046571816,145313.733279392,0,0,0,0,0,-416.917949415279,487459071
-1.55172413793103,0.142857142857143,0.1,-15.1851363098466,0.60944921875,120.075185941721,0.239706503416812,-6.36673105637462,3.68e-05,5301405,79688.1305497198,145312.944849404,0,0,0,0,0,-416.915351380029,70643305
-1.55172413793103,0.142857142857143,0.1,-14.7394879687574,0.60944921875,120.471182315085,0.197021573982546,-6.09835092612496,3.68e-05,5301405,79689.3687873653,145312.976121676,0,0,0,0,0,-416.914412769962,1063033746
-1.55172413793103,0.142857142857143,0.1,-1.9749845635007,0.10954421875,1.44663854845056,0.580083256246963,-2.42964495970277,3.68e-05,5301405,229688.642063843,295312.471601514,0,0,0,0,0,-198.783512244736,682362747
-1.55172413793103,0.142857142857143,0.1,-1.97503046914222,0.10954421875,1.43503771807144,0.602481092636529,-2.44161602324242,3.67999999999999e-05,5301405,229688.294620644,295311.266804227,0,0,0,0,0,-198.780785185487,39551450
-1.55172413793103,0.142857142857143,0.1,-1.97495004007142,0.10954421875,1.44802239383079,0.59354662079015,-2.432171369038,3.68e-05,5301405,229687.341040952,295309.937356241,0,0,0,0,0,-198.763845752639,14241441
-1.55172413793103,0.142857142857143,0.1,-1.97866404469117,0.10954421875,1.44071329182155,0.597825945678512,-2.41861846145448,3.68e-05,5301405,229689.284441347,295312.606558246,0,0,0,0,0,-198.817661886417,786934956
-1.55172413793103,0.142857142857143,0.1,-1.98520777358388,0.10954421875,1.45088046206846,0.61556229614148,-2.42979684295054,3.68e-05,5301405,229688.356109806,295313.666132292,0,0,0,0,0,-198.757115164991,695165811
-1.55172413793103,0.142857142857143,0.1,-14.796338762361,0.29700859375,15.7582460454174,0.177471811502159,2.99940655087384,3.68e-05,5301405,135938.392047287,276561.227916752,0,0,0,0,0,-335.048054850436,259109899
-1.55172413793103,0.142857142857143,0.1,-16.4172640049725,0.29700859375,15.4967071053586,0.275357964795412,3.48475796450673,3.68e-05,5301405,135938.575089953,276563.858674633,0,0,0,0,0,-327.550887791017,168199087
-1.55172413793103,0.142857142857143,0.1,-15.1282978934678,0.29700859375,17.9489795640143,0.134122687515611,3.6718920023121,3.68e-05,5301405,135937.931778669,276563.437078959,0,0,0,0,0,-342.880595613707,59022684
-1.55172413793103,0.142857142857143,0.1,-15.5295283562212,0.29700859375,22.4977375230108,0.140407787223676,3.38982373694376,3.68e-05,5301405,135939.937550763,276560.956475744,0,0,0,0,0,-339.619692952106,379965599
-1.55172413793103,0.142857142857143,0.1,-15.8634425588485,0.29700859375,3.72337216885814,0.323013694262084,3.55539434611566,3.68e-05,5301405,135938.118164905,276562.833043848,0,0,0,0,0,-352.533249483242,72752764
-1.55172413793103,0.142857142857143,0.1,-2.11774978139027,0.79691359375,1.14790909230341,0.0842723766225881,-2.20253593351179,3.67999999999999e-05,5301405,285937.652128733,126562.799358573,0,0,0,0,0,-192.907156566122,574974296
-1.55172413793103,0.142857142857143,0.1,-2.12450138535656,0.79691359375,1.14990936439751,0.0827047473180925,-2.18272503063128,3.68e-05,5301405,285938.285626177,126563.773524987,0,0,0,0,0,-192.95362396037,291845860
-1.55172413793103,0.142857142857143,0.1,-2.14434280731396,0.79691359375,1.14869163130543,0.079309283915556,-2.16713454042971,3.68000000000001e-05,5301405,285938.702972992,126562.20102223,0,0,0,0,0,-192.929422413816,569886490
-1.55172413793103,0.142857142857143,0.1,-2.1314281012854,0.79691359375,1.14481627155893,0.0880110136764056,-2.18586257813849,3.68e-05,5301405,285940.146102705,126564.17521296,0,0,0,0,0,-192.916518898102,831877986
-1.55172413793103,0.142857142857143,0.1,-2.10509023382088,0.79691359375,1.17408179676454,0.083112101695524,-2.18331819326647,3.68e-05,5301405,285937.958128342,126563.872894895,0,0,0,0,0,-192.900989680273,934959989
-1.55172413793103,0.142857142857143,0.1,-2.10111264683647,0.04705609375,1.36239174758621,0.369038501770711,-2.31879436183613,3.68e-05,5301405,210938.024510971,201561.657309931,0,0,0,0,0,-195.491430795022,494217078
-1.55172413793103,0.142857142857143,0.1,-2.1107996314691,0.04705609375,1.36878869743191,0.381013201508792,-2.30663134658794,3.68000000000001e-05,5301405,210937.326916579,201563.937704616,0,0,0,0,0,-195.503599253547,713196148
-1.55172413793103,0.142857142857143,0.1,-2.11496966304241,0.04705609375,1.36839792215159,0.383523545692364,-2.31308649692002,3.67999999999999e-05,5301405,210937.499547159,201563.397692784,0,0,0,0,0,-195.482066391349,1072975983
-1.55172413793103,0.142857142857143,0.1,-2.10056276584239,0.04705609375,1.36585119724803,0.374687023857438,-2.32074999680267,3.67999999999999e-05,5301405,210938.287835491,201561.799863827,0,0,0,0,0,-195.487870201981,129800157
-1.55172413793103,0.142857142857143,0.1,-2.10575925607703,0.04705609375,1.3674884470234,0.375440364040109,-2.32090007289759,3.68000000000001e-05,5301405,210936.628069923,201563.305953321,0,0,0,0,0,-195.479784114287,440046349
-1.55172413793103,0.142857142857143,0.1,-9.5518776948595,0.54696109375,3.79899815109386,0.564442109154757,1.98365663380369,3.68e-05,5301405,60936.2236828863,51564.0088916433,0,0,0,0,0,-294.200505068525,510555148
-1.55172413793103,0.142857142857143,0.1,-8.01620743212682,0.54696109375,4.29252639256685,0.695692212425212,1.35789439345532,3.68e-05,5301405,60938.343918763,51562.2360651206,0,0,0,0,0,-272.184705124514,811482842
-1.55172413793103,0.142857142857143,0.1,-8.10670978481243,0.54696109375,4.72908768629091,0.665141117370762,1.39647581028152,3.68000000000001e-05,5301405,60937.0806050806,51563.3721928558,0,0,0,0,0,-273.649930409987,1034136123
-1.55172413793103,0.142857142857143,0.1,-8.74948678249965,0.54696109375,4.67512624929741,0.611470893476129,1.69643824178743,3.68e-05,5301405,60937.1855764596,51563.2550031544,0,0,0,0,0,-278.530733626694,209879883
-1.55172413793103,0.142857142857143,0.1,-9.19951488678749,0.54696109375,4.93471116995385,0.591703651516349,1.69920436578377,3.68e-05,5301405,60937.4115373655,51564.6020140648,0,0,0,0,0,-281.855604628147,640858860
-1.55172413793103,0.142857142857143,0.1,-0.806710360201824,0.42198484375,21.1881039392617,0.29741902342531,5.56786603725402,3.68e-05,5301405,173437.297101145,164063.523010701,0,0,0,0,0,-364.849469137054,1029896558
