"b_2","gamma","b_3","sigma_P","sigma_M","rho","b_1","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-6.20689655172414,0.0588235294117647,-1.41038752601941,0.17203234375,17.6378809205039,0.860660316828479,7.07884347854875,3.68e-05,5301405,159374.374903055,0,0,0,0,0,-337.317555638252,84311430
-6.20689655172414,0.0588235294117647,-3.22936966588703,0.17203234375,18.6090952567571,0.857789124045412,5.66772791120094,3.68e-05,5301405,159373.321008235,0,0,0,0,0,-336.870027205699,596208103
-6.20689655172414,0.0588235294117647,-0.251700021536895,0.17203234375,14.8031407709211,0.837346526238192,8.35135034308539,3.68e-05,5301405,159373.724909697,0,0,0,0,0,-330.931563525101,425786729
-6.20689655172414,0.0588235294117647,-11.9483209530503,0.26576453125,17.313562650226,0.831464533056075,6.48440817565385,3.68e-05,5301405,215626.057084785,0,0,0,0,0,-327.518390965819,1057124112
-6.20689655172414,0.0588235294117647,-11.715090113357,0.26576453125,15.5048555303107,0.802678705551961,6.84144877060308,3.68e-05,5301405,215623.698826817,0,0,0,0,0,-328.463965126206,694904080
-6.20689655172414,0.0588235294117647,-11.3254924865598,0.26576453125,15.5168418339499,0.865309318779743,4.21761909964356,3.68e-05,5301405,215625.417402655,0,0,0,0,0,-320.150638614671,221012040
-6.20689655172414,0.0588235294117647,-11.5206626663058,0.26576453125,18.6272344525122,0.777709498021221,7.28550064653297,3.68e-05,5301405,215626.354604546,0,0,0,0,0,-329.427691192381,190044864
-6.20689655172414,0.0588235294117647,-11.6094265492909,0.26576453125,14.6696408362315,0.840764990898825,6.27256525748093,3.68e-05,5301405,215626.051618838,0,0,0,0,0,-327.012172644753,373328659
-6.20689655172414,0.0588235294117647,-3.79328967238709,0.76566953125,1.61955343273467,0.756327041229361,-0.201588025306249,3.68e-05,5301405,515626.26585382,0,0,0,0,0,-202.604497611901,635874993
-6.20689655172414,0.0588235294117647,-4.55071630858431,0.76566953125,1.53612879927169,0.808876922802839,0.251453218439058,3.68e-05,5301405,515624.975251584,0,0,0,0,0,-200.908770481585,526791150
-6.20689655172414,0.0588235294117647,-3.98896178200857,0.76566953125,3.6801766351759,0.785255272447769,0.00424095237848983,3.68e-05,5301405,515628.678312425,0,0,0,0,0,-220.893841503045,918665500
-6.20689655172414,0.0588235294117647,-3.88961255732428,0.76566953125,1.54683294966041,0.786336228151093,-0.151207749307817,3.68e-05,5301405,515624.133830632,0,0,0,0,0,-202.121602819047,185665564
-6.20689655172414,0.0588235294117647,-3.99791943013466,0.76566953125,10.2910832250509,0.841599532161235,0.700795690783873,3.67999999999999e-05,5301405,515625.455344319,0,0,0,0,0,-281.33799087032,415171459
-6.20689655172414,0.0588235294117647,-4.37822661637177,0.51571703125,1.52547921747784,0.866304550664868,0.0987257730495428,3.68e-05,5301405,65624.5723918716,0,0,0,0,0,-198.938461692993,1060577643
-6.20689655172414,0.0588235294117647,-5.3823527801937,0.51571703125,1.74836026460815,0.874310731881879,0.666864610881177,3.67999999999999e-05,5301405,65624.8013261499,0,0,0,0,0,-204.731214355795,650777206
-6.20689655172414,0.0588235294117647,-4.30930269853393,0.51571703125,1.50321516678213,0.87860119717797,0.063857544272272,3.68e-05,5301405,65624.4765583657,0,0,0,0,0,-198.654810305126,316789995
-6.20689655172414,0.0588235294117647,-4.23577254526397,0.51571703125,1.49800232708236,0.882948714699549,0.0108557475489063,3.67999999999999e-05,5301405,65626.2192381101,0,0,0,0,0,-198.428681831135,406242793
-6.20689655172414,0.0588235294117647,-4.04408575565729,0.51571703125,1.49293124619588,0.876678248596102,-0.0994889933421627,3.68e-05,5301405,65625.640606478,0,0,0,0,0,-198.12321299095,11832676
-6.20689655172414,0.0588235294117647,5.38052142982094,0.01581203125,19.0355577439527,0.501100006571209,0.378865612854487,3.68e-05,5301405,365624.644670978,0,0,0,0,0,-396.982400981,386912717
-6.20689655172414,0.0588235294117647,6.06278608643591,0.01581203125,30.7395822131425,0.666654705651353,1.28632847448296,3.68e-05,5301405,365625.989847647,0,0,0,0,0,-369.130294820991,934181052
-6.20689655172414,0.0588235294117647,6.24141963529349,0.01581203125,12.9004550250539,0.398500791659911,0.902300424967999,3.68e-05,5301405,365624.673928142,0,0,0,0,0,-404.552847952633,655204366
-6.20689655172414,0.0588235294117647,5.94759928317086,0.01581203125,11.8680869565731,0.466838418335413,-0.491692682894949,3.68e-05,5301405,365625.724748505,0,0,0,0,0,-408.995090636658,385223593
-6.20689655172414,0.0588235294117647,5.91557613750313,0.01581203125,23.1658295320311,0.570908599685083,0.5384565112043,3.68e-05,5301405,365624.521139297,0,0,0,0,0,-381.614834517848,10370769
-6.20689655172414,0.0588235294117647,-4.98906549263447,0.89064578125,1.44955331443019,0.878083768012894,0.453010315731507,3.68e-05,5301405,290623.461289946,0,0,0,0,0,-198.819176083097,177659061
-6.20689655172414,0.0588235294117647,-4.79935814102655,0.89064578125,1.46612222712688,0.834990817016599,0.373585235831204,3.68e-05,5301405,290623.629492958,0,0,0,0,0,-198.801936270893,894182686
-6.20689655172414,0.0588235294117647,-4.71551289706422,0.89064578125,1.45043762781275,0.850044766692665,0.327568441215601,3.68e-05,5301405,290625.565470416,0,0,0,0,0,-198.689075190017,988313886
-6.20689655172414,0.0588235294117647,-5.4150855349764,0.89064578125,1.47977209247456,0.907554317389309,0.698205466550874,3.68e-05,5301405,290626.925625826,0,0,0,0,0,-199.532396645364,394268074
-6.20689655172414,0.0588235294117647,-5.3415304254908,0.89064578125,1.48955227797847,0.823673578705168,0.654243933536267,3.68000000000001e-05,5301405,290623.966559087,0,0,0,0,0,-199.793871460897,203580071
-6.20689655172414,0.0588235294117647,3.63729350806322,0.39074078125,20.1813649684223,0.755591420071752,5.30254950766653,3.68e-05,5301405,590625.085883547,0,0,0,0,0,-340.418067117793,387311675
-6.20689655172414,0.0588235294117647,2.56894842532184,0.39074078125,18.9380760248102,0.790926311534105,5.79140450676905,3.68000000000001e-05,5301405,590625.303429817,0,0,0,0,0,-339.242516059974,768289041
-6.20689655172414,0.0588235294117647,4.85359241185751,0.39074078125,14.90433770799,0.742919803559968,7.42647843445134,3.68000000000001e-05,5301405,590625.87881952,0,0,0,0,0,-323.822299704335,299751544
-6.20689655172414,0.0588235294117647,3.58537574298456,0.39074078125,14.7023344499062,0.866105291963819,7.13662712896379,3.67999999999999e-05,5301405,590626.840126791,0,0,0,0,0,-325.802279125128,647532075
-6.20689655172414,0.0588235294117647,3.98173374549417,0.39074078125,14.4470668404649,0.819955582694467,6.93981689609129,3.68e-05,5301405,590624.892037553,0,0,0,0,0,-326.956043154666,247922086
-6.20689655172414,0.0588235294117647,-10.8045338598742,0.14078828125,4.53198164114343,0.820823719804875,2.26928676868286,3.68e-05,5301405,140627.345701433,0,0,0,0,0,-257.281910919783,1040741881
-6.20689655172414,0.0588235294117647,-9.90508384017002,0.14078828125,3.6380316201995,0.884470171828409,2.0542352435859,3.68e-05,5301405,140626.461023681,0,0,0,0,0,-245.510192755006,834344078
-6.20689655172414,0.0588235294117647,-9.5496606001748,0.14078828125,3.34538003067262,0.873129035064129,1.97702641517714,3.68e-05,5301405,140625.711471578,0,0,0,0,0,-241.811607864298,1060400149
-6.20689655172414,0.0588235294117647,-10.7000342004143,0.14078828125,4.17163951109389,0.868708997484901,2.26161367468793,3.68e-05,5301405,140628.691997684,0,0,0,0,0,-254.891438330623,313925316
-6.20689655172414,0.0588235294117647,-8.78096594894491,0.14078828125,2.99737647421648,0.87703565452102,1.78590812831882,3.68e-05,5301405,140626.704031623,0,0,0,0,0,-232.967314570473,708269554
-6.20689655172414,0.0588235294117647,-4.08423014936683,0.64069328125,15.4524902095657,0.82314192160852,7.37672354838858,3.68e-05,5301405,440626.938821441,0,0,0,0,0,-334.073010618663,513459350
-6.20689655172414,0.0588235294117647,-4.93344564082504,0.64069328125,16.4339439383151,0.909057370292119,5.76572717970706,3.68e-05,5301405,440625.934266238,0,0,0,0,0,-330.972197436914,698160263
-6.20689655172414,0.0588235294117647,-3.61225161420992,0.64069328125,16.150816734451,0.874165431786047,6.85883797872089,3.67999999999999e-05,5301405,440625.130653493,0,0,0,0,0,-334.133762189851,783757628
-6.20689655172414,0.0588235294117647,-4.61658638356659,0.64069328125,16.0535653739215,0.844340368048644,7.21461452111974,3.68e-05,5301405,440626.587288722,0,0,0,0,0,-332.7954456075,566864718
-6.20689655172414,0.0588235294117647,-3.68076908609948,0.64069328125,17.5025107468067,0.770624407411968,8.36905964070153,3.68e-05,5301405,440624.500651627,0,0,0,0,0,-335.032075984019,588928477
-6.20689655172414,0.0588235294117647,-7.39530857731741,0.07830015625,2.06117853141737,0.853907933143671,1.33499904503065,3.68e-05,5301405,253125.383841805,0,0,0,0,0,-213.389819113193,458686886
-6.20689655172414,0.0588235294117647,-8.84581553063038,0.07830015625,7.84751196833645,0.872699000727159,2.16147062679222,3.68000000000001e-05,5301405,253125.883353714,0,0,0,0,0,-260.69377136267,960496583
-6.20689655172414,0.0588235294117647,-7.62253134935822,0.07830015625,2.24710035148382,0.8371097819918,1.41501824995647,3.68e-05,5301405,253126.12073987,0,0,0,0,0,-216.055842728419,253787438
-6.20689655172414,0.0588235294117647,-8.3825143979173,0.07830015625,14.6215738885686,0.895595677382852,4.28958724102609,3.68e-05,5301405,253124.039517104,0,0,0,0,0,-321.146156441795,426959016
-6.20689655172414,0.0588235294117647,-8.32099689810998,0.07830015625,7.21796928107905,0.898301716944912,2.23655049320498,3.67999999999999e-05,5301405,253125.178031192,0,0,0,0,0,-261.525649376328,419221522
-6.20689655172414,0.0588235294117647,3.34314025231751,0.57820515625,37.0466201377928,0.718502755010763,0.0930408517762994,3.68e-05,5301405,553125.602229207,0,0,0,0,0,-375.64896276968,98024868
-6.20689655172414,0.0588235294117647,4.79916502905408,0.57820515625,28.067783215555,0.681121612083784,3.05487549126398,3.68e-05,5301405,553125.917435307,0,0,0,0,0,-358.28764618061,534691862
-6.20689655172414,0.0588235294117647,3.68576168823405,0.57820515625,33.6794362621695,0.54414029147315,2.16574925867479,3.67999999999999e-05,5301405,553125.214316298,0,0,0,0,0,-371.730192174659,149792974
-6.20689655172414,0.0588235294117647,4.14387670806527,0.57820515625,31.9434809221908,0.667905955991439,2.08686905863549,3.68e-05,5301405,553124.916588109,0,0,0,0,0,-367.536236998801,102910118
-6.20689655172414,0.0588235294117647,5.57605127608218,0.57820515625,29.7887632586195,0.513337463239873,2.81154842575522,3.68000000000001e-05,5301405,553126.065413747,0,0,0,0,0,-364.386189729006,838085354
-6.20689655172414,0.0588235294117647,-12.4994023134753,0.82815765625,0.0176621146777995,0.0176921928111385,3.04259977429077,3.68000000000001e-05,5301405,103124.964051341,0,0,0,0,0,-857.286586419214,365663906
-6.20689655172414,0.0588235294117647,-12.5841993166104,0.82815765625,11.4131662329975,0.218336405193116,2.94949280880794,3.68e-05,5301405,103125.045458473,0,0,0,0,0,-305.649459367324,713699987
-6.20689655172414,0.0588235294117647,-12.6210133887247,0.82815765625,0.0246074538616331,0.0167579162651284,3.02287277437943,3.68e-05,5301405,103126.309551717,0,0,0,0,0,-858.332536225893,571591268
-6.20689655172414,0.0588235294117647,-14.253341829377,0.82815765625,0.0576860122317768,0.0244270975256446,3.00489510144362,3.68e-05,5301405,103127.734847742,0,0,0,0,0,-872.123096326728,733066758
-6.20689655172414,0.0588235294117647,-12.0431849958445,0.82815765625,1.30832139999582,0.0866306115347405,2.94449289051231,3.68e-05,5301405,103125.947193465,0,0,0,0,0,-539.444713006586,10894001
-6.20689655172414,0.0588235294117647,-4.67298613977906,0.32825265625,1.52156378271029,0.887466013444005,0.183023878288163,3.68e-05,5301405,403125.819297644,0,0,0,0,0,-199.740318473269,1026582656
-6.20689655172414,0.0588235294117647,-4.7141402453782,0.32825265625,1.53623156462793,0.908434640209595,0.205132946344839,3.68e-05,5301405,403125.030808476,0,0,0,0,0,-199.65860954556,1005841260
-6.20689655172414,0.0588235294117647,-4.7567278411116,0.32825265625,1.50555838287437,0.918963315568209,0.227063672700566,3.68e-05,5301405,403125.235402803,0,0,0,0,0,-199.530331350307,216315026
-6.20689655172414,0.0588235294117647,-4.80757111720834,0.32825265625,1.52226895987852,0.895925161265246,0.24729132292492,3.68e-05,5301405,403125.887278415,0,0,0,0,0,-199.632335625874,463974855
-6.20689655172414,0.0588235294117647,-4.6987506899674,0.32825265625,1.50213612271865,0.920981312651325,0.192681644199749,3.68e-05,5301405,403126.566391967,0,0,0,0,0,-199.564450125168,154122102
-6.20689655172414,0.0588235294117647,-13.5881616048993,0.70318140625,6.39924587416321,0.804417598042873,3.04509524787121,3.68e-05,5301405,178126.482110338,0,0,0,0,0,-282.188291507074,232464619
-6.20689655172414,0.0588235294117647,-15.0121348439853,0.70318140625,9.62515811439223,0.758545272978514,2.82944195038972,3.68e-05,5301405,178127.627764614,0,0,0,0,0,-299.568930555269,998424491
-6.20689655172414,0.0588235294117647,-14.4530548613207,0.70318140625,6.58742167388614,0.808233842818618,3.18946854327883,3.68e-05,5301405,178125.597823696,0,0,0,0,0,-289.633985747322,815283229
-6.20689655172414,0.0588235294117647,-13.4617778686866,0.70318140625,6.06711467467037,0.859233190467974,3.09421903541297,3.68e-05,5301405,178127.144204155,0,0,0,0,0,-279.905163490933,616359912
-6.20689655172414,0.0588235294117647,-13.7717554466601,0.70318140625,6.77233629838434,0.759343117804668,3.1000553668407,3.68e-05,5301405,178125.058432098,0,0,0,0,0,-285.030272235187,89799243
-6.20689655172414,0.0588235294117647,-4.80088581349339,0.20327640625,1.52203816230762,0.920723620185012,0.239091569403542,3.68e-05,5301405,478124.579862459,0,0,0,0,0,-200.227034109569,166274777
-6.20689655172414,0.0588235294117647,-5.05485608017862,0.20327640625,1.52947177401764,0.910750741215872,0.377346113754254,3.68e-05,5301405,478126.900894085,0,0,0,0,0,-200.400301363046,389834260
-6.20689655172414,0.0588235294117647,-4.8524952977943,0.20327640625,1.51006599156204,0.905420663894107,0.269013890277822,3.68e-05,5301405,478125.512290018,0,0,0,0,0,-200.339606334966,628356860
-6.20689655172414,0.0588235294117647,-4.95503038628751,0.20327640625,1.52767682265615,0.921231066284382,0.334221983788049,3.68e-05,5301405,478122.645350627,0,0,0,0,0,-200.323273145198,655825006
-6.20689655172414,0.0588235294117647,-5.38300163872968,0.20327640625,1.55045953870875,0.862544482304215,0.546223663213673,3.68e-05,5301405,478125.198144092,0,0,0,0,0,-201.147168711124,292520297
-6.20689655172414,0.0588235294117647,-4.73768709052497,0.45322890625,1.87650741937276,0.849002634551412,0.383793915254734,3.68e-05,5301405,28125.2077146079,0,0,0,0,0,-207.702042032709,773202556
-6.20689655172414,0.0588235294117647,-4.88221431068678,0.45322890625,1.88944436019631,0.89447175492002,0.468264185698558,3.68000000000001e-05,5301405,28126.5736070259,0,0,0,0,0,-208.341070576514,982214938
-6.20689655172414,0.0588235294117647,-4.77050650924883,0.45322890625,1.82647363634175,0.928814066596105,0.401262529010858,3.68e-05,5301405,28125.0065819158,0,0,0,0,0,-206.906443155692,39951051
-6.20689655172414,0.0588235294117647,-4.92264362179397,0.45322890625,1.897175368659,0.913358621821533,0.494771826572459,3.68e-05,5301405,28124.9751995707,0,0,0,0,0,-208.508132755941,425337935
-6.20689655172414,0.0588235294117647,-4.00867590364304,0.45322890625,1.68189454901607,0.864741043516801,-0.0576362451450827,3.68e-05,5301405,28126.0181260453,0,0,0,0,0,-202.416597619724,310544393
-6.20689655172414,0.0588235294117647,2.14277750225342,0.95313390625,11.6080385099669,0.830844238862814,10.1856769334274,3.68e-05,5301405,328124.424015328,0,0,0,0,0,-313.911358644841,791863191
-6.20689655172414,0.0588235294117647,2.421094644659,0.95313390625,11.6393893851229,0.811647010527268,9.69948919962373,3.68e-05,5301405,328125.446951122,0,0,0,0,0,-315.978588913319,822659312
-6.20689655172414,0.0588235294117647,3.01295514993074,0.95313390625,11.2136482696065,0.925148662670387,9.8525624003114,3.68e-05,5301405,328126.412171961,0,0,0,0,0,-309.927832061077,676318538
-6.20689655172414,0.0588235294117647,3.02881499597125,0.95313390625,11.1449179268365,0.860174645183863,10.0626683682485,3.68e-05,5301405,328126.656522082,0,0,0,0,0,-310.368429838135,526419194
-6.20689655172414,0.0588235294117647,2.52329161872331,0.95313390625,12.3536989870653,0.863235716731922,9.65962514803397,3.68e-05,5301405,328126.093885819,0,0,0,0,0,-314.539780057112,573264954
-6.20689655172414,0.0588235294117647,-9.59835751517393,0.445417890625,12.1135181176439,0.924589099102794,3.03713994314207,3.68e-05,5301405,145315.502490129,0,0,0,0,0,-299.295567689097,530913661
-6.20689655172414,0.0588235294117647,-9.80300535317931,0.445417890625,12.5276476935989,0.900264046059694,2.82201837713541,3.68e-05,5301405,145313.376413963,0,0,0,0,0,-288.751267016355,614714822
-6.20689655172414,0.0588235294117647,-8.88491717146744,0.445417890625,15.312980095913,0.933031843101377,4.18985720691621,3.68e-05,5301405,145313.118240477,0,0,0,0,0,-319.169915475729,2895983
-6.20689655172414,0.0588235294117647,-8.50585320009439,0.445417890625,13.9503322504059,0.943681681211204,3.15080031065679,3.68e-05,5301405,145315.051452011,0,0,0,0,0,-313.630631558638,96829782
-6.20689655172414,0.0588235294117647,-9.35076470564542,0.445417890625,8.31194693347564,0.899993481885085,2.56600867610428,3.68e-05,5301405,145313.030383362,0,0,0,0,0,-268.829102087808,465694882
-6.20689655172414,0.0588235294117647,4.21729643188614,0.945322890625,28.9519078756568,0.70219060857802,2.78099208072051,3.68000000000001e-05,5301405,445312.618363384,0,0,0,0,0,-360.840776392046,343461344
-6.20689655172414,0.0588235294117647,3.5733129466065,0.945322890625,29.48669833664,0.724198332030801,2.0197579914949,3.68e-05,5301405,445312.72649528,0,0,0,0,0,-365.922173910481,307940212
-6.20689655172414,0.0588235294117647,4.61749735574327,0.945322890625,34.2784039685539,0.364404042154883,3.14259775258501,3.68000000000001e-05,5301405,445313.426477371,0,0,0,0,0,-371.232374173566,892159203
-6.20689655172414,0.0588235294117647,3.76243242990738,0.945322890625,27.7553117790928,0.504907065690976,3.47476362036612,3.68e-05,5301405,445313.558420993,0,0,0,0,0,-363.321426373172,261274846
-6.20689655172414,0.0588235294117647,4.62421960985683,0.945322890625,15.5768866114022,0.208841582734746,1.72955737095992,3.68e-05,5301405,445314.815157682,0,0,0,0,0,-417.906317251422,741245566
-6.20689655172414,0.0588235294117647,-7.55405101838918,0.695370390625,1.98603604132251,0.887857718065784,1.59363265263854,3.68000000000001e-05,5301405,295313.897302244,0,0,0,0,0,-213.183364084799,84790324
-6.20689655172414,0.0588235294117647,-6.52520082890086,0.695370390625,1.72663613716694,0.85386929980259,1.14537483773985,3.68e-05,5301405,295312.218533462,0,0,0,0,0,-205.450731222888,867539785
-6.20689655172414,0.0588235294117647,-7.75805322757597,0.695370390625,2.10674246751163,0.875538624133563,1.63635263509021,3.68e-05,5301405,295315.125901293,0,0,0,0,0,-215.207847517423,92038603
-6.20689655172414,0.0588235294117647,-6.71809807179465,0.695370390625,1.74048382812745,0.897417567373483,1.23856694081009,3.68e-05,5301405,295313.121440813,0,0,0,0,0,-206.243725464858,533789710
-6.20689655172414,0.0588235294117647,-7.20454218495848,0.695370390625,1.95081027458274,0.8683663545418,1.42779099275227,3.68e-05,5301405,295311.617564811,0,0,0,0,0,-210.504712778463,735520793
-6.20689655172414,0.0588235294117647,-2.97862546430096,0.195465390625,1.99740040024449,0.520577821981541,-0.882195405798289,3.68e-05,5301405,595310.800622256,0,0,0,0,0,-213.447702366534,525171927
-6.20689655172414,0.0588235294117647,-4.75675609686256,0.195465390625,1.57634861972832,0.854577932324845,0.247554848672585,3.68e-05,5301405,595312.302087953,0,0,0,0,0,-201.879486340123,262464265
-6.20689655172414,0.0588235294117647,-3.43712103221195,0.195465390625,1.78660955677615,0.61974053200561,-0.536540148350636,3.68000000000001e-05,5301405,595312.827641079,0,0,0,0,0,-208.101657266454,489494335
-6.20689655172414,0.0588235294117647,-3.39118541922646,0.195465390625,1.77371025446589,0.461371217371642,-0.54706960385625,3.68e-05,5301405,595314.683733644,0,0,0,0,0,-211.6608583974,780063306
-6.20689655172414,0.0588235294117647,-4.60681411769358,0.195465390625,1.56356613998979,0.865314480303884,0.16190745226049,3.68e-05,5301405,595311.479711924,0,0,0,0,0,-201.87940349963,430438525
-6.20689655172414,0.0588235294117647,-13.2998629213086,0.820346640625,6.84893617588368,0.756397726501132,3.02408967240689,3.68e-05,5301405,70312.7110065778,0,0,0,0,0,-289.912591526484,646116565
-6.20689655172414,0.0588235294117647,-14.6649846253818,0.820346640625,8.5551421003342,0.792966815752968,3.32609857502369,3.68e-05,5301405,70312.3181725017,0,0,0,0,0,-299.70408499703,116520383
-6.20689655172414,0.0588235294117647,-15.1106492083026,0.820346640625,8.47628301137186,0.8266523064376,3.35847000759843,3.68e-05,5301405,70313.6073035592,0,0,0,0,0,-301.933187404968,607852476
-6.20689655172414,0.0588235294117647,-14.7731285287818,0.820346640625,9.25795183970445,0.683662550685333,3.23086667399371,3.68e-05,5301405,70312.0669298722,0,0,0,0,0,-303.237708145254,907677075
-6.20689655172414,0.0588235294117647,-13.2812488627198,0.820346640625,7.0093445396296,0.74867813453732,3.09359573039763,3.67999999999999e-05,5301405,70314.1319845311,0,0,0,0,0,-289.982920975042,368172686
-6.20689655172414,0.0588235294117647,-7.45332483487607,0.320441640625,5.93729391183865,0.850634815243398,1.55266797551144,3.68000000000001e-05,5301405,370313.761790664,0,0,0,0,0,-243.948972011681,187212824
-6.20689655172414,0.0588235294117647,-5.2635281513731,0.320441640625,1.51597644487405,0.88963890127689,0.49569454857373,3.68e-05,5301405,370312.121668965,0,0,0,0,0,-199.87459245139,569401646
-6.20689655172414,0.0588235294117647,-7.49265113353538,0.320441640625,7.84106009170565,0.918835800049041,1.71313734169912,3.68e-05,5301405,370313.31387521,0,0,0,0,0,-258.800584799345,1057567816
-6.20689655172414,0.0588235294117647,-5.84302711047086,0.320441640625,1.59101092222792,0.827135838440873,0.771025775384002,3.68e-05,5301405,370313.071884404,0,0,0,0,0,-202.0896086693,961742622
-6.20689655172414,0.0588235294117647,-5.12433569795876,0.320441640625,1.51167481318954,0.895224569067667,0.425413769631492,3.68e-05,5301405,370312.64197897,0,0,0,0,0,-199.569474792489,29465132
-6.20689655172414,0.0588235294117647,-4.66584070803707,0.070489140625,1.4709302417736,0.926259127447448,0.144300077417774,3.68e-05,5301405,220314.183345236,0,0,0,0,0,-197.550894246687,616252100
-6.20689655172414,0.0588235294117647,-4.59642107481201,0.070489140625,1.46289682144225,0.944210216214526,0.109523774100703,3.67999999999999e-05,5301405,220313.529518423,0,0,0,0,0,-197.508147557947,293048444
-6.20689655172414,0.0588235294117647,-4.68810711034234,0.070489140625,1.47486499158942,0.950279549955442,0.155601115780427,3.68e-05,5301405,220313.394411376,0,0,0,0,0,-197.457308302284,868644763
-6.20689655172414,0.0588235294117647,-4.67466213026707,0.070489140625,1.46548559649021,0.944819017695978,0.151145856994629,3.68e-05,5301405,220313.691264097,0,0,0,0,0,-197.489348809616,890162040
-6.20689655172414,0.0588235294117647,-4.59072895988756,0.070489140625,1.49133041826897,0.927969174729512,0.0998642700024214,3.68e-05,5301405,220315.663839644,0,0,0,0,0,-197.553936989589,334413597
-6.20689655172414,0.0588235294117647,2.91691958142786,0.570394140625,10.5564011298179,0.883979243651233,10.5555935727367,3.68e-05,5301405,520313.320013139,0,0,0,0,0,-308.468452351552,798025238
-6.20689655172414,0.0588235294117647,2.04077010969549,0.570394140625,11.776907855484,0.899048037725534,9.67142256310569,3.68e-05,5301405,520313.016697127,0,0,0,0,0,-315.585744758717,252972699
-6.20689655172414,0.0588235294117647,1.63100684924907,0.570394140625,12.3573103217418,0.859443959650568,9.7861069684439,3.68e-05,5301405,520313.726044075,0,0,0,0,0,-317.450737350702,930672377
-6.20689655172414,0.0588235294117647,2.50015805598358,0.570394140625,10.6788702154422,0.875329366825501,10.645998831596,3.68e-05,5301405,520311.801105394,0,0,0,0,0,-309.867698658055,646210265
-6.20689655172414,0.0588235294117647,1.17429265784563,0.570394140625,11.4306946833686,0.841477865138472,9.97137579158302,3.68e-05,5301405,520310.771757856,0,0,0,0,0,-318.856256173056,822311102
-5.75862068965517,0.0588235294117647,-5.23573715707297,0.60944921875,1.3712350463971,0.884525605336484,0.322591650204415,3.68e-05,5301405,346876.165944081,0,0,0,0,0,-195.589756679233,804715924
-5.75862068965517,0.0588235294117647,-5.00292301255409,0.60944921875,1.36323422924205,0.877605011469876,0.214287313744631,3.68000000000001e-05,5301405,346875.385061932,0,0,0,0,0,-195.411369085089,1072099525
-5.75862068965517,0.0588235294117647,-4.98287940241331,0.60944921875,1.37175263203969,0.876705352681748,0.196830025046144,3.68e-05,5301405,346872.998188309,0,0,0,0,0,-195.38751900005,69393238
-5.75862068965517,0.0588235294117647,-4.96165053242236,0.60944921875,1.37588182705836,0.901668579157392,0.185093930772871,3.68e-05,5301405,346875.737516069,0,0,0,0,0,-195.406873502331,685801613
-5.75862068965517,0.0588235294117647,-5.16907504916442,0.60944921875,1.37094130627238,0.89462834193661,0.292341776970959,3.68e-05,5301405,346874.881274881,0,0,0,0,0,-195.517307984162,1067828389
-5.75862068965517,0.0588235294117647,-2.17981255041631,0.10954421875,1.74112380595057,0.687531623069455,-1.75570825412779,3.68e-05,5301405,46877.2710612969,0,0,0,0,0,-202.4891902493,666695189
-5.75862068965517,0.0588235294117647,-3.04447644692896,0.10954421875,1.49865613957288,0.695822689148085,-1.00651133544107,3.68e-05,5301405,46877.3216536451,0,0,0,0,0,-196.90799178412,368717282
-5.75862068965517,0.0588235294117647,-3.4006142924482,0.10954421875,1.43812796502203,0.715812518653162,-0.74367350387494,3.68e-05,5301405,46876.2346020689,0,0,0,0,0,-195.810127975966,1047307150
-5.75862068965517,0.0588235294117647,-2.00050624900715,0.10954421875,8.13931879334842,0.754809774936281,-1.75527072847152,3.67999999999999e-05,5301405,46875.3156913778,0,0,0,0,0,-255.444944508259,834136732
-5.75862068965517,0.0588235294117647,-1.84476411415026,0.10954421875,2.09014510828363,0.67018913892051,-2.12363564308655,3.68e-05,5301405,46877.2837327641,0,0,0,0,0,-207.792290862291,81220062
-5.75862068965517,0.0588235294117647,-15.7309553112811,0.35949671875,17.5047561133899,0.903751972467335,5.60324002721573,3.68000000000001e-05,5301405,496874.812733574,0,0,0,0,0,-328.125670037915,837473985
-5.75862068965517,0.0588235294117647,-14.328655813808,0.35949671875,5.54337889202647,0.904800057907113,2.93657118652401,3.67999999999999e-05,5301405,496874.329085681,0,0,0,0,0,-275.807898122083,251683556
-5.75862068965517,0.0588235294117647,-14.5146928642561,0.35949671875,14.4711914177367,0.87800737999315,4.32764697440737,3.68e-05,5301405,496874.685562771,0,0,0,0,0,-321.487964450752,302732014
-5.75862068965517,0.0588235294117647,-12.9632106068816,0.35949671875,4.53897492567167,0.920701383082238,2.62195980544993,3.68e-05,5301405,496878.406270428,0,0,0,0,0,-261.848260975269,842280915
-5.75862068965517,0.0588235294117647,-15.4474511613228,0.35949671875,8.60110207039606,0.878842829486469,3.3499675788343,3.68e-05,5301405,496875.774352576,0,0,0,0,0,-289.437349958435,119599809
-5.75862068965517,0.0588235294117647,-4.47487295802302,0.85940171875,1.30713774959166,0.782939145737602,-0.0606750955839358,3.68000000000001e-05,5301405,196876.02198576,0,0,0,0,0,-194.459081915506,71883361
-5.75862068965517,0.0588235294117647,-4.49798016427935,0.85940171875,1.33327663255275,0.676545605886751,-0.029668519760183,3.68e-05,5301405,196876.550768652,0,0,0,0,0,-194.672878200969,522000224
